,id,model,participant,prompt,target,predicted,src,total_tokens,proportion
0,motesf_bottle-10df,gpt3-ada,motesf335f,bottle,3.3,2.7,motesf,15,1
0,hmsl_paperclip-8116,gpt3-ada,hmslm9S84IQd,paperclip,3.5,3.0,hmsl,14,1
0,hmsl_paperclip-791b,gpt3-ada,hmslc73oB20h,paperclip,1.5,2.7,hmsl,20,1
0,motesf_bottle-84e9,gpt3-ada,motesfe96e,bottle,3.6,2.0,motesf,21,1
0,hmsl_paperclip-47bc,gpt3-ada,hmslKCptHutj,paperclip,2.7,2.4,hmsl,24,1
0,hmsl_paperclip-c956,gpt3-ada,hmslIJcWIf8K,paperclip,3.2,3.0,hmsl,18,1
0,dod20_pants-fb6d,gpt3-ada,dod2044,pants,2.8,3.0,dod20,23,1
0,dod20_bottle-2d95,gpt3-ada,dod2042,bottle,3.5,3.0,dod20,16,1
0,motesf_spoon-5017,gpt3-ada,motesf0504,spoon,2.7,2.7,motesf,17,1
0,hmsl_paperclip-9f5a,gpt3-ada,hmsl6EcRhhAL,paperclip,2.8,3.0,hmsl,18,1
0,hmsl_paperclip-c52d,gpt3-ada,hmsl7K7X3aB5,paperclip,2.0,1.6,hmsl,18,1
0,dod20_pants-8a58,gpt3-ada,dod2048,pants,3.5,3.0,dod20,17,1
0,hmsl_paperclip-fe1c,gpt3-ada,hmslHl5tqv6W,paperclip,2.7,3.0,hmsl,18,1
0,hmsl_paperclip-1d09,gpt3-ada,hmslba1FcFHt,paperclip,2.4,2.1,hmsl,16,1
0,dod20_pants-29d9,gpt3-ada,dod2077,pants,1.0,1.6,dod20,16,1
0,hmsl_paperclip-c00e,gpt3-ada,hmslomDXbFdx,paperclip,2.5,2.7,hmsl,17,1
0,motesf_bottle-34a0,gpt3-ada,motesf89f0,bottle,3.3,3.0,motesf,18,1
0,hmsl_paperclip-0a3d,gpt3-ada,hmsl2IEcg7El,paperclip,1.0,1.6,hmsl,17,1
0,dod20_pants-79ad,gpt3-ada,dod2049,pants,3.0,2.1,dod20,16,1
0,motesf_spoon-8807,gpt3-ada,motesf5422,spoon,2.4,2.7,motesf,21,1
0,hmsl_paperclip-e79b,gpt3-ada,hmslHl5tqv6W,paperclip,2.7,2.7,hmsl,18,1
0,motesf_bottle-bb95,gpt3-ada,motesf8e29,bottle,2.4,2.3,motesf,17,1
0,dod20_shovel-1dcd,gpt3-ada,dod2024,shovel,2.3,2.0,dod20,18,1
0,hmsl_paperclip-0b03,gpt3-ada,hmsl6hf8viCt,paperclip,2.3,2.7,hmsl,18,1
0,motesf_bottle-7705,gpt3-ada,motesf37bc,bottle,3.0,3.3,motesf,18,1
0,dod20_bottle-98a6,gpt3-ada,dod2075,bottle,1.0,1.0,dod20,16,1
0,hmsl_paperclip-e003,gpt3-ada,hmslmhcrc4iq,paperclip,2.0,2.7,hmsl,15,1
0,hmsl_paperclip-b4cb,gpt3-ada,hmsl7tAp1G0i,paperclip,2.7,3.0,hmsl,15,1
0,dod20_shovel-fc74,gpt3-ada,dod2027,shovel,3.5,2.7,dod20,19,1
0,motesf_bottle-16f1,gpt3-ada,motesf58a2,bottle,3.3,4.0,motesf,21,1
0,dod20_shovel-6d1b,gpt3-ada,dod2071,shovel,3.7,2.7,dod20,21,1
0,dod20_bottle-a123,gpt3-ada,dod2023,bottle,3.5,3.0,dod20,19,1
0,dod20_bottle-6e37,gpt3-ada,dod2066,bottle,4.0,3.0,dod20,19,1
0,dod20_bottle-8aa6,gpt3-ada,dod204,bottle,4.2,3.0,dod20,17,1
0,hmsl_paperclip-0209,gpt3-ada,hmslmhcrc4iq,paperclip,2.5,2.7,hmsl,16,1
0,dod20_shovel-1e8e,gpt3-ada,dod2037,shovel,1.7000000000000002,1.7,dod20,16,1
0,dod20_shovel-a742,gpt3-ada,dod2059,shovel,2.7,2.3,dod20,16,1
0,motesf_spoon-a1cd,gpt3-ada,motesf6f49,spoon,2.7,2.7,motesf,21,1
0,hmsl_paperclip-a250,gpt3-ada,hmsl3fDKk8eo,paperclip,2.3,3.0,hmsl,17,1
0,motesf_bottle-c190,gpt3-ada,motesf9b86,bottle,1.6,2.0,motesf,31,1
0,motesf_bottle-93b2,gpt3-ada,motesfcede,bottle,1.9,1.7,motesf,17,1
0,dod20_shovel-9341,gpt3-ada,dod2067,shovel,1.0,2.0,dod20,17,1
0,hmsl_paperclip-5daa,gpt3-ada,hmslc62vD57c,paperclip,1.0,1.3,hmsl,17,1
0,dod20_shovel-3fec,gpt3-ada,dod2045,shovel,1.5,1.7,dod20,15,1
0,hmsl_paperclip-736c,gpt3-ada,hmslcIvhY884,paperclip,1.8,2.7,hmsl,16,1
0,hmsl_paperclip-270d,gpt3-ada,hmslnStEJbi0,paperclip,2.8,2.1,hmsl,22,1
0,hmsl_paperclip-0ba6,gpt3-ada,hmslRnAQze77,paperclip,1.5,2.7,hmsl,14,1
0,hmsl_paperclip-09ef,gpt3-ada,hmsllGi8mYM4,paperclip,1.7000000000000002,3.3,hmsl,25,1
0,hmsl_paperclip-6cce,gpt3-ada,hmslMzKGrHfk,paperclip,2.8,2.7,hmsl,16,1
0,hmsl_paperclip-bb09,gpt3-ada,hmslkPD89jW3,paperclip,2.8,3.0,hmsl,15,1
0,hmsl_paperclip-0456,gpt3-ada,hmslTz3xw8MP,paperclip,1.0,1.3,hmsl,16,1
0,hmsl_paperclip-147c,gpt3-ada,hmslTpv6iUU1,paperclip,2.7,2.7,hmsl,15,1
0,dod20_bottle-9d41,gpt3-ada,dod2054,bottle,1.0,1.5,dod20,16,1
0,dod20_pants-354b,gpt3-ada,dod2090,pants,1.3,3.0,dod20,16,1
0,dod20_bottle-8801,gpt3-ada,dod2052,bottle,3.7,2.3,dod20,23,1
0,motesf_spoon-5dca,gpt3-ada,motesf48ae,spoon,2.1,2.7,motesf,23,1
0,motesf_bottle-2cf3,gpt3-ada,motesf642e,bottle,3.0,3.0,motesf,27,1
0,hmsl_paperclip-eb96,gpt3-ada,hmsln0jCAZ1s,paperclip,3.5,2.1,hmsl,16,1
0,dod20_pants-839a,gpt3-ada,dod2062,pants,4.0,3.3,dod20,16,1
0,dod20_pants-bad4,gpt3-ada,dod2015,pants,4.0,3.0,dod20,17,1
0,hmsl_paperclip-4f5f,gpt3-ada,hmslSGoXL6xi,paperclip,2.5,2.7,hmsl,18,1
0,hmsl_paperclip-5239,gpt3-ada,hmslomDXbFdx,paperclip,2.0,2.7,hmsl,16,1
0,dod20_shovel-b975,gpt3-ada,dod2013,shovel,3.0,2.0,dod20,19,1
0,dod20_bottle-dc00,gpt3-ada,dod2054,bottle,2.7,2.3,dod20,21,1
0,dod20_pants-ad85,gpt3-ada,dod2031,pants,3.0,2.7,dod20,14,1
0,hmsl_paperclip-f715,gpt3-ada,hmsl88ft50be,paperclip,2.0,3.0,hmsl,16,1
0,hmsl_paperclip-817a,gpt3-ada,hmslvWx8G5y2,paperclip,1.7000000000000002,3.0,hmsl,16,1
0,hmsl_paperclip-03cb,gpt3-ada,hmslFh8745VU,paperclip,3.0,2.7,hmsl,20,1
0,hmsl_paperclip-21c8,gpt3-ada,hmslgEOtW7kc,paperclip,2.2,2.4,hmsl,24,1
0,hmsl_paperclip-bffa,gpt3-ada,hmslH6CjN8B9,paperclip,2.5,3.0,hmsl,30,1
0,motesf_spoon-c2f7,gpt3-ada,motesfa4a0,spoon,3.3,1.7,motesf,16,1
0,dod20_bottle-1bcd,gpt3-ada,dod2065,bottle,3.5,2.3,dod20,16,1
0,motesf_bottle-d8c4,gpt3-ada,motesfd1c3,bottle,3.9,4.3,motesf,29,1
0,hmsl_paperclip-85b2,gpt3-ada,hmslbCCPp06L,paperclip,2.0,2.4,hmsl,15,1
0,dod20_pants-1804,gpt3-ada,dod2053,pants,3.0,2.4,dod20,13,1
0,hmsl_paperclip-7194,gpt3-ada,hmslc62vD57c,paperclip,1.5,2.1,hmsl,19,1
0,hmsl_paperclip-f959,gpt3-ada,hmsl7bxXP4eJ,paperclip,2.5,1.9,hmsl,15,1
0,hmsl_paperclip-eb65,gpt3-ada,hmslY14N0CIL,paperclip,2.3,3.0,hmsl,22,1
0,hmsl_paperclip-3310,gpt3-ada,hmsl128l3MK0,paperclip,1.8,2.4,hmsl,21,1
0,hmsl_paperclip-146a,gpt3-ada,hmsl6gNs42nt,paperclip,2.8,3.0,hmsl,16,1
0,dod20_bottle-1b5c,gpt3-ada,dod2048,bottle,3.7,2.7,dod20,15,1
0,dod20_shovel-b740,gpt3-ada,dod206,shovel,3.7,2.3,dod20,17,1
0,hmsl_paperclip-22fd,gpt3-ada,hmslA26c3z9n,paperclip,2.0,3.0,hmsl,15,1
0,hmsl_paperclip-a586,gpt3-ada,hmsliR7JwQyj,paperclip,2.5,2.7,hmsl,24,1
0,hmsl_paperclip-9942,gpt3-ada,hmslEwBSSB2k,paperclip,3.2,3.9,hmsl,24,1
0,motesf_bottle-e4fe,gpt3-ada,motesfad13,bottle,3.0,3.0,motesf,19,1
0,hmsl_paperclip-be0b,gpt3-ada,hmslcIvhY884,paperclip,1.0,1.3,hmsl,18,1
0,hmsl_paperclip-d61c,gpt3-ada,hmslfpSd88hY,paperclip,3.0,2.7,hmsl,19,1
0,motesf_bottle-c4cb,gpt3-ada,motesf7647,bottle,3.0,2.7,motesf,15,1
0,motesf_spoon-3e1e,gpt3-ada,motesfad13,spoon,2.7,3.0,motesf,18,1
0,hmsl_paperclip-a3df,gpt3-ada,hmslKNj3o6fP,paperclip,2.8,2.4,hmsl,25,1
0,dod20_pants-e056,gpt3-ada,dod2017,pants,2.2,3.0,dod20,15,1
0,hmsl_paperclip-b7ed,gpt3-ada,hmslLr5bzVBf,paperclip,2.6,3.9,hmsl,15,1
0,dod20_pants-fb60,gpt3-ada,dod2065,pants,2.5,2.4,dod20,17,1
0,dod20_pants-f262,gpt3-ada,dod2076,pants,3.3,3.0,dod20,15,1
0,hmsl_paperclip-aff2,gpt3-ada,hmsl7OHW073E,paperclip,2.3,2.4,hmsl,20,1
0,hmsl_paperclip-2335,gpt3-ada,hmslNa5C17A6,paperclip,3.2,2.7,hmsl,19,1
0,hmsl_paperclip-fcf0,gpt3-ada,hmsl344dbgyl,paperclip,2.0,2.7,hmsl,17,1
0,motesp-g1_bottle-33RM,gpt3-ada,33RM,bottle,2.3,3.3,motesp,29,1
0,motesf_bottle-3c2c,gpt3-ada,motesf2838,bottle,3.3,2.7,motesf,17,1
0,hmsl_paperclip-2cb2,gpt3-ada,hmslC9hwW590,paperclip,2.0,2.7,hmsl,16,1
0,motesf_bottle-db58,gpt3-ada,motesfca46,bottle,2.4,3.0,motesf,24,1
0,dod20_pants-00d8,gpt3-ada,dod2047,pants,2.3,2.4,dod20,15,1
0,hmsl_paperclip-c12a,gpt3-ada,hmsl1xS08G27,paperclip,2.5,3.0,hmsl,17,1
0,dod20_bottle-39c5,gpt3-ada,dod2064,bottle,3.0,2.0,dod20,14,1
0,hmsl_paperclip-3d96,gpt3-ada,hmslAHxx5oRE,paperclip,2.5,2.7,hmsl,28,1
0,dod20_pants-d74f,gpt3-ada,dod2084,pants,4.0,3.6,dod20,24,1
0,motesp-g1_bottle-31MB,gpt3-ada,31MB,bottle,3.0,3.3,motesp,30,1
0,motesf_bottle-f980,gpt3-ada,motesf69ad,bottle,3.3,3.3,motesf,30,1
0,hmsl_paperclip-66a8,gpt3-ada,hmslef69VTb3,paperclip,2.0,2.4,hmsl,23,1
0,hmsl_paperclip-f3ba,gpt3-ada,hmslH6CjN8B9,paperclip,1.8,2.7,hmsl,18,1
0,dod20_bottle-8776,gpt3-ada,dod2075,bottle,3.2,3.0,dod20,17,1
0,hmsl_paperclip-6325,gpt3-ada,hmsl1hb56yYu,paperclip,1.7000000000000002,3.0,hmsl,22,1
0,hmsl_paperclip-a747,gpt3-ada,hmslxW7eohB9,paperclip,2.5,3.0,hmsl,19,1
0,hmsl_paperclip-5005,gpt3-ada,hmslP3oBZCkA,paperclip,1.8,2.7,hmsl,27,1
0,dod20_bottle-4cc3,gpt3-ada,dod2054,bottle,1.2,2.3,dod20,17,1
0,dod20_bottle-1c9a,gpt3-ada,dod2044,bottle,3.3,2.7,dod20,15,1
0,motesf_bottle-3cad,gpt3-ada,motesf72b3,bottle,3.3,3.3,motesf,21,1
0,hmsl_paperclip-2f59,gpt3-ada,hmsl4RcV7Sp1,paperclip,3.5,2.1,hmsl,15,1
0,dod20_pants-e44b,gpt3-ada,dod2071,pants,2.0,2.4,dod20,14,1
0,hmsl_paperclip-0c26,gpt3-ada,hmsl9mlyecrJ,paperclip,3.7,2.7,hmsl,21,1
0,hmsl_paperclip-c5d1,gpt3-ada,hmsl7K7X3aB5,paperclip,2.5,2.7,hmsl,19,1
0,hmsl_paperclip-e120,gpt3-ada,hmslNa5C17A6,paperclip,1.0,1.0,hmsl,16,1
0,hmsl_paperclip-59a1,gpt3-ada,hmsliC3RI2p2,paperclip,2.3,3.0,hmsl,15,1
0,dod20_bottle-5b33,gpt3-ada,dod2046,bottle,3.3,3.3,dod20,20,1
0,dod20_bottle-eed4,gpt3-ada,dod2043,bottle,3.2,3.3,dod20,20,1
0,hmsl_paperclip-bf5e,gpt3-ada,hmslKf5hYM86,paperclip,2.5,3.0,hmsl,15,1
0,dod20_bottle-0840,gpt3-ada,dod202,bottle,1.0,1.0,dod20,18,1
0,hmsl_paperclip-7490,gpt3-ada,hmsll976kyQ1,paperclip,3.0,3.0,hmsl,15,1
0,hmsl_paperclip-9757,gpt3-ada,hmslhY8DrnuO,paperclip,2.8,2.4,hmsl,17,1
0,dod20_pants-cd24,gpt3-ada,dod2015,pants,3.3,3.3,dod20,19,1
0,motesf_bottle-2cc6,gpt3-ada,motesfa0a0,bottle,3.3,3.0,motesf,18,1
0,dod20_shovel-0179,gpt3-ada,dod2035,shovel,1.0,1.3,dod20,16,1
0,hmsl_paperclip-17ca,gpt3-ada,hmsl7TsEhr8Z,paperclip,2.3,2.7,hmsl,19,1
0,hmsl_paperclip-304e,gpt3-ada,hmsly41k3650,paperclip,1.8,3.0,hmsl,20,1
0,hmsl_paperclip-3e48,gpt3-ada,hmslPMZgifGA,paperclip,1.5,2.4,hmsl,19,1
0,dod20_pants-0aaf,gpt3-ada,dod2052,pants,3.3,3.0,dod20,21,1
0,hmsl_paperclip-7de5,gpt3-ada,hmslgEOtW7kc,paperclip,2.7,3.0,hmsl,21,1
0,hmsl_paperclip-c939,gpt3-ada,hmsl1hb56yYu,paperclip,3.0,3.0,hmsl,19,1
0,hmsl_paperclip-0f0c,gpt3-ada,hmsl9mlyecrJ,paperclip,1.0,2.4,hmsl,17,1
0,dod20_shovel-9150,gpt3-ada,dod2070,shovel,3.2,2.0,dod20,19,1
0,hmsl_paperclip-1d0e,gpt3-ada,hmslEwBSSB2k,paperclip,2.3,2.7,hmsl,23,1
0,dod20_pants-e7d1,gpt3-ada,dod2016,pants,2.3,3.0,dod20,19,1
0,motesf_spoon-ee80,gpt3-ada,motesf3ef8,spoon,2.7,3.0,motesf,18,1
0,motesf_spoon-35b5,gpt3-ada,motesf7327,spoon,3.0,2.0,motesf,19,1
0,dod20_pants-2174,gpt3-ada,dod2027,pants,2.5,3.0,dod20,16,1
0,dod20_shovel-48ad,gpt3-ada,dod2059,shovel,2.7,2.0,dod20,15,1
0,dod20_shovel-d824,gpt3-ada,dod2027,shovel,2.8,2.5,dod20,21,1
0,hmsl_paperclip-dd93,gpt3-ada,hmslTpv6iUU1,paperclip,2.7,2.7,hmsl,19,1
0,hmsl_paperclip-3b90,gpt3-ada,hmsl0BXXso67,paperclip,1.7000000000000002,2.7,hmsl,20,1
0,dod20_bottle-8547,gpt3-ada,dod2032,bottle,1.7000000000000002,1.7,dod20,16,1
0,hmsl_paperclip-7c4b,gpt3-ada,hmsl3fDKk8eo,paperclip,1.5,3.0,hmsl,17,1
0,dod20_pants-7fa3,gpt3-ada,dod2030,pants,1.2,1.3,dod20,15,1
0,dod20_pants-7e9a,gpt3-ada,dod2075,pants,3.7,2.4,dod20,16,1
0,dod20_bottle-d4a0,gpt3-ada,dod2053,bottle,4.0,3.0,dod20,15,1
0,dod20_shovel-22ed,gpt3-ada,dod2058,shovel,3.7,3.3,dod20,18,1
0,dod20_bottle-145e,gpt3-ada,dod2038,bottle,3.3,3.0,dod20,23,1
0,motesf_bottle-549f,gpt3-ada,motesfc24c,bottle,3.0,3.3,motesf,25,1
0,hmsl_paperclip-0000,gpt3-ada,hmslT7n32j0J,paperclip,1.0,2.1,hmsl,16,1
0,hmsl_paperclip-d4bb,gpt3-ada,hmslH6CjN8B9,paperclip,3.5,2.4,hmsl,23,1
0,motesf_spoon-8d76,gpt3-ada,motesf0138,spoon,2.7,3.0,motesf,22,1
0,hmsl_paperclip-09c3,gpt3-ada,hmsldmIgzB0X,paperclip,2.0,2.1,hmsl,20,1
0,dod20_bottle-fdb6,gpt3-ada,dod2056,bottle,2.8,2.7,dod20,15,1
0,hmsl_paperclip-9f3f,gpt3-ada,hmslMXicONTd,paperclip,2.0,2.4,hmsl,18,1
0,hmsl_paperclip-0ac5,gpt3-ada,hmsl7OHW073E,paperclip,2.0,2.1,hmsl,21,1
0,dod20_bottle-93e0,gpt3-ada,dod2056,bottle,3.3,3.0,dod20,16,1
0,dod20_bottle-7195,gpt3-ada,dod2026,bottle,1.0,1.5,dod20,15,1
0,hmsl_paperclip-3b30,gpt3-ada,hmslwl41F5Rd,paperclip,2.5,3.0,hmsl,17,1
0,motesf_bottle-e10a,gpt3-ada,motesf07e1,bottle,2.1,1.7,motesf,16,1
0,motesf_spoon-0746,gpt3-ada,motesf3fe9,spoon,3.0,4.3,motesf,35,1
0,hmsl_paperclip-fdf0,gpt3-ada,hmslO3A01apk,paperclip,3.0,1.6,hmsl,16,1
0,motesf_bottle-0a84,gpt3-ada,motesfb6d7,bottle,2.1,2.0,motesf,16,1
0,hmsl_paperclip-2211,gpt3-ada,hmslnNBNu992,paperclip,3.0,2.7,hmsl,18,1
0,dod20_shovel-ffdd,gpt3-ada,dod2036,shovel,4.0,3.0,dod20,15,1
0,dod20_shovel-ac14,gpt3-ada,dod2038,shovel,2.0,2.3,dod20,19,1
0,dod20_pants-d4e5,gpt3-ada,dod2062,pants,1.2,1.3,dod20,15,1
0,dod20_bottle-0b46,gpt3-ada,dod2049,bottle,4.0,3.3,dod20,18,1
0,motesf_spoon-70ce,gpt3-ada,motesf950a,spoon,2.4,2.7,motesf,19,1
0,dod20_shovel-254c,gpt3-ada,dod2033,shovel,3.0,3.0,dod20,16,1
0,dod20_shovel-d021,gpt3-ada,dod2043,shovel,1.0,2.3,dod20,16,1
0,hmsl_paperclip-7411,gpt3-ada,hmslY25HD9n2,paperclip,3.0,2.7,hmsl,22,1
0,motesf_spoon-7f9b,gpt3-ada,motesf6c52,spoon,3.6,3.0,motesf,17,1
0,dod20_bottle-8046,gpt3-ada,dod2081,bottle,3.3,2.7,dod20,16,1
0,motesf_bottle-5442,gpt3-ada,motesf4f6f,bottle,2.7,3.0,motesf,29,1
0,dod20_pants-7888,gpt3-ada,dod2024,pants,3.5,3.0,dod20,16,1
0,hmsl_paperclip-73a2,gpt3-ada,hmsl13ny39cg,paperclip,2.2,2.7,hmsl,17,1
0,dod20_pants-0499,gpt3-ada,dod2054,pants,2.3,3.0,dod20,14,1
0,hmsl_paperclip-c26b,gpt3-ada,hmslK4mPL0l6,paperclip,3.8,3.0,hmsl,15,1
0,dod20_shovel-63af,gpt3-ada,dod2058,shovel,3.5,3.0,dod20,20,1
0,hmsl_paperclip-294d,gpt3-ada,hmslVbp87P2F,paperclip,1.7000000000000002,1.9,hmsl,16,1
0,dod20_shovel-69a5,gpt3-ada,dod2085,shovel,2.0,2.0,dod20,16,1
0,hmsl_paperclip-61ca,gpt3-ada,hmsl1BHxIRq1,paperclip,2.5,2.1,hmsl,16,1
0,hmsl_paperclip-d33f,gpt3-ada,hmsl8exnS05w,paperclip,2.5,2.7,hmsl,18,1
0,hmsl_paperclip-13bc,gpt3-ada,hmslY14N0CIL,paperclip,3.0,3.0,hmsl,22,1
0,hmsl_paperclip-b591,gpt3-ada,hmsl714kNX5M,paperclip,2.3,1.6,hmsl,18,1
0,hmsl_paperclip-02a8,gpt3-ada,hmsl05atXwmG,paperclip,2.3,2.7,hmsl,18,1
0,dod20_shovel-ed4a,gpt3-ada,dod2091,shovel,3.5,3.0,dod20,17,1
0,dod20_pants-a6c7,gpt3-ada,dod2031,pants,2.8,2.7,dod20,16,1
0,dod20_bottle-12a7,gpt3-ada,dod202,bottle,3.2,2.3,dod20,19,1
0,hmsl_paperclip-3829,gpt3-ada,hmsl6xuQ1Z9X,paperclip,1.5,3.0,hmsl,19,1
0,hmsl_paperclip-251c,gpt3-ada,hmsl3vBR15MO,paperclip,3.3,2.7,hmsl,24,1
0,hmsl_paperclip-d506,gpt3-ada,hmsluoqxFua9,paperclip,2.0,2.7,hmsl,19,1
0,hmsl_paperclip-3aa4,gpt3-ada,hmslkPD89jW3,paperclip,4.0,3.0,hmsl,15,1
0,dod20_pants-92b5,gpt3-ada,dod2019,pants,3.5,2.7,dod20,13,1
0,dod20_bottle-2c86,gpt3-ada,dod2030,bottle,1.0,1.3,dod20,17,1
0,dod20_bottle-6b72,gpt3-ada,dod2067,bottle,1.3,2.7,dod20,15,1
0,hmsl_paperclip-5c7a,gpt3-ada,hmsl6EcRhhAL,paperclip,3.0,2.4,hmsl,18,1
0,dod20_shovel-78d0,gpt3-ada,dod2061,shovel,1.3,2.7,dod20,16,1
0,hmsl_paperclip-dd61,gpt3-ada,hmsll976kyQ1,paperclip,2.0,2.4,hmsl,15,1
0,hmsl_paperclip-86f8,gpt3-ada,hmsl7tAp1G0i,paperclip,3.7,3.9,hmsl,18,1
0,hmsl_paperclip-b1ae,gpt3-ada,hmsl7uS4dhoU,paperclip,2.2,1.9,hmsl,15,1
0,hmsl_paperclip-901d,gpt3-ada,hmslbDv6Dpf4,paperclip,1.8,2.4,hmsl,14,1
0,hmsl_paperclip-b53f,gpt3-ada,hmsl2U79djJ6,paperclip,3.3,3.0,hmsl,24,1
0,dod20_pants-f9e8,gpt3-ada,dod2018,pants,2.2,2.4,dod20,21,1
0,dod20_pants-1d96,gpt3-ada,dod2029,pants,1.2,1.6,dod20,20,1
0,dod20_shovel-bfa9,gpt3-ada,dod2015,shovel,2.5,3.3,dod20,22,1
0,dod20_shovel-c58f,gpt3-ada,dod209,shovel,2.3,2.3,dod20,16,1
0,hmsl_paperclip-4d32,gpt3-ada,hmslZF13l8N3,paperclip,3.5,3.9,hmsl,15,1
0,dod20_bottle-3e4d,gpt3-ada,dod2037,bottle,1.0,1.0,dod20,15,1
0,dod20_pants-cf53,gpt3-ada,dod2061,pants,1.5,2.4,dod20,15,1
0,dod20_pants-67c7,gpt3-ada,dod204,pants,3.2,3.0,dod20,15,1
0,motesf_spoon-bc5b,gpt3-ada,motesf077e,spoon,3.3,2.7,motesf,17,1
0,dod20_bottle-e077,gpt3-ada,dod2081,bottle,4.5,3.0,dod20,19,1
0,motesf_bottle-90e3,gpt3-ada,motesf70ef,bottle,3.0,3.3,motesf,26,1
0,dod20_bottle-b821,gpt3-ada,dod2065,bottle,4.0,3.0,dod20,16,1
0,dod20_shovel-dc92,gpt3-ada,dod202,shovel,3.5,2.7,dod20,18,1
0,hmsl_paperclip-70d2,gpt3-ada,hmslxIQ673M9,paperclip,3.2,3.0,hmsl,16,1
0,hmsl_paperclip-425d,gpt3-ada,hmslEwBSSB2k,paperclip,1.0,1.0,hmsl,16,1
0,dod20_bottle-6b2d,gpt3-ada,dod208,bottle,1.8,2.3,dod20,19,1
0,dod20_bottle-beaa,gpt3-ada,dod2085,bottle,3.3,2.3,dod20,16,1
0,hmsl_paperclip-dbf8,gpt3-ada,hmsldmIgzB0X,paperclip,1.0,1.3,hmsl,16,1
0,motesf_spoon-41f7,gpt3-ada,motesf1afa,spoon,2.7,1.0,motesf,20,1
0,dod20_pants-0e58,gpt3-ada,dod2078,pants,3.0,3.3,dod20,17,1
0,hmsl_paperclip-3ae3,gpt3-ada,hmsl1xS08G27,paperclip,2.0,2.7,hmsl,15,1
0,hmsl_paperclip-ac1d,gpt3-ada,hmsl5CH3FMbC,paperclip,1.0,1.3,hmsl,19,1
0,hmsl_paperclip-05b6,gpt3-ada,hmsl77sZintI,paperclip,2.5,2.4,hmsl,20,1
0,dod20_pants-d108,gpt3-ada,dod2066,pants,2.2,3.0,dod20,15,1
0,hmsl_paperclip-ab27,gpt3-ada,hmsl59auf5Di,paperclip,2.3,2.7,hmsl,19,1
0,dod20_shovel-5af3,gpt3-ada,dod2084,shovel,1.8,2.0,dod20,18,1
0,hmsl_paperclip-488e,gpt3-ada,hmslHcYiggdZ,paperclip,3.0,2.7,hmsl,24,1
0,motesf_spoon-f4b5,gpt3-ada,motesfbf82,spoon,3.6,2.7,motesf,19,1
0,dod20_pants-9d43,gpt3-ada,dod2075,pants,3.3,3.0,dod20,15,1
0,hmsl_paperclip-48e9,gpt3-ada,hmsl67q3o3y7,paperclip,2.0,1.6,hmsl,17,1
0,dod20_bottle-0dfb,gpt3-ada,dod2040,bottle,1.7000000000000002,1.7,dod20,17,1
0,dod20_pants-5067,gpt3-ada,dod2011,pants,1.0,2.7,dod20,18,1
0,hmsl_paperclip-0c4b,gpt3-ada,hmsl4adIFJkZ,paperclip,2.3,1.6,hmsl,16,1
0,dod20_pants-c661,gpt3-ada,dod2085,pants,2.7,2.7,dod20,13,1
0,hmsl_paperclip-b7cd,gpt3-ada,hmsloa0XCM38,paperclip,3.2,3.0,hmsl,20,1
0,motesf_bottle-f05e,gpt3-ada,motesfefe9,bottle,2.4,3.0,motesf,22,1
0,hmsl_paperclip-1fa3,gpt3-ada,hmslA26c3z9n,paperclip,2.5,3.0,hmsl,19,1
0,hmsl_paperclip-cecf,gpt3-ada,hmslLN1p6396,paperclip,1.8,2.1,hmsl,18,1
0,motesf_spoon-fde0,gpt3-ada,motesfa577,spoon,2.4,2.7,motesf,20,1
0,dod20_bottle-42fe,gpt3-ada,dod2048,bottle,4.0,3.3,dod20,16,1
0,hmsl_paperclip-f5dd,gpt3-ada,hmslC0fi1Rtn,paperclip,1.0,1.3,hmsl,17,1
0,dod20_pants-cd22,gpt3-ada,dod2053,pants,3.3,3.6,dod20,16,1
0,hmsl_paperclip-00d9,gpt3-ada,hmslM826NWy8,paperclip,1.0,2.1,hmsl,18,1
0,dod20_shovel-edf4,gpt3-ada,dod2084,shovel,3.0,2.3,dod20,17,1
0,motesf_bottle-bc2e,gpt3-ada,motesf3207,bottle,2.1,2.7,motesf,20,1
0,hmsl_paperclip-e235,gpt3-ada,hmsl9Vtree6i,paperclip,3.0,2.7,hmsl,19,1
0,hmsl_paperclip-0be8,gpt3-ada,hmslNa5C17A6,paperclip,3.2,2.7,hmsl,17,1
0,hmsl_paperclip-e559,gpt3-ada,hmslmfgxaq4c,paperclip,4.8,3.9,hmsl,27,1
0,hmsl_paperclip-9889,gpt3-ada,hmslGBLQ0YK2,paperclip,2.0,2.4,hmsl,20,1
0,hmsl_paperclip-217f,gpt3-ada,hmslhY8DrnuO,paperclip,2.2,2.7,hmsl,24,1
0,motesp-g1_spoon-30MR,gpt3-ada,30MR,spoon,4.6,4.0,motesp,24,1
0,hmsl_paperclip-75e4,gpt3-ada,hmslCuN4odhO,paperclip,1.8,1.6,hmsl,16,1
0,motesf_spoon-f1c6,gpt3-ada,motesf43ec,spoon,3.0,3.0,motesf,18,1
0,dod20_pants-6b12,gpt3-ada,dod2041,pants,4.5,3.3,dod20,15,1
0,hmsl_paperclip-5c84,gpt3-ada,hmsl0OZ544o2,paperclip,2.8,2.7,hmsl,17,1
