,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
1834,hmsl_paperclip-00d9,SemDis_cbowBNCwikiukwac_nf_m,hmslM826NWy8,paperclip,1.0,0.9778,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,connect papers the normal way,4.0
1835,dod20_shovel-edf4,SemDis_cbowBNCwikiukwac_nf_m,dod2084,shovel,3.0,1.00122,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use as decoration,2
1836,motesf_bottle-bc2e,SemDis_cbowBNCwikiukwac_nf_m,motesf3207,bottle,2.1,0.72952,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you could bottle flip the bottle.,2
1837,hmsl_paperclip-e235,SemDis_cbowBNCwikiukwac_nf_m,hmsl9Vtree6i,paperclip,3.0,0.9594,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,crafting christmas ornament ,3.0
1838,hmsl_paperclip-0be8,SemDis_cbowBNCwikiukwac_nf_m,hmslNa5C17A6,paperclip,3.2,1.00629,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,'jumping' toy,6.0
1839,hmsl_paperclip-e559,SemDis_cbowBNCwikiukwac_nf_m,hmslmfgxaq4c,paperclip,4.8,0.98736,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to roast very tiny weenies over an itty bitty fire,2.0
1840,hmsl_paperclip-9889,SemDis_cbowBNCwikiukwac_nf_m,hmslGBLQ0YK2,paperclip,2.0,1.06876,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hang things using it from the ceiling,2.0
1841,hmsl_paperclip-217f,SemDis_cbowBNCwikiukwac_nf_m,hmslhY8DrnuO,paperclip,2.2,1.00137,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hang item from thumb tac on wall or cork board,2.0
1842,motesp-g1_spoon-30MR,SemDis_cbowBNCwikiukwac_nf_m,30MR,spoon,4.6,0.93184,motesp,gt_byprompt,What is a surprising use for a SPOON?,I would melt it then make a robot shaped toy!,
1843,hmsl_paperclip-75e4,SemDis_cbowBNCwikiukwac_nf_m,hmslCuN4odhO,paperclip,1.8,0.95118,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,poking things,4.0
1844,motesf_spoon-f1c6,SemDis_cbowBNCwikiukwac_nf_m,motesf43ec,spoon,3.0,1.02567,motesf,gt_byprompt,What is a surprising use for a SPOON?,turn it into a spear,6
1845,dod20_pants-6b12,SemDis_cbowBNCwikiukwac_nf_m,dod2041,pants,4.5,0.98637,dod20,gt_byprompt,What is a surprising use for PANTS?,to hang plants,1
1846,hmsl_paperclip-5c84,SemDis_cbowBNCwikiukwac_nf_m,hmsl0OZ544o2,paperclip,2.8,0.99946,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to tie hair back,3.0
1847,dod20_pants-8e55,SemDis_cbowBNCwikiukwac_nf_m,dod2015,pants,2.2,0.94718,dod20,gt_byprompt,What is a surprising use for PANTS?,use them to clean up a spill,2
1848,hmsl_paperclip-4c9a,SemDis_cbowBNCwikiukwac_nf_m,hmslG1u8Znj3,paperclip,2.4,1.04492,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hair tie,2.0
1849,hmsl_paperclip-55ab,SemDis_cbowBNCwikiukwac_nf_m,hmslmctpMb8Q,paperclip,2.5,0.97288,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,temporary button closure,4.0
1850,hmsl_paperclip-782f,SemDis_cbowBNCwikiukwac_nf_m,hmslLUdy216o,paperclip,3.0,1.0193,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Clean lime from faucet,6.0
1851,hmsl_paperclip-9916,SemDis_cbowBNCwikiukwac_nf_m,hmslPg80l09K,paperclip,4.0,0.9673,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,One side can be sharpend to be used,6.0
1852,motesf_bottle-7f78,SemDis_cbowBNCwikiukwac_nf_m,motesfe4da,bottle,3.0,0.8452500000000001,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you can cut it and make a plastic ball,2
1853,dod20_pants-d80f,SemDis_cbowBNCwikiukwac_nf_m,dod2080,pants,1.0,0.90857,dod20,gt_byprompt,What is a surprising use for PANTS?,cover legs and waist,0
1854,motesf_spoon-c421,SemDis_cbowBNCwikiukwac_nf_m,motesf70ef,spoon,3.3,1.12014,motesf,gt_byprompt,What is a surprising use for a SPOON?,If the spoon was plastic you can melt the tips of two spoons together and make glasses,7
1855,hmsl_paperclip-73dd,SemDis_cbowBNCwikiukwac_nf_m,hmslbDv6Dpf4,paperclip,2.2,0.91866,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,scratcher,5.0
1856,dod20_bottle-fe04,SemDis_cbowBNCwikiukwac_nf_m,dod2085,bottle,1.0,0.57541,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,drink from,0
1857,dod20_bottle-e72f,SemDis_cbowBNCwikiukwac_nf_m,dod2011,bottle,1.7000000000000002,0.96378,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,freeze fluids in,5
1858,hmsl_paperclip-31fa,SemDis_cbowBNCwikiukwac_nf_m,hmsluirSLy6r,paperclip,2.0,0.92304,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Throw at someone,5.0
1859,motesf_spoon-7084,SemDis_cbowBNCwikiukwac_nf_m,motesfb73c,spoon,1.9,0.93532,motesf,gt_byprompt,What is a surprising use for a SPOON?,put a spoon in a can,7
1860,motesf_bottle-f256,SemDis_cbowBNCwikiukwac_nf_m,motesf6974,bottle,3.3,0.87483,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a volcano,5
1861,hmsl_paperclip-5c66,SemDis_cbowBNCwikiukwac_nf_m,hmslD51VgBRW,paperclip,3.0,0.93118,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,fishing lure,7.0
1862,hmsl_paperclip-7ff8,SemDis_cbowBNCwikiukwac_nf_m,hmslG63FgMsT,paperclip,2.5,0.99773,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,art object,3.0
1863,dod20_shovel-57f4,SemDis_cbowBNCwikiukwac_nf_m,dod2054,shovel,2.3,1.07296,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,break things,1
1864,dod20_shovel-9c6c,SemDis_cbowBNCwikiukwac_nf_m,dod2036,shovel,3.2,0.83647,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,catapult,0
1865,dod20_shovel-a032,SemDis_cbowBNCwikiukwac_nf_m,dod2031,shovel,2.8,0.85166,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,pole,4
1866,hmsl_paperclip-5b8f,SemDis_cbowBNCwikiukwac_nf_m,hmsl0OZ544o2,paperclip,2.5,0.96775,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to clip back electrical cords,5.0
1867,hmsl_paperclip-e137,SemDis_cbowBNCwikiukwac_nf_m,hmslgEOtW7kc,paperclip,3.0,1.00067,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Bend into fun shapes to make a sculpture,7.0
1868,hmsl_paperclip-2813,SemDis_cbowBNCwikiukwac_nf_m,hmslak3D0gDJ,paperclip,2.5,0.98073,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Sharp object,3.0
1869,dod20_bottle-fd01,SemDis_cbowBNCwikiukwac_nf_m,dod2037,bottle,2.0,0.90483,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,collect,6
1870,hmsl_paperclip-54ed,SemDis_cbowBNCwikiukwac_nf_m,hmsljC6kp1W5,paperclip,1.7000000000000002,0.97546,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,making a chain,2.0
1871,dod20_shovel-50c7,SemDis_cbowBNCwikiukwac_nf_m,dod2092,shovel,3.2,0.83647,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,as a catapult,3
1872,hmsl_paperclip-72f3,SemDis_cbowBNCwikiukwac_nf_m,hmslO9vSup0D,paperclip,1.0,0.99507,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"They can by used to keep folders closed, yet easy to open",2.0
1873,motesf_bottle-8353,SemDis_cbowBNCwikiukwac_nf_m,motesf8f14,bottle,2.7,0.88779,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you can hide small snacks with a bottle,3
1874,dod20_shovel-abcc,SemDis_cbowBNCwikiukwac_nf_m,dod2082,shovel,2.5,0.76788,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,throwing,2
1875,hmsl_paperclip-535e,SemDis_cbowBNCwikiukwac_nf_m,hmsl3drmN5S2,paperclip,1.7000000000000002,0.89291,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make a necklace or bracelet,4.0
1876,dod20_pants-19b3,SemDis_cbowBNCwikiukwac_nf_m,dod2062,pants,2.2,1.03103,dod20,gt_byprompt,What is a surprising use for PANTS?,donate to charity,5
1877,dod20_shovel-7f5c,SemDis_cbowBNCwikiukwac_nf_m,dod2013,shovel,1.5,0.89996,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,scrape ice,4
1878,motesf_spoon-bee7,SemDis_cbowBNCwikiukwac_nf_m,motesf0584,spoon,1.3,0.8362700000000001,motesf,gt_byprompt,What is a surprising use for a SPOON?,put the spoon in a bottle of yogurt,1
1879,hmsl_paperclip-efec,SemDis_cbowBNCwikiukwac_nf_m,hmslMBYB7Nz5,paperclip,3.0,1.00007,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,keep you entertained in a boring meeting,6.0
1880,dod20_pants-f0b6,SemDis_cbowBNCwikiukwac_nf_m,dod2078,pants,3.3,1.00258,dod20,gt_byprompt,What is a surprising use for PANTS?,tie closed to make bags,1
1881,dod20_shovel-cc9f,SemDis_cbowBNCwikiukwac_nf_m,dod2045,shovel,1.3,0.91946,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,work,2
1882,dod20_pants-6e65,SemDis_cbowBNCwikiukwac_nf_m,dod2052,pants,3.7,1.12008,dod20,gt_byprompt,What is a surprising use for PANTS?,use as a water filter if you tie the end of the legs,3
1883,hmsl_paperclip-2468,SemDis_cbowBNCwikiukwac_nf_m,hmsl6EcRhhAL,paperclip,2.5,1.01224,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Use to press a small button such as resetting router,10.0
1884,hmsl_paperclip-cc2e,SemDis_cbowBNCwikiukwac_nf_m,hmsl5spKk965,paperclip,2.5,0.98462,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hang something from your keychain,3.0
1885,hmsl_paperclip-125a,SemDis_cbowBNCwikiukwac_nf_m,hmslW8K1dDJu,paperclip,4.7,0.89774,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to spread cells on plates in a microbiology lab,4.0
1886,hmsl_paperclip-3fd7,SemDis_cbowBNCwikiukwac_nf_m,hmsl2FhA1V0Q,paperclip,3.0,1.05924,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,itch yourself,5.0
1887,dod20_pants-c1b5,SemDis_cbowBNCwikiukwac_nf_m,dod2022,pants,2.3,0.92354,dod20,gt_byprompt,What is a surprising use for PANTS?,cleaning,3
1888,hmsl_paperclip-adb0,SemDis_cbowBNCwikiukwac_nf_m,hmslS3kVSz67,paperclip,2.0,0.9723,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hold pants together in place of a missing button,4.0
1889,motesf_bottle-6544,SemDis_cbowBNCwikiukwac_nf_m,motesf67c6,bottle,3.3,1.00478,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut it into half and use it for a speaker.,6
1890,dod20_bottle-7247,SemDis_cbowBNCwikiukwac_nf_m,dod2057,bottle,4.3,0.73056,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,lamp,0
1891,dod20_bottle-6830,SemDis_cbowBNCwikiukwac_nf_m,dod2081,bottle,3.7,1.02223,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,sun catcher in tree (after painted),11
1892,hmsl_paperclip-108c,SemDis_cbowBNCwikiukwac_nf_m,hmslwl41F5Rd,paperclip,1.8,1.03789,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,fastener for string ends,10.0
1893,dod20_pants-ab7b,SemDis_cbowBNCwikiukwac_nf_m,dod2048,pants,3.0,1.03642,dod20,gt_byprompt,What is a surprising use for PANTS?,marker tester,12
1894,motesf_bottle-5f93,SemDis_cbowBNCwikiukwac_nf_m,motesfa8ba,bottle,2.7,0.9161,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you could use it for a trash can for little things then dump the little things in the actual trash can,3
1895,dod20_shovel-ac10,SemDis_cbowBNCwikiukwac_nf_m,dod2013,shovel,2.7,0.96548,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use to knock down something high,6
1896,dod20_pants-3715,SemDis_cbowBNCwikiukwac_nf_m,dod2054,pants,2.5,0.64628,dod20,gt_byprompt,What is a surprising use for PANTS?,sleeves,0
1897,hmsl_paperclip-c9e7,SemDis_cbowBNCwikiukwac_nf_m,hmslbU801XR5,paperclip,1.0,0.9525,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,FOR PAPERS,1.0
1898,dod20_pants-f5ff,SemDis_cbowBNCwikiukwac_nf_m,dod2028,pants,3.5,0.95961,dod20,gt_byprompt,What is a surprising use for PANTS?,"cut the legs shorter, sew them shut and fold to make into a bag",0
1899,hmsl_paperclip-79b2,SemDis_cbowBNCwikiukwac_nf_m,hmslMBYB7Nz5,paperclip,2.8,1.01852,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make an art project,5.0
1900,hmsl_paperclip-eeaa,SemDis_cbowBNCwikiukwac_nf_m,hmslRqMKS495,paperclip,1.9,1.07738,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,bookmark,1.0
1901,dod20_bottle-2770,SemDis_cbowBNCwikiukwac_nf_m,dod2069,bottle,4.0,0.98638,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,put holes on to make an instrument,3
1902,hmsl_paperclip-d749,SemDis_cbowBNCwikiukwac_nf_m,hmsl3N1tv1g7,paperclip,2.5,1.00867,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,pierce ears,4.0
1903,dod20_shovel-7fab,SemDis_cbowBNCwikiukwac_nf_m,dod2056,shovel,2.2,0.85147,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,flattening,2
1904,dod20_pants-5d8a,SemDis_cbowBNCwikiukwac_nf_m,dod2049,pants,2.2,0.97135,dod20,gt_byprompt,What is a surprising use for PANTS?,cut up and use as wash rags,0
1905,hmsl_paperclip-3be9,SemDis_cbowBNCwikiukwac_nf_m,hmsl77sZintI,paperclip,2.0,0.96933,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,as a magnet,7.0
1906,hmsl_paperclip-e253,SemDis_cbowBNCwikiukwac_nf_m,hmslUBn73eP3,paperclip,2.2,1.01931,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,As a hair clip,1.0
1907,dod20_bottle-78c5,SemDis_cbowBNCwikiukwac_nf_m,dod2033,bottle,3.0,1.01432,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,piggy bank,2
1908,dod20_bottle-1e5b,SemDis_cbowBNCwikiukwac_nf_m,dod2056,bottle,3.5,0.9492,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,yard sculpture,3
1909,dod20_pants-17ad,SemDis_cbowBNCwikiukwac_nf_m,dod2034,pants,4.0,0.86032,dod20,gt_byprompt,What is a surprising use for PANTS?,a flag,0
1910,motesf_bottle-e662,SemDis_cbowBNCwikiukwac_nf_m,motesf1c38,bottle,1.3,0.98138,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,put water in it,2
1911,dod20_pants-b77e,SemDis_cbowBNCwikiukwac_nf_m,dod2092,pants,2.5,0.91213,dod20,gt_byprompt,What is a surprising use for PANTS?,to rest,5
1912,motesf_bottle-1724,SemDis_cbowBNCwikiukwac_nf_m,motesf202c,bottle,3.6,0.92152,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,if they're small then you could make a prop like a sword,5
1913,hmsl_paperclip-66b8,SemDis_cbowBNCwikiukwac_nf_m,hmsls5l4YzV3,paperclip,5.0,0.98474,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make free phone calls at old phone booths,2.0
1914,hmsl_paperclip-d9b8,SemDis_cbowBNCwikiukwac_nf_m,hmslU4KevCk0,paperclip,1.0,0.93012,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,attaching string,3.0
1915,hmsl_paperclip-2a7c,SemDis_cbowBNCwikiukwac_nf_m,hmslKxZ68Dlf,paperclip,2.4,0.93526,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hook,6.0
1916,hmsl_paperclip-694d,SemDis_cbowBNCwikiukwac_nf_m,hmslHcYiggdZ,paperclip,2.1,0.98513,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,tack,4.0
1917,hmsl_paperclip-462a,SemDis_cbowBNCwikiukwac_nf_m,hmsllGi8mYM4,paperclip,2.5,0.92809,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,open it and use as tool to open cd drives,1.0
1918,hmsl_paperclip-f944,SemDis_cbowBNCwikiukwac_nf_m,hmslZfDzR06v,paperclip,1.0,0.9637,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To hold papers together,1.0
1919,motesf_bottle-1e0f,SemDis_cbowBNCwikiukwac_nf_m,motesf9872,bottle,3.6,1.05457,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to cut it to where you can put a phone in it and trick someone,2
1920,motesf_bottle-4435,SemDis_cbowBNCwikiukwac_nf_m,motesfbc6d,bottle,3.2,0.90862,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a rocketship,8
1921,dod20_pants-6c7e,SemDis_cbowBNCwikiukwac_nf_m,dod2057,pants,3.8,0.99373,dod20,gt_byprompt,What is a surprising use for PANTS?,cut and make jewelry,4
1922,dod20_pants-6f47,SemDis_cbowBNCwikiukwac_nf_m,dod2072,pants,2.5,0.93491,dod20,gt_byprompt,What is a surprising use for PANTS?,something to light a fire with,2
1923,hmsl_paperclip-09b6,SemDis_cbowBNCwikiukwac_nf_m,hmslN311258W,paperclip,2.3,0.90473,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,post paper on a bulletin ,3.0
1924,motesf_spoon-36a9,SemDis_cbowBNCwikiukwac_nf_m,motesf74db,spoon,2.7,1.04774,motesf,gt_byprompt,What is a surprising use for a SPOON?,For you to launch cheeseballs in your mouth.,8
1925,hmsl_paperclip-bae2,SemDis_cbowBNCwikiukwac_nf_m,hmslEwBSSB2k,paperclip,4.2,1.00654,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"Put paper wads on ends, use as mouse barbell",5.0
1926,dod20_pants-edec,SemDis_cbowBNCwikiukwac_nf_m,dod2042,pants,3.0,0.7927299999999999,dod20,gt_byprompt,What is a surprising use for PANTS?,rope,3
1927,dod20_shovel-e39c,SemDis_cbowBNCwikiukwac_nf_m,dod2054,shovel,3.0,1.02651,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,back-up door lock (,10
1928,dod20_bottle-96d3,SemDis_cbowBNCwikiukwac_nf_m,dod2018,bottle,4.2,1.03915,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,bury a time capsule,4
1929,dod20_bottle-be5a,SemDis_cbowBNCwikiukwac_nf_m,dod2015,bottle,3.5,0.88879,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,cut the top off and use as a planter,0
1930,motesf_spoon-8881,SemDis_cbowBNCwikiukwac_nf_m,motesf07cd,spoon,2.4,1.00498,motesf,gt_byprompt,What is a surprising use for a SPOON?,balance it on your nose,8
1931,dod20_shovel-525e,SemDis_cbowBNCwikiukwac_nf_m,dod2075,shovel,3.0,0.78224,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,bludgeon,1
1932,hmsl_paperclip-d686,SemDis_cbowBNCwikiukwac_nf_m,hmslBJx2mO6R,paperclip,3.8,0.94726,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Use as poker chips,3.0
1933,dod20_shovel-f3cf,SemDis_cbowBNCwikiukwac_nf_m,dod205,shovel,3.0,1.04251,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use to hold up scarecrow,2
1934,motesp-g1_bottle-21RM,SemDis_cbowBNCwikiukwac_nf_m,21RM,bottle,2.8,1.01765,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,you can flip it and try to make it land with your family,
1935,motesf_bottle-0de7,SemDis_cbowBNCwikiukwac_nf_m,motesf3ef8,bottle,3.6,1.05145,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,turn it into an animal and make a shape or a small figurine.,1
1936,hmsl_paperclip-6c47,SemDis_cbowBNCwikiukwac_nf_m,hmslG63FgMsT,paperclip,2.5,1.0288,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,ornament holder for xmas tree,7.0
1937,dod20_shovel-9e2c,SemDis_cbowBNCwikiukwac_nf_m,dod2016,shovel,3.0,1.00825,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,separate handle and burn if made of wood,2
1938,motesf_bottle-72c5,SemDis_cbowBNCwikiukwac_nf_m,motesfa87f,bottle,4.1,0.96426,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,use it as a terrarium,3
1939,hmsl_paperclip-616c,SemDis_cbowBNCwikiukwac_nf_m,hmslJlTb0mcF,paperclip,3.2,0.97852,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,detail nail polish,5.0
1940,dod20_pants-ad4f,SemDis_cbowBNCwikiukwac_nf_m,dod2034,pants,4.0,0.96571,dod20,gt_byprompt,What is a surprising use for PANTS?,flotation device,1
1941,dod20_pants-f465,SemDis_cbowBNCwikiukwac_nf_m,dod2042,pants,3.0,0.61576,dod20,gt_byprompt,What is a surprising use for PANTS?,scarf,1
1942,dod20_shovel-7f44,SemDis_cbowBNCwikiukwac_nf_m,dod2066,shovel,2.7,1.04734,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,open windows,0
1943,hmsl_paperclip-811d,SemDis_cbowBNCwikiukwac_nf_m,hmslwl41F5Rd,paperclip,3.0,1.03675,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,battery connector in a pinch,6.0
1944,dod20_pants-9a1a,SemDis_cbowBNCwikiukwac_nf_m,dod201,pants,2.3,0.97652,dod20,gt_byprompt,What is a surprising use for PANTS?,wash rags,2
1945,dod20_bottle-0d5a,SemDis_cbowBNCwikiukwac_nf_m,dod2089,bottle,3.0,0.98136,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,art piece,0
1946,hmsl_paperclip-e2fc,SemDis_cbowBNCwikiukwac_nf_m,hmslm77nfH6L,paperclip,1.0,1.01888,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hold things ,4.0
1947,dod20_shovel-ab78,SemDis_cbowBNCwikiukwac_nf_m,dod2036,shovel,3.0,0.92868,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,pole for a tent,4
1948,hmsl_paperclip-9075,SemDis_cbowBNCwikiukwac_nf_m,hmslM826NWy8,paperclip,2.3,0.94336,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,fix clothing,9.0
1949,hmsl_paperclip-31be,SemDis_cbowBNCwikiukwac_nf_m,hmslYFPUia8r,paperclip,2.7,0.99324,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"play table football, paperclip as football",3.0
1950,hmsl_paperclip-588e,SemDis_cbowBNCwikiukwac_nf_m,hmsliR7JwQyj,paperclip,1.0,,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,as,5.0
1951,dod20_pants-74aa,SemDis_cbowBNCwikiukwac_nf_m,dod2029,pants,1.0,0.85212,dod20,gt_byprompt,What is a surprising use for PANTS?,pants are used for wearing,0
1952,hmsl_paperclip-c2e7,SemDis_cbowBNCwikiukwac_nf_m,hmsl9mlyecrJ,paperclip,1.0,1.03044,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"Clip papers together, reach into small space",1.0
1953,hmsl_paperclip-ea96,SemDis_cbowBNCwikiukwac_nf_m,hmslzVpN53Ht,paperclip,2.0,0.90108,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Make a ring,4.0
1954,dod20_bottle-24b8,SemDis_cbowBNCwikiukwac_nf_m,dod2012,bottle,3.3,,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,noisemaker,2
1955,hmsl_paperclip-1681,SemDis_cbowBNCwikiukwac_nf_m,hmslyi89Nvu5,paperclip,2.5,1.0125,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to hold a tag on an animal.,7.0
1956,hmsl_paperclip-f6f0,SemDis_cbowBNCwikiukwac_nf_m,hmsl7bxXP4eJ,paperclip,1.0,1.04771,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hold together paper,1.0
1957,hmsl_paperclip-6150,SemDis_cbowBNCwikiukwac_nf_m,hmslKmUX88nb,paperclip,2.0,0.97737,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Toothpick,1.0
1958,hmsl_paperclip-372d,SemDis_cbowBNCwikiukwac_nf_m,hmslB0o9M8xC,paperclip,3.3,0.97844,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,emergency Tie Tack (large ones only),15.0
1959,motesp-g1_spoon-26YK,SemDis_cbowBNCwikiukwac_nf_m,26YK,spoon,3.2,0.95097,motesp,gt_byprompt,What is a surprising use for a SPOON?,Get a big spoon and then put a pie in it with whipped cream and then prank someone with the pie by pressing down on the spoon and then the pie will go into someone's face,
1960,motesf_spoon-8f24,SemDis_cbowBNCwikiukwac_nf_m,motesf45c4,spoon,2.1,1.05811,motesf,gt_byprompt,What is a surprising use for a SPOON?,to have to eat meat,2
1961,hmsl_paperclip-96a4,SemDis_cbowBNCwikiukwac_nf_m,hmsl714kNX5M,paperclip,2.5,0.88345,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hair clip / barrete,1.0
1962,motesf_bottle-3dd8,SemDis_cbowBNCwikiukwac_nf_m,motesf7cbb,bottle,3.3,1.01263,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,I can make it a bottle dress and cut it,1
1963,dod20_pants-00ab,SemDis_cbowBNCwikiukwac_nf_m,dod2050,pants,2.3,1.1058,dod20,gt_byprompt,What is a surprising use for PANTS?,open up sems in legs then change pants into a skirt,12
1964,motesf_spoon-002d,SemDis_cbowBNCwikiukwac_nf_m,motesf0613,spoon,2.4,0.98808,motesf,gt_byprompt,What is a surprising use for a SPOON?,using it to dig outside,6
1965,hmsl_paperclip-648b,SemDis_cbowBNCwikiukwac_nf_m,hmslAHxx5oRE,paperclip,3.5,0.98686,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to prop up the corner of something that's slightly off,6.0
1966,hmsl_paperclip-4205,SemDis_cbowBNCwikiukwac_nf_m,hmslKxZ68Dlf,paperclip,2.2,1.00484,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,connector compas,9.0
1967,dod20_bottle-96d0,SemDis_cbowBNCwikiukwac_nf_m,dod2053,bottle,3.0,0.99514,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,coin bank,7
1968,dod20_bottle-150f,SemDis_cbowBNCwikiukwac_nf_m,dod2048,bottle,2.0,1.01193,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,water basin,6
1969,dod20_shovel-7d8d,SemDis_cbowBNCwikiukwac_nf_m,dod2045,shovel,1.5,0.8057300000000001,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,metal,0
