,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
1604,dod20_bottle-98a6,SemDis_MEAN,dod2075,bottle,1.0,1.06527,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,contain liquid,0
1605,hmsl_paperclip-e003,SemDis_MEAN,hmslmhcrc4iq,paperclip,2.0,0.95381,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Pick locks,1.0
1606,hmsl_paperclip-b4cb,SemDis_MEAN,hmsl7tAp1G0i,paperclip,2.7,0.99362,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,conductor,4.0
1607,dod20_shovel-fc74,SemDis_MEAN,dod2027,shovel,3.5,0.93149,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,burn the handle for warmth,6
1608,motesf_bottle-16f1,SemDis_MEAN,motesf58a2,bottle,3.3,0.97178,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to use it as an instrumental speaker.,7
1609,dod20_shovel-6d1b,SemDis_MEAN,dod2071,shovel,3.7,0.93357,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,chop the head off a snake,1
1610,dod20_bottle-a123,SemDis_MEAN,dod2023,bottle,3.5,0.90152,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to send messages from the water,2
1611,dod20_bottle-6e37,SemDis_MEAN,dod2066,bottle,4.0,0.97419,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to use as a small boat,4
1612,dod20_bottle-8aa6,SemDis_MEAN,dod204,bottle,4.2,1.01096,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,turn into a lamp,4
1613,hmsl_paperclip-0209,SemDis_MEAN,hmslmhcrc4iq,paperclip,2.5,0.93887,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Wiring alternative,7.0
1614,dod20_shovel-1e8e,SemDis_MEAN,dod2037,shovel,1.7000000000000002,0.88536,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,uncover,5
1615,dod20_shovel-a742,SemDis_MEAN,dod2059,shovel,2.7,1.01081,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,decor,3
1616,motesf_spoon-a1cd,SemDis_MEAN,motesf6f49,spoon,2.7,0.99747,motesf,gt_byprompt,What is a surprising use for a SPOON?,To smack your friends on the head.,8
1617,hmsl_paperclip-a250,SemDis_MEAN,hmsl3fDKk8eo,paperclip,2.3,0.96078,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,nose picker,8.0
1618,motesf_bottle-c190,SemDis_MEAN,motesf9b86,bottle,1.6,0.90083,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,bottle you can use a bottle for a thing you can put the water in the bottle,5
1619,motesf_bottle-93b2,SemDis_MEAN,motesfcede,bottle,1.9,1.03932,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,Play with the bottle,4
1620,dod20_shovel-9341,SemDis_MEAN,dod2067,shovel,1.0,1.03956,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,digging tool,1
1621,hmsl_paperclip-5daa,SemDis_MEAN,hmslc62vD57c,paperclip,1.0,0.90775,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To hold things together,4.0
1622,dod20_shovel-3fec,SemDis_MEAN,dod2045,shovel,1.5,0.83789,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,hard,5
1623,hmsl_paperclip-736c,SemDis_MEAN,hmslcIvhY884,paperclip,1.8,0.95413,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make a bracelet,1.0
1624,hmsl_paperclip-270d,SemDis_MEAN,hmslnStEJbi0,paperclip,2.8,0.90958,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Design building models while laying flat on a table,5.0
1625,hmsl_paperclip-0ba6,SemDis_MEAN,hmslRnAQze77,paperclip,1.5,0.97052,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,cookie,7.0
1626,hmsl_paperclip-09ef,SemDis_MEAN,hmsllGi8mYM4,paperclip,1.7000000000000002,0.92402,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,link together to form a chain - and use as earrings,6.0
1627,hmsl_paperclip-6cce,SemDis_MEAN,hmslMzKGrHfk,paperclip,2.8,0.93361,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Make sculptures.,4.0
1628,hmsl_paperclip-bb09,SemDis_MEAN,hmslkPD89jW3,paperclip,2.8,0.90543,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,wood mark,6.0
1629,hmsl_paperclip-0456,SemDis_MEAN,hmslTz3xw8MP,paperclip,1.0,1.11223,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,holding pages together,1.0
1630,hmsl_paperclip-147c,SemDis_MEAN,hmslTpv6iUU1,paperclip,2.7,0.9726,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,roach clip,3.0
1631,dod20_bottle-9d41,SemDis_MEAN,dod2054,bottle,1.0,1.01218,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to store water,1
1632,dod20_pants-354b,SemDis_MEAN,dod2090,pants,1.3,0.86806,dod20,gt_byprompt,What is a surprising use for PANTS?,hold keys in pockets,8
1633,dod20_bottle-8801,SemDis_MEAN,dod2052,bottle,3.7,0.91335,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,put a candle in the top of a glass bottle,6
1634,motesf_spoon-5dca,SemDis_MEAN,motesf48ae,spoon,2.1,0.8481,motesf,gt_byprompt,What is a surprising use for a SPOON?,drinking water with a spoon one at a time,5
1635,motesf_bottle-2cf3,SemDis_MEAN,motesf642e,bottle,3.0,0.96443,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,fill it with kind messages or anything else and hand it out to people,5
1636,hmsl_paperclip-eb96,SemDis_MEAN,hmsln0jCAZ1s,paperclip,3.5,0.98869,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Engraver,4.0
1637,dod20_pants-839a,SemDis_MEAN,dod2062,pants,4.0,0.99756,dod20,gt_byprompt,What is a surprising use for PANTS?,wear as a flag,8
1638,dod20_pants-bad4,SemDis_MEAN,dod2015,pants,4.0,0.97456,dod20,gt_byprompt,What is a surprising use for PANTS?,use them as a flag,1
1639,hmsl_paperclip-4f5f,SemDis_MEAN,hmslSGoXL6xi,paperclip,2.5,0.92967,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to open keychain,4.0
1640,hmsl_paperclip-5239,SemDis_MEAN,hmslomDXbFdx,paperclip,2.0,0.97994,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Frisbee,4.0
1641,dod20_shovel-b975,SemDis_MEAN,dod2013,shovel,3.0,1.00825,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use it as a weapon,3
1642,dod20_bottle-dc00,SemDis_MEAN,dod2054,bottle,2.7,0.96571,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,holder for pens/paintbrushes,5
1643,dod20_pants-ad85,SemDis_MEAN,dod2031,pants,3.0,0.99175,dod20,gt_byprompt,What is a surprising use for PANTS?,first aid,24
1644,hmsl_paperclip-f715,SemDis_MEAN,hmsl88ft50be,paperclip,2.0,1.11306,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,keep bags closed,2.0
1645,hmsl_paperclip-817a,SemDis_MEAN,hmslvWx8G5y2,paperclip,1.7000000000000002,0.92575,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Build a chain,2.0
1646,hmsl_paperclip-03cb,SemDis_MEAN,hmslFh8745VU,paperclip,3.0,1.03895,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Can be used to apply crazy glue,1.0
1647,hmsl_paperclip-21c8,SemDis_MEAN,hmslgEOtW7kc,paperclip,2.2,0.90581,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Put a bunch of them together to make a paperweight,9.0
1648,hmsl_paperclip-bffa,SemDis_MEAN,hmslH6CjN8B9,paperclip,2.5,0.93032,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"unfolded, use end for small electronic buttons...or to push a buttom",4.0
1649,motesf_spoon-c2f7,SemDis_MEAN,motesfa4a0,spoon,3.3,1.06551,motesf,gt_byprompt,What is a surprising use for a SPOON?,I poop spoon,7
1650,dod20_bottle-1bcd,SemDis_MEAN,dod2065,bottle,3.5,0.92876,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,create drinking cups,0
1651,motesf_bottle-d8c4,SemDis_MEAN,motesfd1c3,bottle,3.9,0.99552,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cutting out a small piece and put it in some felt and make a crackle,5
1652,hmsl_paperclip-85b2,SemDis_MEAN,hmslbCCPp06L,paperclip,2.0,0.9979,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,necklace,1.0
1653,dod20_pants-1804,SemDis_MEAN,dod2053,pants,3.0,0.58221,dod20,gt_byprompt,What is a surprising use for PANTS?,hat,11
1654,hmsl_paperclip-7194,SemDis_MEAN,hmslc62vD57c,paperclip,1.5,1.12236,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To fill a paperclip holder,3.0
1655,hmsl_paperclip-f959,SemDis_MEAN,hmsl7bxXP4eJ,paperclip,2.5,0.90218,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,art projects,2.0
1656,hmsl_paperclip-eb65,SemDis_MEAN,hmslY14N0CIL,paperclip,2.3,1.11307,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Unbend and use to pick a lock,7.0
1657,hmsl_paperclip-3310,SemDis_MEAN,hmsl128l3MK0,paperclip,1.8,0.92635,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,get something out of a very small space,3.0
1658,hmsl_paperclip-146a,SemDis_MEAN,hmsl6gNs42nt,paperclip,2.8,1.00869,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clean grout,2.0
1659,dod20_bottle-1b5c,SemDis_MEAN,dod2048,bottle,3.7,0.98048,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,bath accessory,5
1660,dod20_shovel-b740,SemDis_MEAN,dod206,shovel,3.7,1.02307,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,break into house,3
1661,hmsl_paperclip-22fd,SemDis_MEAN,hmslA26c3z9n,paperclip,2.0,0.94548,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,anklet,8.0
1662,hmsl_paperclip-a586,SemDis_MEAN,hmsliR7JwQyj,paperclip,2.5,1.09443,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,unfold it and can be used as a hairpin,3.0
1663,hmsl_paperclip-9942,SemDis_MEAN,hmslEwBSSB2k,paperclip,3.2,1.07525,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"Unfold, use to eject floppy disc from antique mac",3.0
1664,motesf_bottle-e4fe,SemDis_MEAN,motesfad13,bottle,3.0,0.94447,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,make a balloon car with it,2
1665,hmsl_paperclip-be0b,SemDis_MEAN,hmslcIvhY884,paperclip,1.0,0.89655,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to hold papers together,4.0
1666,hmsl_paperclip-d61c,SemDis_MEAN,hmslfpSd88hY,paperclip,3.0,0.89886,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make little animal figures with them,2.0
1667,motesf_bottle-c4cb,SemDis_MEAN,motesf7647,bottle,3.0,0.8325,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,flowerpot,6
1668,motesf_spoon-3e1e,SemDis_MEAN,motesfad13,spoon,2.7,0.95319,motesf,gt_byprompt,What is a surprising use for a SPOON?,make a spoon flicker,3
1669,hmsl_paperclip-a3df,SemDis_MEAN,hmslKNj3o6fP,paperclip,2.8,1.03884,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,CAN BE PAINTED AND USED AS A DECOR,5.0
1670,dod20_pants-e056,SemDis_MEAN,dod2017,pants,2.2,1.01731,dod20,gt_byprompt,What is a surprising use for PANTS?,scare crow,2
1671,hmsl_paperclip-b7ed,SemDis_MEAN,hmslLr5bzVBf,paperclip,2.6,0.86937,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,fish hook,3.0
1672,dod20_pants-fb60,SemDis_MEAN,dod2065,pants,2.5,1.01557,dod20,gt_byprompt,What is a surprising use for PANTS?,turn them into a shirt,0
1673,dod20_pants-f262,SemDis_MEAN,dod2076,pants,3.3,0.9783,dod20,gt_byprompt,What is a surprising use for PANTS?,a grocery bag,3
1674,hmsl_paperclip-aff2,SemDis_MEAN,hmsl7OHW073E,paperclip,2.3,1.13438,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to jimmy a lock,6.0
1675,hmsl_paperclip-2335,SemDis_MEAN,hmslNa5C17A6,paperclip,3.2,0.86704,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,coiled to make a spring,2.0
1676,hmsl_paperclip-fcf0,SemDis_MEAN,hmsl344dbgyl,paperclip,2.0,1.0348,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hang party decor,1.0
1677,motesp-g1_bottle-33RM,SemDis_MEAN,33RM,bottle,2.3,0.97359,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,Poke a hole through the bottom of the cup and drink out of it.,
1678,motesf_bottle-3c2c,SemDis_MEAN,motesf2838,bottle,3.3,1.03776,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to make a funnel,2
1679,hmsl_paperclip-2cb2,SemDis_MEAN,hmslC9hwW590,paperclip,2.0,0.97399,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,beading,7.0
1680,motesf_bottle-db58,SemDis_MEAN,motesfca46,bottle,2.4,0.86928,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut the bottle and make it turn into an experiment.,2
1681,dod20_pants-00d8,SemDis_MEAN,dod2047,pants,2.3,0.99373,dod20,gt_byprompt,What is a surprising use for PANTS?,cleaning cloth,3
1682,hmsl_paperclip-c12a,SemDis_MEAN,hmsl1xS08G27,paperclip,2.5,1.0237,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,remove grout ,6.0
1683,dod20_bottle-39c5,SemDis_MEAN,dod2064,bottle,3.0,0.76286,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,cup,1
1684,hmsl_paperclip-3d96,SemDis_MEAN,hmslAHxx5oRE,paperclip,2.5,1.05451,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,unbend and use to eject a cd/dvd from a computer,2.0
1685,dod20_pants-d74f,SemDis_MEAN,dod2084,pants,4.0,0.98773,dod20,gt_byprompt,What is a surprising use for PANTS?,use as a flotation device if you are in deep water,2
1686,motesp-g1_bottle-31MB,SemDis_MEAN,31MB,bottle,3.0,1.07351,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,you can cut the top off and design it to make a cup to hold supplies.,
1687,motesf_bottle-f980,SemDis_MEAN,motesf69ad,bottle,3.3,1.07462,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to put squishies inside and put it outside on the floor and drive on it,6
1688,hmsl_paperclip-66a8,SemDis_MEAN,hmslef69VTb3,paperclip,2.0,1.09404,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To be used to hold things on cubicle walls,3.0
1689,hmsl_paperclip-f3ba,SemDis_MEAN,hmslH6CjN8B9,paperclip,1.8,1.05112,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to hold money together ,7.0
1690,dod20_bottle-8776,SemDis_MEAN,dod2075,bottle,3.2,0.96688,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,smash sound effect,5
1691,hmsl_paperclip-6325,SemDis_MEAN,hmsl1hb56yYu,paperclip,1.7000000000000002,1.03454,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to reach into a cramped hard to reach space,3.0
1692,hmsl_paperclip-a747,SemDis_MEAN,hmslxW7eohB9,paperclip,2.5,0.92879,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"restart an electronic, ",4.0
1693,hmsl_paperclip-5005,SemDis_MEAN,hmslP3oBZCkA,paperclip,1.8,1.0865,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,poking end of smalll objects to get them out of cracks,7.0
1694,dod20_bottle-4cc3,SemDis_MEAN,dod2054,bottle,1.2,0.87628,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,hold shampo,17
1695,dod20_bottle-1c9a,SemDis_MEAN,dod2044,bottle,3.3,0.87085,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,planter,0
1696,motesf_bottle-3cad,SemDis_MEAN,motesf72b3,bottle,3.3,1.0624,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,make it into a craft like a snake,2
1697,hmsl_paperclip-2f59,SemDis_MEAN,hmsl4RcV7Sp1,paperclip,3.5,1.07662,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,push r,10.0
1698,dod20_pants-e44b,SemDis_MEAN,dod2071,pants,2.0,0.99262,dod20,gt_byprompt,What is a surprising use for PANTS?,use tee,4
1699,hmsl_paperclip-0c26,SemDis_MEAN,hmsl9mlyecrJ,paperclip,3.7,1.03889,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as a shim under small object,5.0
1700,hmsl_paperclip-c5d1,SemDis_MEAN,hmsl7K7X3aB5,paperclip,2.5,1.07133,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as a keyring.,4.0
1701,hmsl_paperclip-e120,SemDis_MEAN,hmslNa5C17A6,paperclip,1.0,0.66782,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clipping paper,1.0
1702,hmsl_paperclip-59a1,SemDis_MEAN,hmsliC3RI2p2,paperclip,2.3,0.97197,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,chain necklace,8.0
1703,dod20_bottle-5b33,SemDis_MEAN,dod2046,bottle,3.3,0.87908,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,break it and use as a weapon,3
1704,dod20_bottle-eed4,SemDis_MEAN,dod2043,bottle,3.2,1.00329,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,cut up to start seedlings in,1
1705,hmsl_paperclip-bf5e,SemDis_MEAN,hmslKf5hYM86,paperclip,2.5,0.92991,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Ear cleaner,2.0
1706,dod20_bottle-0840,SemDis_MEAN,dod202,bottle,1.0,1.04666,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to drink stuff out of,1
1707,hmsl_paperclip-7490,SemDis_MEAN,hmsll976kyQ1,paperclip,3.0,0.93236,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Ear rings,3.0
1708,hmsl_paperclip-9757,SemDis_MEAN,hmslhY8DrnuO,paperclip,2.8,0.95154,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hold sweater in place,3.0
1709,dod20_pants-cd24,SemDis_MEAN,dod2015,pants,3.3,1.06288,dod20,gt_byprompt,What is a surprising use for PANTS?,use as a eye mask for sleep,7
1710,motesf_bottle-2cc6,SemDis_MEAN,motesfa0a0,bottle,3.3,0.95919,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to make a fish tank,7
1711,dod20_shovel-0179,SemDis_MEAN,dod2035,shovel,1.0,0.97509,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,moving dirt,1
1712,hmsl_paperclip-17ca,SemDis_MEAN,hmsl7TsEhr8Z,paperclip,2.3,0.93123,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Use to clean in small areas,3.0
1713,hmsl_paperclip-304e,SemDis_MEAN,hmsly41k3650,paperclip,1.8,1.03653,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,putting them together into a necklace,1.0
1714,hmsl_paperclip-3e48,SemDis_MEAN,hmslPMZgifGA,paperclip,1.5,1.07964,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To use to organize work projects,4.0
1715,dod20_pants-0aaf,SemDis_MEAN,dod2052,pants,3.3,0.89939,dod20,gt_byprompt,What is a surprising use for PANTS?,wrap around your head for protection from the elements,0
1716,hmsl_paperclip-7de5,SemDis_MEAN,hmslgEOtW7kc,paperclip,2.7,1.06388,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Use as a zipper pull for broken zipper,8.0
1717,hmsl_paperclip-c939,SemDis_MEAN,hmsl1hb56yYu,paperclip,3.0,1.10124,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To help keep a zipper up,1.0
1718,hmsl_paperclip-0f0c,SemDis_MEAN,hmsl9mlyecrJ,paperclip,1.0,0.87878,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,burn and use as,7.0
1719,dod20_shovel-9150,SemDis_MEAN,dod2070,shovel,3.2,1.02484,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use it as a hammer,2
1720,hmsl_paperclip-1d0e,SemDis_MEAN,hmslEwBSSB2k,paperclip,2.3,1.00263,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"Straighten, re-fold into art shape",4.0
1721,dod20_pants-e7d1,SemDis_MEAN,dod2016,pants,2.3,0.9534,dod20,gt_byprompt,What is a surprising use for PANTS?,cut big parts to use for cleaning,2
1722,motesf_spoon-ee80,SemDis_MEAN,motesf3ef8,spoon,2.7,0.9223,motesf,gt_byprompt,What is a surprising use for a SPOON?,Make them people toys!,2
1723,motesf_spoon-35b5,SemDis_MEAN,motesf7327,spoon,3.0,0.77613,motesf,gt_byprompt,What is a surprising use for a SPOON?,that you can bend the spoon,5
1724,dod20_pants-2174,SemDis_MEAN,dod2027,pants,2.5,1.02391,dod20,gt_byprompt,What is a surprising use for PANTS?,burn them for heat,4
1725,dod20_shovel-48ad,SemDis_MEAN,dod2059,shovel,2.7,0.74398,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,ax,6
1726,dod20_shovel-d824,SemDis_MEAN,dod2027,shovel,2.8,1.03412,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use it to prop a door open,2
1727,hmsl_paperclip-dd93,SemDis_MEAN,hmslTpv6iUU1,paperclip,2.7,0.87981,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,quick fix when a button breaks,4.0
1728,hmsl_paperclip-3b90,SemDis_MEAN,hmsl0BXXso67,paperclip,1.7000000000000002,0.83062,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,as a clip to close plastic bags,4.0
1729,dod20_bottle-8547,SemDis_MEAN,dod2032,bottle,1.7000000000000002,,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,recylce,9
1730,hmsl_paperclip-7c4b,SemDis_MEAN,hmsl3fDKk8eo,paperclip,1.5,0.98196,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,poke your eye out,2.0
1731,dod20_pants-7fa3,SemDis_MEAN,dod2030,pants,1.2,0.87705,dod20,gt_byprompt,What is a surprising use for PANTS?,take them off,1
1732,dod20_pants-7e9a,SemDis_MEAN,dod2075,pants,3.7,0.98914,dod20,gt_byprompt,What is a surprising use for PANTS?,tug of war,9
1733,dod20_bottle-d4a0,SemDis_MEAN,dod2053,bottle,4.0,0.9654,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,protractor,6
1734,dod20_shovel-22ed,SemDis_MEAN,dod2058,shovel,3.7,0.98104,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,paddle for boat,0
1735,dod20_bottle-145e,SemDis_MEAN,dod2038,bottle,3.3,0.93851,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to use a s a weapon iof need be,7
1736,motesf_bottle-549f,SemDis_MEAN,motesfc24c,bottle,3.0,0.97775,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut the top off and use it as a flowerpot.,4
1737,hmsl_paperclip-0000,SemDis_MEAN,hmslT7n32j0J,paperclip,1.0,0.91921,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,lay on desk,4.0
1738,hmsl_paperclip-d4bb,SemDis_MEAN,hmslH6CjN8B9,paperclip,3.5,0.89372,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,self defense device?  unfolded it can hurt!,3.0
1739,motesf_spoon-8d76,SemDis_MEAN,motesf0138,spoon,2.7,0.98604,motesf,gt_byprompt,What is a surprising use for a SPOON?,You could make a launcher to throw balls.,7
1740,hmsl_paperclip-09c3,SemDis_MEAN,hmsldmIgzB0X,paperclip,2.0,1.04643,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,scraping off residue from something,5.0
1741,dod20_bottle-fdb6,SemDis_MEAN,dod2056,bottle,2.8,0.92054,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,for seeds,2
1742,hmsl_paperclip-9f3f,SemDis_MEAN,hmslMXicONTd,paperclip,2.0,1.05789,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,punch holes in paper,6.0
1743,hmsl_paperclip-0ac5,SemDis_MEAN,hmsl7OHW073E,paperclip,2.0,0.92208,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to pin up something on a board,4.0
1744,dod20_bottle-93e0,SemDis_MEAN,dod2056,bottle,3.3,0.8787,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,as a weapon,6
1745,dod20_bottle-7195,SemDis_MEAN,dod2026,bottle,1.0,1.01064,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,carry water,0
1746,hmsl_paperclip-3b30,SemDis_MEAN,hmslwl41F5Rd,paperclip,2.5,0.98945,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,wire when straights,5.0
1747,motesf_bottle-e10a,SemDis_MEAN,motesf07e1,bottle,2.1,0.85711,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to reuse it,7
1748,motesf_spoon-0746,SemDis_MEAN,motesf3fe9,spoon,3.0,0.96331,motesf,gt_byprompt,What is a surprising use for a SPOON?,Cut holes on the part that holds food then put a liquid over the holes and watch that liquid drizzle.,3
1749,hmsl_paperclip-fdf0,SemDis_MEAN,hmslO3A01apk,paperclip,3.0,0.9666,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,soldering material,10.0
1750,motesf_bottle-0a84,SemDis_MEAN,motesfb6d7,bottle,2.1,0.90306,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to flip it,8
1751,hmsl_paperclip-2211,SemDis_MEAN,hmslnNBNu992,paperclip,3.0,0.91293,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,holding on dog ID tag,4.0
1752,dod20_shovel-ffdd,SemDis_MEAN,dod2036,shovel,4.0,0.81572,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,sword,6
1753,dod20_shovel-ac14,SemDis_MEAN,dod2038,shovel,2.0,1.04312,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,to make a garden with,4
1754,dod20_pants-d4e5,SemDis_MEAN,dod2062,pants,1.2,1.03797,dod20,gt_byprompt,What is a surprising use for PANTS?,keeping warm with,1
1755,dod20_bottle-0b46,SemDis_MEAN,dod2049,bottle,4.0,1.03684,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,use as binoculars,1
1756,motesf_spoon-70ce,SemDis_MEAN,motesf950a,spoon,2.4,0.98094,motesf,gt_byprompt,What is a surprising use for a SPOON?,Using it like an instrument.,3
1757,dod20_shovel-254c,SemDis_MEAN,dod2033,shovel,3.0,0.97591,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,wall decoration,2
1758,dod20_shovel-d021,SemDis_MEAN,dod2043,shovel,1.0,1.05284,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,dig holes,0
