,id,model,participant,prompt,target,predicted,src,split
1623,dod20_pants-044a,t5-base,dod2069,pants,2.3,3.9,dod20,gt_byprompt
1624,motesf_spoon-5017,t5-base,motesf0504,spoon,2.7,3.0,motesf,gt_byprompt
1625,dod20_pants-4ed8,t5-base,dod2048,pants,3.0,2.7,dod20,gt_byprompt
1626,hmsl_paperclip-7fc3,t5-base,hmslBn3F7OK4,paperclip,1.7000000000000002,3.9,hmsl,gt_byprompt
1627,hmsl_paperclip-9757,t5-base,hmslhY8DrnuO,paperclip,2.8,2.7,hmsl,gt_byprompt
1628,motesf_spoon-0c2b,t5-base,motesf093f,spoon,2.7,2.7,motesf,gt_byprompt
1629,motesf_bottle-a42f,t5-base,motesf74db,bottle,3.6,3.3,motesf,gt_byprompt
1630,dod20_shovel-e761,t5-base,dod2073,shovel,1.7000000000000002,2.7,dod20,gt_byprompt
1631,motesf_spoon-0bbb,t5-base,motesf149e,spoon,1.9,2.7,motesf,gt_byprompt
1632,hmsl_paperclip-09b6,t5-base,hmslN311258W,paperclip,2.3,2.4,hmsl,gt_byprompt
1633,hmsl_paperclip-6c7d,t5-base,hmsliC3RI2p2,paperclip,1.8,2.7,hmsl,gt_byprompt
1634,dod20_shovel-fc74,t5-base,dod2027,shovel,3.5,3.3,dod20,gt_byprompt
1635,dod20_shovel-aa54,t5-base,dod2064,shovel,3.0,3.6,dod20,gt_byprompt
1636,hmsl_paperclip-866f,t5-base,hmslK4mPL0l6,paperclip,2.8,3.6,hmsl,gt_byprompt
1637,dod20_pants-29d9,t5-base,dod2077,pants,1.0,2.7,dod20,gt_byprompt
1638,hmsl_paperclip-c105,t5-base,hmslbDv6Dpf4,paperclip,2.3,2.1,hmsl,gt_byprompt
1639,motesf_bottle-6ea0,t5-base,motesf42a0,bottle,3.6,3.9,motesf,gt_byprompt
1640,motesf_spoon-2513,t5-base,motesf28dd,spoon,3.3,3.3,motesf,gt_byprompt
1641,hmsl_paperclip-3bf3,t5-base,hmsl888P21nX,paperclip,3.3,3.7,hmsl,gt_byprompt
1642,motesf_spoon-b579,t5-base,motesfdc91,spoon,3.0,3.3,motesf,gt_byprompt
1643,motesp-g1_bottle-9RH,t5-base,9RH,bottle,3.4,3.9,motesp,gt_byprompt
1644,dod20_bottle-1699,t5-base,dod2080,bottle,3.5,3.9,dod20,gt_byprompt
1645,motesf_bottle-82f2,t5-base,motesf2b44,bottle,2.1,3.3,motesf,gt_byprompt
1646,hmsl_paperclip-b1b2,t5-base,hmslvr0PJxJh,paperclip,1.5,2.7,hmsl,gt_byprompt
1647,motesf_bottle-8446,t5-base,motesf854d,bottle,2.7,3.0,motesf,gt_byprompt
1648,hmsl_paperclip-ccdc,t5-base,hmslD51VgBRW,paperclip,1.0,1.3,hmsl,gt_byprompt
1649,motesf_spoon-ee80,t5-base,motesf3ef8,spoon,2.7,3.0,motesf,gt_byprompt
1650,hmsl_paperclip-4a24,t5-base,hmslSp2k68mD,paperclip,2.3,1.7,hmsl,gt_byprompt
1651,hmsl_paperclip-6831,t5-base,hmslO9vSup0D,paperclip,2.7,3.6,hmsl,gt_byprompt
1652,dod20_pants-ccb1,t5-base,dod2033,pants,2.5,2.7,dod20,gt_byprompt
1653,dod20_pants-ad4f,t5-base,dod2034,pants,4.0,3.3,dod20,gt_byprompt
1654,motesf_bottle-7030,t5-base,motesf98dc,bottle,3.0,3.9,motesf,gt_byprompt
1655,hmsl_paperclip-b7d4,t5-base,hmslMzKGrHfk,paperclip,2.0,1.3,hmsl,gt_byprompt
1656,dod20_bottle-eb9c,t5-base,dod2054,bottle,3.2,3.0,dod20,gt_byprompt
1657,hmsl_paperclip-de74,t5-base,hmslba1FcFHt,paperclip,3.0,2.1,hmsl,gt_byprompt
1658,motesf_spoon-d2fe,t5-base,motesf16a5,spoon,2.7,2.7,motesf,gt_byprompt
1659,motesf_bottle-de61,t5-base,motesfad61,bottle,2.1,3.0,motesf,gt_byprompt
1660,dod20_shovel-25c4,t5-base,dod2085,shovel,3.5,2.4,dod20,gt_byprompt
1661,hmsl_paperclip-2b70,t5-base,hmslls85DI0O,paperclip,1.0,1.0,hmsl,gt_byprompt
1662,motesf_spoon-e3a2,t5-base,motesf7cbb,spoon,3.9,4.1,motesf,gt_byprompt
1663,dod20_bottle-0de6,t5-base,dod2015,bottle,2.8,4.1,dod20,gt_byprompt
1664,motesf_bottle-8d78,t5-base,motesf8f12,bottle,3.3,3.9,motesf,gt_byprompt
1665,dod20_bottle-8924,t5-base,dod2024,bottle,3.0,1.7,dod20,gt_byprompt
1666,hmsl_paperclip-d08a,t5-base,hmslU4KevCk0,paperclip,2.3,2.7,hmsl,gt_byprompt
1667,hmsl_paperclip-a288,t5-base,hmslG1u8Znj3,paperclip,1.8,1.7,hmsl,gt_byprompt
1668,hmsl_paperclip-4b9c,t5-base,hmsl5HXO64Ya,paperclip,2.0,3.7,hmsl,gt_byprompt
1669,dod20_pants-d0a1,t5-base,dod2059,pants,4.0,3.6,dod20,gt_byprompt
1670,hmsl_paperclip-fbed,t5-base,hmsl128l3MK0,paperclip,2.3,2.3,hmsl,gt_byprompt
1671,dod20_bottle-0de3,t5-base,dod2056,bottle,1.7000000000000002,2.7,dod20,gt_byprompt
1672,dod20_shovel-f135,t5-base,dod2027,shovel,3.0,3.7,dod20,gt_byprompt
1673,hmsl_paperclip-a250,t5-base,hmsl3fDKk8eo,paperclip,2.3,3.9,hmsl,gt_byprompt
1674,hmsl_paperclip-4eb4,t5-base,hmslopxAEih3,paperclip,2.0,1.3,hmsl,gt_byprompt
1675,motesf_bottle-2195,t5-base,motesf735b,bottle,2.4,2.1,motesf,gt_byprompt
1676,motesf_bottle-4435,t5-base,motesfbc6d,bottle,3.2,3.6,motesf,gt_byprompt
1677,dod20_pants-c27f,t5-base,dod2011,pants,1.0,1.3,dod20,gt_byprompt
1678,hmsl_paperclip-8199,t5-base,hmslD9ZeYC3r,paperclip,4.2,3.6,hmsl,gt_byprompt
1679,dod20_bottle-c294,t5-base,dod2034,bottle,3.2,3.9,dod20,gt_byprompt
1680,dod20_shovel-e50c,t5-base,dod2059,shovel,2.7,2.4,dod20,gt_byprompt
1681,hmsl_paperclip-888d,t5-base,hmsl5CH3FMbC,paperclip,2.0,3.9,hmsl,gt_byprompt
1682,hmsl_paperclip-c9a1,t5-base,hmslKxZ68Dlf,paperclip,1.7000000000000002,2.0,hmsl,gt_byprompt
1683,hmsl_paperclip-648b,t5-base,hmslAHxx5oRE,paperclip,3.5,2.7,hmsl,gt_byprompt
1684,dod20_bottle-3f23,t5-base,dod2062,bottle,2.7,2.3,dod20,gt_byprompt
1685,dod20_bottle-5541,t5-base,dod2011,bottle,1.5,3.3,dod20,gt_byprompt
1686,hmsl_paperclip-6ff6,t5-base,hmslBJx2mO6R,paperclip,2.3,2.7,hmsl,gt_byprompt
1687,motesf_spoon-916e,t5-base,motesf65de,spoon,3.9,3.0,motesf,gt_byprompt
1688,hmsl_paperclip-82ec,t5-base,hmslK5j720Ym,paperclip,2.5,1.3,hmsl,gt_byprompt
1689,hmsl_paperclip-a48a,t5-base,hmslV8mxLJpC,paperclip,1.8,2.1,hmsl,gt_byprompt
1690,dod20_bottle-f0e5,t5-base,dod2033,bottle,3.2,3.9,dod20,gt_byprompt
1691,hmsl_paperclip-13bc,t5-base,hmslY14N0CIL,paperclip,3.0,2.7,hmsl,gt_byprompt
1692,hmsl_paperclip-f245,t5-base,hmslj2pr9SC4,paperclip,2.5,2.7,hmsl,gt_byprompt
1693,dod20_bottle-e34d,t5-base,dod2091,bottle,3.0,3.9,dod20,gt_byprompt
1694,hmsl_paperclip-df57,t5-base,hmsldENdB2Qt,paperclip,2.3,1.7,hmsl,gt_byprompt
1695,hmsl_paperclip-3b90,t5-base,hmsl0BXXso67,paperclip,1.7000000000000002,2.3,hmsl,gt_byprompt
1696,motesf_bottle-8ad7,t5-base,motesf5737,bottle,3.0,3.9,motesf,gt_byprompt
1697,dod20_shovel-2919,t5-base,dod2078,shovel,3.5,3.9,dod20,gt_byprompt
1698,hmsl_paperclip-83a8,t5-base,hmsll7N9V4Mr,paperclip,1.0,1.0,hmsl,gt_byprompt
1699,dod20_shovel-5b90,t5-base,dod2075,shovel,3.5,1.7,dod20,gt_byprompt
1700,motesf_bottle-9f40,t5-base,motesff4b9,bottle,4.1,3.3,motesf,gt_byprompt
1701,hmsl_paperclip-0d4d,t5-base,hmslzLKWIxYM,paperclip,2.6,2.1,hmsl,gt_byprompt
1702,motesf_bottle-6cad,t5-base,motesf502e,bottle,2.7,3.9,motesf,gt_byprompt
1703,dod20_bottle-638a,t5-base,dod2066,bottle,3.2,2.7,dod20,gt_byprompt
1704,hmsl_paperclip-ca55,t5-base,hmslO3A01apk,paperclip,1.8,1.3,hmsl,gt_byprompt
1705,motesf_bottle-8c03,t5-base,motesf4c56,bottle,3.9,3.3,motesf,gt_byprompt
1706,motesp-g1_spoon-25AJ,t5-base,25AJ,spoon,1.2,3.6,motesp,gt_byprompt
1707,hmsl_paperclip-cf02,t5-base,hmslvWx8G5y2,paperclip,1.7000000000000002,2.3,hmsl,gt_byprompt
1708,dod20_pants-b2b3,t5-base,dod2015,pants,2.2,3.3,dod20,gt_byprompt
1709,hmsl_paperclip-fac8,t5-base,hmsliC3RI2p2,paperclip,1.0,1.3,hmsl,gt_byprompt
1710,hmsl_paperclip-dcb4,t5-base,hmslcIvhY884,paperclip,2.0,2.3,hmsl,gt_byprompt
1711,dod20_bottle-455f,t5-base,dod2024,bottle,4.0,3.3,dod20,gt_byprompt
1712,hmsl_paperclip-8dae,t5-base,hmsl4No6x5W4,paperclip,2.2,2.0,hmsl,gt_byprompt
1713,dod20_pants-9941,t5-base,dod2013,pants,1.5,2.7,dod20,gt_byprompt
1714,hmsl_paperclip-68bb,t5-base,hmslb3AN0bjD,paperclip,2.0,2.3,hmsl,gt_byprompt
1715,hmsl_paperclip-534c,t5-base,hmsl6EcRhhAL,paperclip,2.0,1.7,hmsl,gt_byprompt
1716,hmsl_paperclip-03cb,t5-base,hmslFh8745VU,paperclip,3.0,2.7,hmsl,gt_byprompt
1717,hmsl_paperclip-6f8c,t5-base,hmsl888P21nX,paperclip,2.5,3.9,hmsl,gt_byprompt
1718,hmsl_paperclip-dc85,t5-base,hmsl1BHxIRq1,paperclip,2.7,1.7,hmsl,gt_byprompt
1719,motesf_spoon-0ad4,t5-base,motesf8e29,spoon,2.4,3.6,motesf,gt_byprompt
1720,hmsl_paperclip-d4bb,t5-base,hmslH6CjN8B9,paperclip,3.5,2.7,hmsl,gt_byprompt
1721,dod20_pants-33f2,t5-base,dod2073,pants,2.3,3.0,dod20,gt_byprompt
1722,hmsl_paperclip-47a8,t5-base,hmslA2I3zLm4,paperclip,1.6,3.3,hmsl,gt_byprompt
1723,hmsl_paperclip-40a4,t5-base,hmslc62vD57c,paperclip,1.0,2.7,hmsl,gt_byprompt
1724,hmsl_paperclip-8d1a,t5-base,hmslPg80l09K,paperclip,2.5,2.7,hmsl,gt_byprompt
1725,dod20_pants-e232,t5-base,dod2053,pants,3.0,2.7,dod20,gt_byprompt
1726,hmsl_paperclip-5bff,t5-base,hmslkF9615f2,paperclip,1.0,2.0,hmsl,gt_byprompt
1727,motesf_spoon-a0c0,t5-base,motesf3b8a,spoon,4.1,3.9,motesf,gt_byprompt
1728,hmsl_paperclip-108c,t5-base,hmslwl41F5Rd,paperclip,1.8,2.7,hmsl,gt_byprompt
1729,dod20_pants-3af0,t5-base,dod2022,pants,1.8,2.7,dod20,gt_byprompt
1730,motesf_spoon-cc6a,t5-base,motesf705f,spoon,2.4,3.3,motesf,gt_byprompt
1731,hmsl_paperclip-c6f9,t5-base,hmslFh8745VU,paperclip,1.0,1.9,hmsl,gt_byprompt
1732,dod20_bottle-683f,t5-base,dod2038,bottle,1.8,1.7,dod20,gt_byprompt
1733,hmsl_paperclip-90c0,t5-base,hmsl1aF77W6m,paperclip,2.0,2.7,hmsl,gt_byprompt
1734,dod20_shovel-48b4,t5-base,dod2038,shovel,2.7,2.7,dod20,gt_byprompt
1735,dod20_shovel-8b0b,t5-base,dod2013,shovel,3.0,1.9,dod20,gt_byprompt
1736,dod20_shovel-470e,t5-base,dod2075,shovel,3.7,3.3,dod20,gt_byprompt
1737,hmsl_paperclip-8b97,t5-base,hmslc62vD57c,paperclip,2.3,1.7,hmsl,gt_byprompt
1738,dod20_shovel-f67a,t5-base,dod2087,shovel,3.0,2.7,dod20,gt_byprompt
1739,hmsl_paperclip-fe6a,t5-base,hmslac93CkSi,paperclip,3.0,2.7,hmsl,gt_byprompt
1740,hmsl_paperclip-73dd,t5-base,hmslbDv6Dpf4,paperclip,2.2,3.3,hmsl,gt_byprompt
1741,motesf_spoon-8d58,t5-base,motesfbd4c,spoon,2.4,3.3,motesf,gt_byprompt
1742,hmsl_paperclip-0ba6,t5-base,hmslRnAQze77,paperclip,1.5,2.7,hmsl,gt_byprompt
1743,hmsl_paperclip-cf8f,t5-base,hmslbtcTmH43,paperclip,2.0,2.7,hmsl,gt_byprompt
1744,hmsl_paperclip-0be8,t5-base,hmslNa5C17A6,paperclip,3.2,1.9,hmsl,gt_byprompt
1745,motesf_bottle-7132,t5-base,motesf5b8a,bottle,2.4,3.9,motesf,gt_byprompt
1746,motesf_bottle-48b0,t5-base,motesf0266,bottle,2.1,2.7,motesf,gt_byprompt
1747,hmsl_paperclip-1829,t5-base,hmslvr0PJxJh,paperclip,2.0,2.7,hmsl,gt_byprompt
1748,dod20_bottle-4080,t5-base,dod2062,bottle,2.8,2.7,dod20,gt_byprompt
1749,motesf_bottle-c460,t5-base,motesf1700,bottle,3.3,3.3,motesf,gt_byprompt
1750,dod20_pants-b42c,t5-base,dod2010,pants,1.2,2.4,dod20,gt_byprompt
1751,dod20_shovel-50c7,t5-base,dod2092,shovel,3.2,4.0,dod20,gt_byprompt
1752,dod20_bottle-9b62,t5-base,dod2085,bottle,1.7000000000000002,1.0,dod20,gt_byprompt
1753,dod20_pants-8501,t5-base,dod2041,pants,3.2,3.3,dod20,gt_byprompt
1754,motesf_spoon-210b,t5-base,motesf274a,spoon,3.6,3.3,motesf,gt_byprompt
1755,dod20_bottle-7ee1,t5-base,dod2028,bottle,3.5,2.7,dod20,gt_byprompt
1756,hmsl_paperclip-8197,t5-base,hmslYFPUia8r,paperclip,2.5,1.3,hmsl,gt_byprompt
1757,hmsl_paperclip-a78d,t5-base,hmsll7N9V4Mr,paperclip,1.5,3.3,hmsl,gt_byprompt
1758,dod20_bottle-2f7b,t5-base,dod2016,bottle,3.0,2.7,dod20,gt_byprompt
1759,dod20_shovel-d0e8,t5-base,dod2011,shovel,2.0,1.0,dod20,gt_byprompt
1760,dod20_shovel-77c0,t5-base,dod2015,shovel,3.0,3.3,dod20,gt_byprompt
1761,hmsl_paperclip-5e2d,t5-base,hmsl5HXO64Ya,paperclip,3.0,1.9,hmsl,gt_byprompt
1762,hmsl_paperclip-8c3b,t5-base,hmslLec2y841,paperclip,1.7000000000000002,2.7,hmsl,gt_byprompt
1763,hmsl_paperclip-ebfc,t5-base,hmslWEM1cAry,paperclip,3.3,2.3,hmsl,gt_byprompt
1764,hmsl_paperclip-dbf8,t5-base,hmsldmIgzB0X,paperclip,1.0,1.3,hmsl,gt_byprompt
1765,motesf_bottle-2159,t5-base,motesfd3d9,bottle,3.3,4.1,motesf,gt_byprompt
1766,dod20_bottle-4b83,t5-base,dod2025,bottle,1.0,2.7,dod20,gt_byprompt
1767,dod20_pants-911c,t5-base,dod2044,pants,3.0,3.9,dod20,gt_byprompt
1768,motesf_spoon-5d0e,t5-base,motesf9fc3,spoon,3.0,3.3,motesf,gt_byprompt
1769,hmsl_paperclip-fe21,t5-base,hmslA2I3zLm4,paperclip,1.8,2.7,hmsl,gt_byprompt
1770,dod20_pants-c661,t5-base,dod2085,pants,2.7,2.1,dod20,gt_byprompt
1771,dod20_pants-ad85,t5-base,dod2031,pants,3.0,2.7,dod20,gt_byprompt
1772,motesf_spoon-4034,t5-base,motesfd709,spoon,2.7,3.9,motesf,gt_byprompt
1773,dod20_pants-ba7a,t5-base,dod208,pants,2.0,2.4,dod20,gt_byprompt
1774,hmsl_paperclip-f758,t5-base,hmslG63FgMsT,paperclip,3.0,3.7,hmsl,gt_byprompt
1775,dod20_bottle-87e0,t5-base,dod2064,bottle,3.3,2.7,dod20,gt_byprompt
1776,dod20_pants-540f,t5-base,dod2092,pants,3.8,3.9,dod20,gt_byprompt
1777,motesf_spoon-7946,t5-base,motesffa7c,spoon,3.0,2.7,motesf,gt_byprompt
1778,motesf_spoon-58a3,t5-base,motesfd3d9,spoon,3.6,3.9,motesf,gt_byprompt
1779,hmsl_paperclip-a2e3,t5-base,hmslvLu5G9ae,paperclip,2.0,2.3,hmsl,gt_byprompt
1780,dod20_shovel-65ba,t5-base,dod2038,shovel,2.3,2.7,dod20,gt_byprompt
1781,hmsl_paperclip-376e,t5-base,hmslD9ZeYC3r,paperclip,2.8,3.3,hmsl,gt_byprompt
1782,motesp-g1_bottle-27CA,t5-base,27CA,bottle,3.7,3.3,motesp,gt_byprompt
1783,motesf_spoon-30be,t5-base,motesfc451,spoon,4.1,3.6,motesf,gt_byprompt
1784,hmsl_paperclip-d03a,t5-base,hmslB2edM796,paperclip,3.5,3.3,hmsl,gt_byprompt
1785,dod20_shovel-88bb,t5-base,dod2013,shovel,2.0,3.6,dod20,gt_byprompt
1786,dod20_bottle-c290,t5-base,dod2025,bottle,2.5,1.6,dod20,gt_byprompt
1787,dod20_shovel-b057,t5-base,dod2032,shovel,2.7,4.1,dod20,gt_byprompt
1788,motesf_spoon-9ec0,t5-base,motesf8e98,spoon,3.6,3.6,motesf,gt_byprompt
1789,dod20_shovel-85ad,t5-base,dod2045,shovel,1.0,2.7,dod20,gt_byprompt
1790,dod20_pants-3ab3,t5-base,dod2023,pants,2.5,3.3,dod20,gt_byprompt
1791,hmsl_paperclip-d686,t5-base,hmslBJx2mO6R,paperclip,3.8,2.7,hmsl,gt_byprompt
1792,hmsl_paperclip-8231,t5-base,hmsl14BdrD3U,paperclip,3.0,3.0,hmsl,gt_byprompt
1793,hmsl_paperclip-c00e,t5-base,hmslomDXbFdx,paperclip,2.5,2.7,hmsl,gt_byprompt
1794,dod20_shovel-f12c,t5-base,dod2086,shovel,1.0,2.7,dod20,gt_byprompt
1795,hmsl_paperclip-e2c8,t5-base,hmsl55L6Wwjn,paperclip,1.2,2.7,hmsl,gt_byprompt
1796,hmsl_paperclip-c1a1,t5-base,hmsl1O32dq25,paperclip,2.3,2.0,hmsl,gt_byprompt
1797,motesf_spoon-50cb,t5-base,motesfa684,spoon,2.7,3.9,motesf,gt_byprompt
1798,motesf_spoon-bee7,t5-base,motesf0584,spoon,1.3,2.7,motesf,gt_byprompt
1799,motesf_bottle-563b,t5-base,motesf8f53,bottle,2.1,2.7,motesf,gt_byprompt
1800,dod20_shovel-954f,t5-base,dod2054,shovel,2.5,2.7,dod20,gt_byprompt
1801,hmsl_paperclip-ab11,t5-base,hmslvWx8G5y2,paperclip,2.3,1.7,hmsl,gt_byprompt
1802,dod20_bottle-adb6,t5-base,dod2051,bottle,1.5,1.7,dod20,gt_byprompt
1803,hmsl_paperclip-cb81,t5-base,hmslA26c3z9n,paperclip,2.7,2.7,hmsl,gt_byprompt
1804,motesf_bottle-d3e6,t5-base,motesf0e01,bottle,3.0,3.0,motesf,gt_byprompt
1805,hmsl_paperclip-c7b2,t5-base,hmslbDv6Dpf4,paperclip,2.2,2.7,hmsl,gt_byprompt
1806,dod20_shovel-d81b,t5-base,dod204,shovel,3.0,2.7,dod20,gt_byprompt
1807,motesf_spoon-027a,t5-base,motesf93db,spoon,2.7,4.1,motesf,gt_byprompt
1808,dod20_pants-ce03,t5-base,dod2037,pants,2.0,2.7,dod20,gt_byprompt
1809,hmsl_paperclip-3109,t5-base,hmsl7K7X3aB5,paperclip,2.5,2.7,hmsl,gt_byprompt
1810,dod20_pants-bbdd,t5-base,dod2053,pants,3.0,2.7,dod20,gt_byprompt
1811,motesf_spoon-de01,t5-base,motesfb2eb,spoon,3.3,3.3,motesf,gt_byprompt
1812,motesf_bottle-7d3e,t5-base,motesf6855,bottle,2.7,3.9,motesf,gt_byprompt
1813,motesf_spoon-ee03,t5-base,motesf1429,spoon,2.7,3.9,motesf,gt_byprompt
1814,hmsl_paperclip-e260,t5-base,hmsl7W51SJ6r,paperclip,2.0,2.3,hmsl,gt_byprompt
1815,hmsl_paperclip-ddcc,t5-base,hmsl435BgI61,paperclip,3.3,2.4,hmsl,gt_byprompt
1816,dod20_pants-e248,t5-base,dod2038,pants,1.2,2.7,dod20,gt_byprompt
1817,hmsl_paperclip-f7a2,t5-base,hmslLcB8W68g,paperclip,3.0,3.6,hmsl,gt_byprompt
1818,dod20_shovel-6779,t5-base,dod2073,shovel,2.5,2.7,dod20,gt_byprompt
1819,hmsl_paperclip-af37,t5-base,hmsl1zNzBi5Y,paperclip,3.0,3.9,hmsl,gt_byprompt
1820,motesf_bottle-af45,t5-base,motesff033,bottle,3.0,3.3,motesf,gt_byprompt
1821,hmsl_paperclip-1b82,t5-base,hmslww8QYGoO,paperclip,2.2,2.4,hmsl,gt_byprompt
1822,dod20_pants-4236,t5-base,dod2075,pants,2.3,3.6,dod20,gt_byprompt
1823,dod20_pants-0e58,t5-base,dod2078,pants,3.0,3.3,dod20,gt_byprompt
1824,dod20_shovel-b85b,t5-base,dod2012,shovel,2.5,2.8,dod20,gt_byprompt
1825,hmsl_paperclip-3d25,t5-base,hmslY2cD7y3X,paperclip,2.5,3.3,hmsl,gt_byprompt
1826,dod20_bottle-e42f,t5-base,dod2011,bottle,1.5,2.7,dod20,gt_byprompt
1827,motesf_spoon-bcf6,t5-base,motesffe9f,spoon,1.3,2.7,motesf,gt_byprompt
1828,dod20_bottle-7588,t5-base,dod209,bottle,1.3,2.7,dod20,gt_byprompt
1829,motesf_bottle-2aeb,t5-base,motesf14bf,bottle,4.2,4.7,motesf,gt_byprompt
1830,dod20_shovel-8659,t5-base,dod2033,shovel,3.5,3.9,dod20,gt_byprompt
1831,hmsl_paperclip-9052,t5-base,hmsl344dbgyl,paperclip,2.0,1.3,hmsl,gt_byprompt
1832,motesf_bottle-f3d4,t5-base,motesf0a09,bottle,2.4,3.3,motesf,gt_byprompt
1833,dod20_bottle-2842,t5-base,dod208,bottle,3.7,3.0,dod20,gt_byprompt
1834,motesf_bottle-326e,t5-base,motesfa3f3,bottle,3.0,3.9,motesf,gt_byprompt
1835,motesf_spoon-6481,t5-base,motesf757b,spoon,1.3,2.7,motesf,gt_byprompt
1836,hmsl_paperclip-1004,t5-base,hmslUUx7idJG,paperclip,2.7,2.1,hmsl,gt_byprompt
1837,hmsl_paperclip-573f,t5-base,hmslT7n32j0J,paperclip,1.8,2.7,hmsl,gt_byprompt
1838,hmsl_paperclip-533f,t5-base,hmslww8QYGoO,paperclip,1.8,2.0,hmsl,gt_byprompt
1839,dod20_pants-865d,t5-base,dod2065,pants,3.3,2.7,dod20,gt_byprompt
1840,hmsl_paperclip-c5f5,t5-base,hmslt8r41bz3,paperclip,1.8,1.3,hmsl,gt_byprompt
1841,hmsl_paperclip-6294,t5-base,hmsl88ft50be,paperclip,3.0,3.9,hmsl,gt_byprompt
1842,hmsl_paperclip-b24c,t5-base,hmsleuaMDyU7,paperclip,3.2,2.1,hmsl,gt_byprompt
1843,hmsl_paperclip-93ba,t5-base,hmslc62vD57c,paperclip,1.2,1.9,hmsl,gt_byprompt
1844,hmsl_paperclip-e9db,t5-base,hmsljC6kp1W5,paperclip,2.2,3.3,hmsl,gt_byprompt
1845,hmsl_paperclip-fb03,t5-base,hmslm77nfH6L,paperclip,2.0,1.7,hmsl,gt_byprompt
1846,motesf_spoon-74d0,t5-base,motesfcfec,spoon,3.0,3.3,motesf,gt_byprompt
1847,hmsl_paperclip-3072,t5-base,hmslEqZE362k,paperclip,2.6,2.7,hmsl,gt_byprompt
1848,dod20_bottle-0b46,t5-base,dod2049,bottle,4.0,3.9,dod20,gt_byprompt
1849,dod20_bottle-74d0,t5-base,dod2041,bottle,3.0,1.9,dod20,gt_byprompt
1850,dod20_pants-45f1,t5-base,dod209,pants,1.0,2.7,dod20,gt_byprompt
1851,dod20_bottle-6862,t5-base,dod208,bottle,4.0,2.1,dod20,gt_byprompt
1852,hmsl_paperclip-bfea,t5-base,hmslyi89Nvu5,paperclip,1.5,2.7,hmsl,gt_byprompt
1853,dod20_pants-edec,t5-base,dod2042,pants,3.0,3.6,dod20,gt_byprompt
1854,hmsl_paperclip-7f88,t5-base,hmslUUx7idJG,paperclip,4.2,3.3,hmsl,gt_byprompt
1855,dod20_bottle-578e,t5-base,dod201,bottle,3.3,2.7,dod20,gt_byprompt
1856,dod20_pants-a14a,t5-base,dod2090,pants,1.5,3.3,dod20,gt_byprompt
1857,dod20_bottle-31fc,t5-base,dod2047,bottle,3.0,3.9,dod20,gt_byprompt
1858,motesf_spoon-604a,t5-base,motesff766,spoon,2.7,3.9,motesf,gt_byprompt
1859,dod20_pants-12e6,t5-base,dod208,pants,4.3,3.9,dod20,gt_byprompt
1860,hmsl_paperclip-5c76,t5-base,hmslw4r5kjlA,paperclip,1.9,3.3,hmsl,gt_byprompt
1861,motesf_spoon-9e22,t5-base,motesfeda8,spoon,2.4,2.7,motesf,gt_byprompt
1862,motesf_spoon-0277,t5-base,motesfbeed,spoon,3.9,3.9,motesf,gt_byprompt
1863,dod20_pants-6e20,t5-base,dod2045,pants,1.2,2.4,dod20,gt_byprompt
1864,hmsl_paperclip-9a83,t5-base,hmslSp2k68mD,paperclip,2.5,2.1,hmsl,gt_byprompt
1865,hmsl_paperclip-862c,t5-base,hmsl5GS33saU,paperclip,2.5,2.1,hmsl,gt_byprompt
1866,dod20_shovel-78d0,t5-base,dod2061,shovel,1.3,2.7,dod20,gt_byprompt
1867,dod20_bottle-0ba4,t5-base,dod2085,bottle,3.7,1.7,dod20,gt_byprompt
1868,dod20_shovel-0233,t5-base,dod2056,shovel,2.5,1.7,dod20,gt_byprompt
1869,hmsl_paperclip-2cb2,t5-base,hmslC9hwW590,paperclip,2.0,2.7,hmsl,gt_byprompt
1870,dod20_bottle-965b,t5-base,dod2013,bottle,3.5,3.9,dod20,gt_byprompt
1871,dod20_pants-d60d,t5-base,dod2033,pants,3.2,2.7,dod20,gt_byprompt
1872,motesf_spoon-1101,t5-base,motesf7f10,spoon,3.6,3.3,motesf,gt_byprompt
1873,hmsl_paperclip-dd93,t5-base,hmslTpv6iUU1,paperclip,2.7,2.2,hmsl,gt_byprompt
1874,motesf_spoon-512b,t5-base,motesf9188,spoon,2.7,3.3,motesf,gt_byprompt
1875,hmsl_paperclip-b130,t5-base,hmsl7tAp1G0i,paperclip,2.5,3.3,hmsl,gt_byprompt
1876,hmsl_paperclip-bff8,t5-base,hmslJc1pC053,paperclip,3.0,3.9,hmsl,gt_byprompt
1877,hmsl_paperclip-ac93,t5-base,hmsl4RcV7Sp1,paperclip,3.0,4.1,hmsl,gt_byprompt
1878,dod20_bottle-8d63,t5-base,dod2033,bottle,3.3,2.7,dod20,gt_byprompt
1879,hmsl_paperclip-8082,t5-base,hmslw3Pi76uS,paperclip,2.5,3.0,hmsl,gt_byprompt
1880,dod20_bottle-474e,t5-base,dod2023,bottle,1.0,2.7,dod20,gt_byprompt
1881,dod20_bottle-96d0,t5-base,dod2053,bottle,3.0,4.1,dod20,gt_byprompt
1882,dod20_pants-b320,t5-base,dod2047,pants,2.7,2.7,dod20,gt_byprompt
1883,dod20_pants-1cfd,t5-base,dod2035,pants,1.3,1.3,dod20,gt_byprompt
