,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
1527,hmsl_paperclip-7c4b,gpt-4,hmsl3fDKk8eo,paperclip,1.5,2.0,hmsl,24.5,5,10
1528,dod20_book-46c5,gpt-4,dod2027,book,1.2,1.0,dod20,22.7,5,10
1529,setal08_brick-7159,gpt-4,setal08191,brick,1.7000000000000002,1.3,setal08,25.1,5,10
1530,dod20_table-6457,gpt-4,dod2040,table,2.0,1.8,dod20,23.1,5,10
1531,dod20_bottle-8b24,gpt-4,dod2027,bottle,2.5,3.4,dod20,25.0,5,10
1532,snbmo09_knife-daf0,gpt-4,snbmo09106,knife,1.0,1.2,snbmo09,24.1,5,10
1533,snbmo09_knife-6e02,gpt-4,snbmo09138,knife,1.5,5.0,snbmo09,24.5,5,10
1534,bs12_brick-71d8,gpt-4,bs12110,brick,1.0,1.9,bs12,25.8,5,10
1535,motesf_toothbrush-7efd,gpt-4,motesf2a38,toothbrush,2.4,2.9,motesf,29.1,5,10
1536,dod20_fork-f03b,gpt-4,dod2053,fork,2.0,2.8,dod20,26.9,5,10
1537,hmsl_paperclip-84bb,gpt-4,hmslhMD9Qw58,paperclip,1.0,1.0,hmsl,23.9,5,10
1538,snbmo09_box-0102,gpt-4,snbmo0922,box,2.3,2.8,snbmo09,24.0,5,10
1539,dod20_pants-4ee8,gpt-4,dod2013,pants,1.2,1.2,dod20,24.2,5,10
1540,betal18_rope-729a,gpt-4,betal182084,rope,1.9,3.2,betal18,25.2,5,10
1541,motesf_bottle-480b,gpt-4,motesf13fe,bottle,3.9,4.0,motesf,26.5,5,10
1542,bs12_brick-951d,gpt-4,bs1264,brick,3.0,3.0,bs12,26.9,5,10
1543,snb17_rope-e0e1,gpt-4,snb17104,rope,1.5,1.5,snb17,23.3,5,10
1544,dod20_shovel-8c8b,gpt-4,dod2052,shovel,2.3,2.5,dod20,21.3,5,10
1545,bs12_brick-e9fa,gpt-4,bs12106,brick,1.4,1.5,bs12,28.7,5,10
1546,motesf_spoon-bc2f,gpt-4,motesf0640,spoon,2.7,2.6,motesf,27.0,5,10
1547,dod20_shovel-ea14,gpt-4,dod2041,shovel,2.7,3.5,dod20,21.4,5,10
1548,snbmo09_box-a585,gpt-4,snbmo09158,box,1.3,1.8,snbmo09,23.6,5,10
1549,betal18_rope-69f4,gpt-4,betal182088,rope,2.7,4.0,betal18,25.3,5,10
1550,snb17_rope-782f,gpt-4,snb17112,rope,1.3,3.5,snb17,23.3,5,10
1551,bs12_brick-2f68,gpt-4,bs1222,brick,1.0,1.1,bs12,25.6,5,10
1552,motesf_sock-23f7,gpt-4,motesfeb16,sock,1.6,1.0,motesf,31.6,5,10
1553,motesf_ball-dbf6,gpt-4,motesf8f14,ball,1.9,2.8,motesf,32.7,5,10
1554,betal18_box-7787,gpt-4,betal182086,box,1.6,2.5,betal18,25.4,5,10
1555,hmsl_paperclip-d03a,gpt-4,hmslB2edM796,paperclip,3.5,4.5,hmsl,23.9,5,10
1556,motesf_spoon-6e2a,gpt-4,motesf2723,spoon,2.8,4.0,motesf,27.4,5,10
1557,hmsl_brick-dc04,gpt-4,hmsl5d5xLMEq,brick,2.7,1.9,hmsl,26.5,5,10
1558,dod20_pants-0f96,gpt-4,dod2059,pants,3.5,2.8,dod20,21.0,5,10
1559,setal08_knife-5491,gpt-4,setal0811,knife,1.7000000000000002,2.5,setal08,25.2,5,10
1560,setal08_brick-fd83,gpt-4,setal08174,brick,1.7000000000000002,2.0,setal08,25.5,5,10
1561,snbmo09_knife-4a5f,gpt-4,snbmo09117,knife,2.5,2.5,snbmo09,25.3,5,10
1562,dod20_rope-21dc,gpt-4,dod2087,rope,3.8,2.0,dod20,24.8,5,10
1563,dod20_tire-8120,gpt-4,dod2075,tire,3.8,3.8,dod20,24.8,5,10
1564,hmsl_paperclip-1eb0,gpt-4,hmslI7m5DGyu,paperclip,1.0,1.0,hmsl,23.7,5,10
1565,motesf_sock-59bb,gpt-4,motesf839a,sock,3.3,3.6,motesf,28.3,5,10
1566,bs12_brick-7fce,gpt-4,bs12132,brick,2.2,3.5,bs12,27.8,5,10
1567,dod20_brick-3a32,gpt-4,dod2037,brick,2.0,1.0,dod20,24.7,5,10
1568,snbmo09_box-cafb,gpt-4,snbmo0917,box,2.0,3.0,snbmo09,24.7,5,10
1569,dod20_tire-59d0,gpt-4,dod2071,tire,2.3,2.5,dod20,23.4,5,10
1570,snbmo09_box-95b2,gpt-4,snbmo09110,box,1.0,1.0,snbmo09,26.0,5,10
1571,betal18_box-8fea,gpt-4,betal182123,box,1.9,2.5,betal18,23.0,5,10
1572,motesp-g1_sock-31MB,gpt-4,31MB,sock,4.1,,motesp,,5,10
1573,snbmo09_knife-6f5d,gpt-4,snbmo09116,knife,2.5,2.0,snbmo09,25.3,5,10
1574,setal08_knife-8fec,gpt-4,setal0843,knife,1.0,1.2,setal08,25.0,5,10
1575,motesf_lightbulb-881f,gpt-4,motesfbc6d,lightbulb,3.6,3.4,motesf,32.8,5,10
1576,hmsl_paperclip-6ff8,gpt-4,hmslWEM1cAry,paperclip,1.0,1.0,hmsl,26.5,5,10
1577,setal08_knife-5ca5,gpt-4,setal08172,knife,2.0,2.5,setal08,24.3,5,10
1578,betal18_rope-7eec,gpt-4,betal182095,rope,2.1,3.8,betal18,23.6,5,10
1579,setal08_knife-267b,gpt-4,setal08168,knife,1.7000000000000002,2.5,setal08,23.8,5,10
1580,snbmo09_brick-ecf3,gpt-4,snbmo09173,brick,2.4,2.0,snbmo09,28.3,5,10
1581,snbmo09_box-42e7,gpt-4,snbmo09102,box,1.3,1.2,snbmo09,24.6,5,10
1582,snbmo09_brick-670c,gpt-4,snbmo09105,brick,2.7,1.9,snbmo09,25.5,5,10
1583,snbmo09_knife-2e87,gpt-4,snbmo09146,knife,1.0,1.6,snbmo09,25.7,5,10
1584,setal08_brick-befc,gpt-4,setal08176,brick,1.0,1.2,setal08,26.5,5,10
1585,dod20_tire-b6f9,gpt-4,dod202,tire,3.3,3.4,dod20,23.7,5,10
1586,snbmo09_box-512f,gpt-4,snbmo09106,box,1.8,2.2,snbmo09,23.8,5,10
1587,snb17_box-38f5,gpt-4,snb17141,box,1.3,2.0,snb17,27.9,5,10
1588,snb17_rope-fe62,gpt-4,snb1713,rope,3.7,2.0,snb17,25.1,5,10
1589,motesf_sock-b455,gpt-4,motesf8efb,sock,2.4,3.4,motesf,32.2,5,10
1590,setal08_knife-0234,gpt-4,setal0833,knife,2.0,1.4,setal08,24.7,5,10
1591,hmsl_paperclip-d7b1,gpt-4,hmslZfDzR06v,paperclip,2.2,3.5,hmsl,23.5,5,10
1592,betal18_rope-f2a6,gpt-4,betal182191,rope,2.4,3.2,betal18,30.3,5,10
1593,setal08_brick-910c,gpt-4,setal08132,brick,1.7000000000000002,1.9,setal08,25.3,5,10
1594,setal08_brick-1c48,gpt-4,setal08136,brick,2.0,2.0,setal08,26.0,5,10
1595,snbmo09_box-3c0a,gpt-4,snbmo0976,box,1.3,1.2,snbmo09,24.0,5,10
1596,dod20_book-9b90,gpt-4,dod2046,book,3.2,3.8,dod20,21.1,5,10
1597,motesf_toothbrush-c498,gpt-4,motesfc058,toothbrush,2.7,3.2,motesf,33.3,5,10
1598,motesf_bottle-f839,gpt-4,motesfb396,bottle,2.4,3.8,motesf,23.4,5,10
1599,bs12_brick-f137,gpt-4,bs1228,brick,3.0,2.0,bs12,28.4,5,10
1600,bs12_brick-880f,gpt-4,bs124,brick,3.4,4.0,bs12,27.3,5,10
1601,motesf_toothbrush-4554,gpt-4,motesf11b9,toothbrush,3.6,2.6,motesf,30.8,5,10
1602,setal08_knife-10aa,gpt-4,setal084,knife,1.3,2.0,setal08,24.6,5,10
1603,dod20_shovel-6bda,gpt-4,dod2048,shovel,3.2,5.0,dod20,19.8,5,10
1604,setal08_brick-be19,gpt-4,setal08234,brick,3.0,2.5,setal08,29.0,5,10
1605,setal08_knife-c07b,gpt-4,setal08136,knife,1.7000000000000002,3.5,setal08,26.9,5,10
1606,snb17_rope-48bd,gpt-4,snb17149,rope,2.3,2.5,snb17,23.4,5,10
1607,setal08_brick-ccd5,gpt-4,setal0867,brick,1.7000000000000002,1.8,setal08,26.2,5,10
1608,setal08_knife-8f97,gpt-4,setal08239,knife,1.0,1.2,setal08,23.5,5,10
1609,setal08_brick-5c65,gpt-4,setal08126,brick,2.2,2.5,setal08,24.7,5,10
1610,snb17_rope-6303,gpt-4,snb1744,rope,2.7,2.8,snb17,22.8,5,10
1611,snbmo09_knife-7113,gpt-4,snbmo099,knife,2.3,3.5,snbmo09,23.5,5,10
1612,setal08_brick-ace1,gpt-4,setal08188,brick,2.7,1.8,setal08,28.4,5,10
1613,motesf_ball-6805,gpt-4,motesfe569,ball,1.9,1.0,motesf,29.5,5,10
1614,snb17_box-9fe6,gpt-4,snb17114,box,1.3,1.7,snb17,24.0,5,10
1615,snbmo09_brick-83a8,gpt-4,snbmo09188,brick,2.5,3.0,snbmo09,25.3,5,10
1616,motesf_toothbrush-bb03,gpt-4,motesf3416,toothbrush,2.7,2.8,motesf,31.7,5,10
1617,snb17_rope-dd7f,gpt-4,snb17121,rope,1.3,1.5,snb17,23.0,5,10
1618,setal08_brick-9e93,gpt-4,setal08111,brick,3.0,2.0,setal08,25.2,5,10
1619,snb17_box-3eaf,gpt-4,snb1765,box,2.3,2.5,snb17,24.2,5,10
1620,snbmo09_box-6ffc,gpt-4,snbmo0949,box,2.7,3.0,snbmo09,24.6,5,10
1621,dod20_bottle-3cd3,gpt-4,dod2032,bottle,1.8,2.0,dod20,24.8,5,10
1622,snbmo09_knife-3cc5,gpt-4,snbmo0974,knife,2.0,2.7,snbmo09,24.7,5,10
1623,hmsl_paperclip-21c8,gpt-4,hmslgEOtW7kc,paperclip,2.2,2.5,hmsl,25.5,5,10
1624,setal08_knife-3b4d,gpt-4,setal083,knife,2.3,2.5,setal08,26.8,5,10
1625,motesf_spoon-43cf,gpt-4,motesf02e7,spoon,2.4,2.5,motesf,30.0,5,10
1626,betal18_rope-c17f,gpt-4,betal182035,rope,1.6,2.0,betal18,25.1,5,10
1627,motesf_sock-0f98,gpt-4,motesf8dd4,sock,3.6,3.8,motesf,26.9,5,10
1628,hmsl_brick-8d4a,gpt-4,hmslxdelf5qw,brick,1.3,1.0,hmsl,25.7,5,10
1629,betal18_box-2113,gpt-4,betal182059,box,1.6,1.4,betal18,24.9,5,10
1630,motesp-g1_toothbrush-22BS,gpt-4,22BS,toothbrush,2.3,2.6,motesp,29.0,5,10
1631,motesf_spoon-2328,gpt-4,motesffe73,spoon,3.3,2.9,motesf,25.4,5,10
1632,hmsl_brick-e7cb,gpt-4,hmsl9cGn0FdJ,brick,1.8,3.0,hmsl,26.1,5,10
1633,dod20_shoe-5b55,gpt-4,dod2088,shoe,3.0,5.0,dod20,22.7,5,10
1634,setal08_knife-7ea2,gpt-4,setal08216,knife,1.7000000000000002,2.5,setal08,25.0,5,10
1635,snbmo09_knife-9633,gpt-4,snbmo09154,knife,2.2,5.0,snbmo09,24.6,5,10
1636,snb17_rope-e433,gpt-4,snb1732,rope,1.3,1.2,snb17,23.4,5,10
1637,snbmo09_brick-5c6b,gpt-4,snbmo09191,brick,1.2,1.5,snbmo09,24.7,5,10
1638,setal08_knife-834c,gpt-4,setal08171,knife,2.0,3.5,setal08,23.3,5,10
1639,hmsl_brick-81f4,gpt-4,hmslz793il3x,brick,1.0,1.0,hmsl,24.5,5,10
1640,dod20_shovel-57f5,gpt-4,dod2052,shovel,2.5,2.5,dod20,20.5,5,10
1641,snb17_box-4ea9,gpt-4,snb1798,box,1.0,1.0,snb17,23.3,5,10
1642,bs12_brick-92de,gpt-4,bs1275,brick,1.8,3.5,bs12,26.0,5,10
1643,dod20_bottle-bf4f,gpt-4,dod2073,bottle,4.2,3.4,dod20,26.1,5,10
1644,betal18_box-0bce,gpt-4,betal182179,box,1.0,3.0,betal18,24.5,5,10
1645,bs12_brick-7804,gpt-4,bs125,brick,1.4,2.0,bs12,26.1,5,10
1646,snbmo09_brick-6231,gpt-4,snbmo09131,brick,1.5,1.1,snbmo09,26.5,5,10
1647,snb17_rope-4d7b,gpt-4,snb1760,rope,1.0,2.5,snb17,23.6,5,10
1648,snb17_box-a4cc,gpt-4,snb1768,box,2.0,2.5,snb17,22.7,5,10
1649,hmsl_paperclip-cb25,gpt-4,hmsl9ZsvZCS0,paperclip,2.5,3.2,hmsl,26.2,5,10
1650,setal08_knife-42b8,gpt-4,setal08155,knife,2.7,4.0,setal08,26.8,5,10
1651,dod20_book-8209,gpt-4,dod2034,book,3.0,2.7,dod20,20.9,5,10
1652,dod20_tire-f143,gpt-4,dod2082,tire,2.5,2.5,dod20,24.7,5,10
1653,motesf_pencil-d85c,gpt-4,motesfc058,pencil,3.3,2.9,motesf,26.5,5,10
1654,snbmo09_box-a2a6,gpt-4,snbmo09182,box,1.3,1.2,snbmo09,23.0,5,10
1655,snbmo09_box-e7ad,gpt-4,snbmo095,box,1.5,1.2,snbmo09,24.0,5,10
1656,motesf_hat-3243,gpt-4,motesfa0a0,hat,3.6,3.8,motesf,31.4,5,10
1657,dod20_shovel-b322,gpt-4,dod2052,shovel,4.2,4.2,dod20,21.6,5,10
1658,motesf_hat-6ad0,gpt-4,motesf077e,hat,2.4,2.9,motesf,29.3,5,10
1659,hmsl_paperclip-c939,gpt-4,hmsl1hb56yYu,paperclip,3.0,2.5,hmsl,25.2,5,10
1660,snbmo09_box-afb8,gpt-4,snbmo09164,box,2.2,2.7,snbmo09,24.0,5,10
1661,bs12_brick-5c8d,gpt-4,bs1284,brick,1.8,2.5,bs12,28.7,5,10
1662,snb17_box-1b4c,gpt-4,snb17151,box,2.0,4.0,snb17,24.3,5,10
1663,dod20_shoe-51a8,gpt-4,dod2013,shoe,1.5,2.0,dod20,20.2,5,10
1664,dod20_tire-3b96,gpt-4,dod2053,tire,3.0,2.0,dod20,23.6,5,10
1665,motesf_spoon-0370,gpt-4,motesff7e6,spoon,3.6,2.5,motesf,29.3,5,10
1666,bs12_brick-af1d,gpt-4,bs1217,brick,1.4,1.3,bs12,25.2,5,10
1667,dod20_fork-f7b0,gpt-4,dod2073,fork,1.8,3.0,dod20,22.7,5,10
1668,motesf_bottle-e41d,gpt-4,motesf8dd4,bottle,3.0,3.0,motesf,23.7,5,10
1669,hmsl_paperclip-bffa,gpt-4,hmslH6CjN8B9,paperclip,2.5,2.7,hmsl,26.1,5,10
1670,dod20_pants-c7af,gpt-4,dod2043,pants,2.7,3.5,dod20,22.1,5,10
1671,hmsl_brick-fd67,gpt-4,hmslDD94108z,brick,1.1,1.2,hmsl,27.2,5,10
1672,bs12_brick-048a,gpt-4,bs12100,brick,1.4,1.0,bs12,25.5,5,10
1673,dod20_fork-4846,gpt-4,dod2039,fork,1.3,1.5,dod20,22.5,5,10
1674,dod20_rope-7fb4,gpt-4,dod2049,rope,2.5,1.5,dod20,23.5,5,10
1675,dod20_bottle-9d41,gpt-4,dod2054,bottle,1.0,1.0,dod20,26.9,5,10
1676,hmsl_brick-9fe9,gpt-4,hmsl6hETnw58,brick,1.2,1.3,hmsl,27.4,5,10
1677,dod20_tire-9ce4,gpt-4,dod2076,tire,4.2,4.0,dod20,21.9,5,10
1678,dod20_tire-0b83,gpt-4,dod2031,tire,2.7,3.4,dod20,22.8,5,10
1679,setal08_knife-3e3e,gpt-4,setal08204,knife,1.7000000000000002,2.0,setal08,24.6,5,10
1680,hmsl_brick-60c4,gpt-4,hmslz793il3x,brick,1.8,1.3,hmsl,28.0,5,10
1681,motesf_spoon-59d1,gpt-4,motesf8d3b,spoon,3.9,3.5,motesf,25.8,5,10
1682,snbmo09_box-cc38,gpt-4,snbmo0917,box,2.5,3.5,snbmo09,25.6,5,10
1683,snb17_rope-ebad,gpt-4,snb1722,rope,1.3,2.0,snb17,23.8,5,10
1684,dod20_book-1676,gpt-4,dod2061,book,2.5,3.5,dod20,20.3,5,10
1685,dod20_fork-55a1,gpt-4,dod2035,fork,2.0,2.0,dod20,22.1,5,10
1686,hmsl_brick-f6b3,gpt-4,hmsleKeAvV0P,brick,1.3,1.1,hmsl,26.2,5,10
1687,motesf_spoon-7689,gpt-4,motesf4f6f,spoon,3.6,3.5,motesf,29.9,5,10
1688,motesf_spoon-4059,gpt-4,motesf735b,spoon,2.4,2.2,motesf,27.0,5,10
1689,motesf_spoon-4295,gpt-4,motesf1c9a,spoon,2.4,2.5,motesf,27.4,5,10
1690,snb17_box-ecd8,gpt-4,snb1744,box,2.1,2.0,snb17,24.0,5,10
1691,snbmo09_box-6350,gpt-4,snbmo09201,box,1.5,1.6,snbmo09,27.8,5,10
1692,betal18_rope-28a8,gpt-4,betal182187,rope,2.4,2.3,betal18,25.2,5,10
1693,snb17_rope-c197,gpt-4,snb176,rope,1.3,1.5,snb17,23.6,5,10
1694,snbmo09_brick-ebdc,gpt-4,snbmo0997,brick,1.8,1.5,snbmo09,27.0,5,10
1695,snb17_rope-df3f,gpt-4,snb17117,rope,1.3,1.4,snb17,25.0,5,10
1696,hmsl_paperclip-6734,gpt-4,hmslA2I3zLm4,paperclip,2.7,2.0,hmsl,24.2,5,10
1697,hmsl_paperclip-535e,gpt-4,hmsl3drmN5S2,paperclip,1.8,3.5,hmsl,22.7,5,10
1698,snbmo09_box-98e1,gpt-4,snbmo0913,box,1.9,4.0,snbmo09,24.9,5,10
1699,setal08_brick-82e2,gpt-4,setal08148,brick,1.3,1.3,setal08,28.3,5,10
1700,bs12_brick-f1f8,gpt-4,bs12113,brick,1.4,1.0,bs12,24.9,5,10
1701,snbmo09_brick-385f,gpt-4,snbmo0918,brick,1.7000000000000002,1.2,snbmo09,27.1,5,10
1702,setal08_knife-ba6b,gpt-4,setal08129,knife,3.0,2.2,setal08,25.4,5,10
1703,snbmo09_knife-4378,gpt-4,snbmo09171,knife,3.0,3.8,snbmo09,25.1,5,10
1704,motesf_sock-845c,gpt-4,motesf34ed,sock,4.1,3.8,motesf,27.8,5,10
1705,betal18_box-f881,gpt-4,betal182149,box,1.0,1.0,betal18,21.0,5,10
1706,motesf_sock-26c1,gpt-4,motesf5ef6,sock,2.7,3.4,motesf,31.1,5,10
1707,hmsl_brick-afcd,gpt-4,hmsl4WeqZ7T8,brick,1.4,1.0,hmsl,27.6,5,10
1708,hmsl_brick-4c24,gpt-4,hmslz22yJ31W,brick,1.4,1.0,hmsl,24.5,5,10
1709,setal08_brick-f3c8,gpt-4,setal08166,brick,2.3,1.6,setal08,25.2,5,10
1710,setal08_brick-4ad2,gpt-4,setal08164,brick,2.7,2.0,setal08,25.2,5,10
1711,motesf_pencil-ef82,gpt-4,motesf274a,pencil,3.3,3.5,motesf,25.5,5,10
1712,hmsl_brick-6382,gpt-4,hmsl7iC45VYt,brick,1.8,1.2,hmsl,24.1,5,10
1713,betal18_rope-3d5f,gpt-4,betal182120,rope,1.9,5.0,betal18,23.1,5,10
1714,dod20_brick-fea7,gpt-4,dod2057,brick,1.5,1.6,dod20,25.1,5,10
1715,motesf_toothbrush-2e63,gpt-4,motesf7a61,toothbrush,2.7,3.1,motesf,29.1,5,10
1716,bs12_brick-5055,gpt-4,bs1229,brick,3.4,3.0,bs12,24.6,5,10
1717,betal18_box-9e60,gpt-4,betal182166,box,1.3,3.0,betal18,21.5,5,10
1718,snb17_rope-3969,gpt-4,snb17105,rope,2.0,2.8,snb17,24.5,5,10
1719,snbmo09_brick-a109,gpt-4,snbmo0987,brick,2.0,1.6,snbmo09,24.6,5,10
1720,bs12_brick-3167,gpt-4,bs1250,brick,1.0,2.0,bs12,23.8,5,10
1721,dod20_book-97f6,gpt-4,dod2092,book,3.0,2.8,dod20,22.4,5,10
1722,snb17_rope-1d39,gpt-4,snb1798,rope,2.4,2.0,snb17,23.0,5,10
1723,setal08_knife-6274,gpt-4,setal08186,knife,2.7,3.5,setal08,26.8,5,10
1724,snbmo09_box-852b,gpt-4,snbmo0926,box,1.8,2.5,snbmo09,24.1,5,10
1725,snbmo09_knife-4609,gpt-4,snbmo0911,knife,2.2,2.2,snbmo09,26.0,5,10
1726,dod20_tire-03a8,gpt-4,dod2048,tire,2.7,3.4,dod20,24.8,5,10
1727,dod20_brick-cb01,gpt-4,dod2062,brick,2.0,1.5,dod20,25.4,5,10
1728,snbmo09_box-ffee,gpt-4,snbmo09157,box,1.7000000000000002,2.5,snbmo09,23.7,5,10
1729,snbmo09_brick-eb27,gpt-4,snbmo09175,brick,2.0,1.5,snbmo09,24.0,5,10
1730,setal08_knife-8926,gpt-4,setal08155,knife,2.3,2.0,setal08,25.4,5,10
1731,dod20_tire-40d4,gpt-4,dod2023,tire,3.5,3.8,dod20,23.4,5,10
1732,hmsl_paperclip-a977,gpt-4,hmslgEOtW7kc,paperclip,2.0,3.5,hmsl,22.9,5,10
1733,setal08_knife-20a3,gpt-4,setal0840,knife,1.7000000000000002,2.0,setal08,25.6,5,10
1734,setal08_knife-910a,gpt-4,setal08153,knife,1.7000000000000002,2.4,setal08,25.2,5,10
1735,setal08_knife-ec93,gpt-4,setal08205,knife,1.7000000000000002,1.5,setal08,24.9,5,10
1736,betal18_box-028a,gpt-4,betal182023,box,1.6,3.5,betal18,21.0,5,10
1737,snbmo09_box-a6c9,gpt-4,snbmo0988,box,2.0,1.6,snbmo09,22.7,5,10
1738,setal08_brick-7519,gpt-4,setal0813,brick,1.7000000000000002,1.5,setal08,22.8,5,10
1739,setal08_brick-4706,gpt-4,setal08228,brick,1.7000000000000002,1.1,setal08,27.7,5,10
1740,setal08_knife-766f,gpt-4,setal08108,knife,1.3,1.5,setal08,24.6,5,10
1741,betal18_rope-8e04,gpt-4,betal182156,rope,1.9,4.0,betal18,23.6,5,10
1742,dod20_book-be18,gpt-4,dod2040,book,1.2,1.8,dod20,20.2,5,10
1743,snbmo09_box-0f92,gpt-4,snbmo09111,box,2.3,2.5,snbmo09,24.0,5,10
1744,betal18_box-cac7,gpt-4,betal182102,box,3.6,5.0,betal18,25.1,5,10
1745,betal18_box-3003,gpt-4,betal182026,box,2.4,2.2,betal18,21.9,5,10
1746,dod20_fork-a66a,gpt-4,dod2013,fork,2.0,1.2,dod20,22.3,5,10
1747,setal08_knife-2996,gpt-4,setal0862,knife,2.0,2.5,setal08,26.3,5,10
1748,betal18_rope-f6cd,gpt-4,betal182128,rope,1.3,1.1,betal18,23.1,5,10
1749,betal18_box-f387,gpt-4,betal182079,box,1.0,1.0,betal18,26.0,5,10
1750,snbmo09_knife-0989,gpt-4,snbmo0917,knife,1.5,2.5,snbmo09,24.9,5,10
1751,snbmo09_box-f37f,gpt-4,snbmo0974,box,1.0,1.2,snbmo09,28.3,5,10
1752,dod20_table-a4eb,gpt-4,dod2058,table,3.5,3.5,dod20,21.9,5,10
1753,hmsl_brick-1372,gpt-4,hmslaKRPi4oZ,brick,2.5,1.0,hmsl,25.6,5,10
1754,setal08_brick-182f,gpt-4,setal08216,brick,1.7000000000000002,2.5,setal08,24.1,5,10
1755,setal08_knife-7279,gpt-4,setal0853,knife,1.7000000000000002,1.5,setal08,25.1,5,10
1756,hmsl_brick-5eba,gpt-4,hmsl4VoT0krX,brick,2.0,1.1,hmsl,27.0,5,10
1757,snbmo09_brick-2ebb,gpt-4,snbmo09180,brick,1.4,1.0,snbmo09,27.3,5,10
1758,motesf_bottle-7359,gpt-4,motesfef0d,bottle,2.7,4.2,motesf,28.6,5,10
1759,bs12_brick-bb55,gpt-4,bs12130,brick,1.0,1.3,bs12,26.0,5,10
1760,betal18_rope-7ef9,gpt-4,betal182190,rope,1.4,3.3,betal18,23.1,5,10
1761,dod20_book-09ac,gpt-4,dod2092,book,2.8,2.8,dod20,21.3,5,10
1762,dod20_shovel-0fbe,gpt-4,dod2049,shovel,2.7,4.2,dod20,22.3,5,10
1763,snb17_rope-2a18,gpt-4,snb1743,rope,1.3,1.0,snb17,24.5,5,10
1764,motesf_sock-8205,gpt-4,motesf53c3,sock,3.0,4.5,motesf,31.6,5,10
1765,dod20_shovel-aba8,gpt-4,dod2029,shovel,1.3,1.0,dod20,21.3,5,10
1766,bs12_brick-85ae,gpt-4,bs1219,brick,1.3,1.0,bs12,27.1,5,10
1767,hmsl_paperclip-a96d,gpt-4,hmslRW7306rQ,paperclip,2.2,2.5,hmsl,22.3,5,10
1768,motesf_bottle-3ae3,gpt-4,motesfe2ef,bottle,2.4,3.5,motesf,27.2,5,10
1769,betal18_rope-78ab,gpt-4,betal182104,rope,1.2,1.4,betal18,22.2,5,10
1770,betal18_box-cca1,gpt-4,betal182189,box,1.6,3.0,betal18,22.7,5,10
1771,dod20_bottle-c7e8,gpt-4,dod207,bottle,1.0,1.0,dod20,23.8,5,10
1772,hmsl_brick-2e0d,gpt-4,hmsl16scmgQe,brick,1.2,1.0,hmsl,25.4,5,10
1773,dod20_tire-2b2c,gpt-4,dod2022,tire,2.0,1.8,dod20,23.7,5,10
1774,betal18_box-40d7,gpt-4,betal182121,box,1.9,5.0,betal18,24.4,5,10
1775,motesf_sock-39e9,gpt-4,motesff033,sock,2.4,2.7,motesf,28.3,5,10
1776,hmsl_paperclip-af37,gpt-4,hmsl1zNzBi5Y,paperclip,3.0,3.5,hmsl,23.2,5,10
1777,hmsl_brick-2136,gpt-4,hmsl5yhjjPmZ,brick,2.7,,hmsl,,5,10
1778,setal08_knife-39f5,gpt-4,setal08216,knife,1.3,1.5,setal08,25.5,5,10
1779,motesf_bottle-a821,gpt-4,motesfc0e1,bottle,3.0,2.5,motesf,23.7,5,10
1780,setal08_knife-0cbe,gpt-4,setal0884,knife,1.3,1.0,setal08,24.7,5,10
1781,snbmo09_knife-6f46,gpt-4,snbmo09178,knife,1.5,2.8,snbmo09,24.1,5,10
1782,dod20_shoe-aade,gpt-4,dod2078,shoe,2.8,3.0,dod20,22.4,5,10
1783,snbmo09_brick-4cef,gpt-4,snbmo0975,brick,2.5,1.6,snbmo09,25.1,5,10
1784,motesf_pencil-75b2,gpt-4,motesf6855,pencil,3.0,3.4,motesf,29.8,5,10
1785,motesf_spoon-0a65,gpt-4,motesfeae2,spoon,3.3,2.9,motesf,30.0,5,10
1786,bs12_brick-b34d,gpt-4,bs1274,brick,3.0,2.5,bs12,27.3,5,10
1787,motesf_ball-877d,gpt-4,motesf3cec,ball,3.0,3.1,motesf,29.4,5,10
1788,bs12_brick-646b,gpt-4,bs1259,brick,1.4,1.5,bs12,24.3,5,10
1789,motesf_spoon-a639,gpt-4,motesfe2ef,spoon,2.4,2.5,motesf,25.4,5,10
1790,snbmo09_brick-7aeb,gpt-4,snbmo0992,brick,1.7000000000000002,1.0,snbmo09,24.7,5,10
1791,betal18_rope-1967,gpt-4,betal182184,rope,1.0,1.5,betal18,22.5,5,10
1792,bs12_brick-0c39,gpt-4,bs12108,brick,1.4,2.0,bs12,26.4,5,10
1793,dod20_rope-d5d2,gpt-4,dod2071,rope,2.8,1.2,dod20,23.4,5,10
1794,dod20_fork-9d0c,gpt-4,dod2084,fork,2.7,2.8,dod20,22.5,5,10
1795,dod20_pants-5851,gpt-4,dod2085,pants,2.5,2.0,dod20,22.5,5,10
1796,snbmo09_brick-74e9,gpt-4,snbmo09178,brick,1.7000000000000002,1.1,snbmo09,26.1,5,10
1797,motesf_toothbrush-6a9c,gpt-4,motesf44f6,toothbrush,2.4,2.3,motesf,33.3,5,10
1798,dod20_table-4e9c,gpt-4,dod2056,table,2.5,4.0,dod20,22.5,5,10
1799,dod20_tire-8927,gpt-4,dod2085,tire,2.5,2.6,dod20,24.7,5,10
1800,hmsl_paperclip-334d,gpt-4,hmsl0z2AZnax,paperclip,1.5,3.2,hmsl,22.8,5,10
1801,betal18_rope-e9e5,gpt-4,betal182126,rope,2.1,2.5,betal18,22.5,5,10
