,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
1483,betal18_box-fdb7,gpt-4,betal182168,box,2.1,2.2,betal18,59.9,20,20
1484,snbmo09_1_brick-a109,gpt-4,snbmo0987,brick,2.0,1.6,snbmo09,57.7,20,20
1485,betal18_box-7cc7,gpt-4,betal182184,box,2.1,2.8,betal18,54.5,20,20
1486,snb17_box-f2ba,gpt-4,snb1763,box,1.7000000000000002,1.4,snb17,55.2,20,20
1487,snbmo09_1_brick-86ee,gpt-4,snbmo0939,brick,1.5,1.6,snbmo09,59.6,20,20
1488,snbmo09_1_brick-fa9f,gpt-4,snbmo09104,brick,1.2,2.0,snbmo09,62.7,20,20
1489,snbmo09_2_knife-fe99,gpt-4,snbmo09131,knife,3.5,2.5,snbmo09,52.7,20,20
1490,snb17_rope-6303,gpt-4,snb1744,rope,2.7,2.0,snb17,52.6,20,20
1491,motesf_pencil-7c1a,gpt-4,motesf0aa1,pencil,3.3,3.2,motesf,69.9,20,20
1492,dod20_shoe-5faf,gpt-4,dod2071,shoe,3.5,3.8,dod20,52.7,20,20
1493,betal18_rope-f10f,gpt-4,betal182033,rope,1.9,2.9,betal18,52.3,20,20
1494,setal08_4.0-54e5,gpt-4,setal0841,knife,2.7,2.8,setal08,51.2,20,20
1495,hmsl_brick-e64f,gpt-4,hmslD13S9Cg0,brick,2.0,1.5,hmsl,61.9,20,20
1496,motesf_lightbulb-613b,gpt-4,motesf5737,lightbulb,3.0,2.0,motesf,76.4,20,20
1497,snb17_rope-c0f8,gpt-4,snb17141,rope,3.0,3.0,snb17,54.4,20,20
1498,betal18_rope-a71b,gpt-4,betal182189,rope,2.1,2.1,betal18,54.6,20,20
1499,dod20_shoe-1f97,gpt-4,dod2024,shoe,3.8,3.4,dod20,51.1,20,20
1500,motesf_lightbulb-b40c,gpt-4,motesf577b,lightbulb,2.7,2.4,motesf,78.4,20,20
1501,betal18_rope-6b07,gpt-4,betal182101,rope,2.7,3.0,betal18,50.1,20,20
1502,snbmo09_3_box-1ec6,gpt-4,snbmo0944,box,1.6,3.0,snbmo09,54.2,20,20
1503,setal08_1.0-d8a1,gpt-4,setal08147,brick,2.7,4.0,setal08,60.6,20,20
1504,motesf_toothbrush-d2ca,gpt-4,motesf757b,toothbrush,1.3,1.0,motesf,60.6,20,20
1505,setal08_4.0-5491,gpt-4,setal0811,knife,1.7000000000000002,1.5,setal08,53.8,20,20
1506,motesf_lightbulb-4363,gpt-4,motesf9dcb,lightbulb,2.7,2.8,motesf,73.4,20,20
1507,snbmo09_3_box-4055,gpt-4,snbmo09179,box,2.0,2.0,snbmo09,54.3,20,20
1508,hmsl_paperclip-6e5e,gpt-4,hmslxIQ673M9,paperclip,2.5,2.8,hmsl,52.9,20,20
1509,snb17_rope-e8e0,gpt-4,snb17151,rope,2.0,2.0,snb17,52.8,20,20
1510,snbmo09_1_brick-034d,gpt-4,snbmo09174,brick,1.5,4.0,snbmo09,58.8,20,20
1511,hmsl_brick-27ab,gpt-4,hmsl66jawKKi,brick,1.5,1.5,hmsl,60.4,20,20
1512,dod20_pants-d540,gpt-4,dod2047,pants,3.2,3.0,dod20,49.5,20,20
1513,setal08_1.0-c301,gpt-4,setal08147,brick,1.7000000000000002,2.8,setal08,61.2,20,20
1514,motesf_sock-f1c6,gpt-4,motesfe369,sock,3.6,2.9,motesf,68.1,20,20
1515,setal08_1.0-364d,gpt-4,setal0859,brick,1.7000000000000002,2.0,setal08,62.9,20,20
1516,snb17_box-d6bb,gpt-4,snb1794,box,1.7000000000000002,2.9,snb17,53.3,20,20
1517,snbmo09_1_brick-6021,gpt-4,snbmo0943,brick,1.3,2.5,snbmo09,58.8,20,20
1518,snbmo09_1_brick-cd76,gpt-4,snbmo09189,brick,1.5,2.5,snbmo09,63.0,20,20
1519,setal08_4.0-791f,gpt-4,setal0896,knife,1.7000000000000002,1.2,setal08,52.0,20,20
1520,snbmo09_2_knife-4609,gpt-4,snbmo0911,knife,2.2,1.6,snbmo09,52.7,20,20
1521,motesf_toothbrush-51cb,gpt-4,motesffb7b,toothbrush,2.7,3.5,motesf,66.4,20,20
1522,dod20_pants-4d20,gpt-4,dod2062,pants,4.3,4.5,dod20,53.2,20,20
1523,dod20_pants-b754,gpt-4,dod203,pants,2.0,2.0,dod20,51.0,20,20
1524,motesf_lightbulb-78d9,gpt-4,motesfe2c0,lightbulb,3.0,3.4,motesf,76.4,20,20
1525,dod20_shovel-1ee5,gpt-4,dod2089,shovel,3.0,3.0,dod20,47.9,20,20
1526,hmsl_paperclip-bfea,gpt-4,hmslyi89Nvu5,paperclip,1.5,4.0,hmsl,51.8,20,20
1527,motesp_g1_spoon-d96c,gpt-4,motesp23MK,spoon,3.2,2.8,motesp,67.2,20,20
1528,setal08_1.0-befc,gpt-4,setal08176,brick,1.0,1.0,setal08,62.8,20,20
1529,dod20_table-a654,gpt-4,dod2085,table,2.3,2.0,dod20,52.5,20,20
1530,setal08_4.0-1d98,gpt-4,setal08153,knife,2.0,2.0,setal08,52.6,20,20
1531,motesf_spoon-0a65,gpt-4,motesfeae2,spoon,3.3,2.2,motesf,65.2,20,20
1532,betal18_box-0b6d,gpt-4,betal182019,box,1.3,1.8,betal18,56.5,20,20
1533,snbmo09_3_box-b27e,gpt-4,snbmo0948,box,1.3,1.0,snbmo09,52.0,20,20
1534,snbmo09_3_box-74a8,gpt-4,snbmo09200,box,2.3,2.2,snbmo09,52.7,20,20
1535,motesp_g1_toothbrush-e057,gpt-4,motesp40PE,toothbrush,3.4,3.4,motesp,64.6,20,20
1536,dod20_tire-f5a2,gpt-4,dod2071,tire,3.5,3.5,dod20,47.2,20,20
1537,dod20_fork-7f06,gpt-4,dod2084,fork,1.5,1.5,dod20,51.2,20,20
1538,dod20_bottle-0d4d,gpt-4,dod2032,bottle,3.3,2.5,dod20,62.2,20,20
1539,hmsl_brick-a632,gpt-4,hmslXsiaT39r,brick,2.5,2.4,hmsl,61.6,20,20
1540,dod20_rope-cd0d,gpt-4,dod2045,rope,2.7,1.9,dod20,50.5,20,20
1541,setal08_4.0-ced4,gpt-4,setal0863,knife,1.4,1.2,setal08,51.8,20,20
1542,hmsl_paperclip-3021,gpt-4,hmslKNj3o6fP,paperclip,2.7,2.2,hmsl,52.7,20,20
1543,betal18_box-eb45,gpt-4,betal182032,box,1.0,1.5,betal18,53.3,20,20
1544,dod20_shoe-012e,gpt-4,dod2080,shoe,4.0,,dod20,,20,20
1545,dod20_pants-5851,gpt-4,dod2085,pants,2.5,2.0,dod20,46.9,20,20
1546,snb17_rope-dd7f,gpt-4,snb17121,rope,1.3,1.5,snb17,51.5,20,20
1547,dod20_table-4e9c,gpt-4,dod2056,table,2.5,4.0,dod20,51.2,20,20
1548,snbmo09_3_box-8884,gpt-4,snbmo0979,box,2.0,2.2,snbmo09,53.5,20,20
1549,dod20_table-dd32,gpt-4,dod2065,table,4.0,4.0,dod20,53.1,20,20
1550,dod20_tire-8120,gpt-4,dod2075,tire,3.8,1.8,dod20,47.3,20,20
1551,hmsl_paperclip-1213,gpt-4,hmslB58NwC54,paperclip,2.3,2.3,hmsl,52.9,20,20
1552,dod20_brick-f895,gpt-4,dod2024,brick,3.6,4.5,dod20,59.7,20,20
1553,hmsl_paperclip-5762,gpt-4,hmslFQfN6485,paperclip,2.5,2.1,hmsl,54.3,20,20
1554,setal08_1.0-8fbb,gpt-4,setal085,brick,2.0,3.2,setal08,60.5,20,20
1555,motesf_bottle-febf,gpt-4,motesf6da9,bottle,3.0,3.3,motesf,59.8,20,20
1556,dod20_rope-14d5,gpt-4,dod2030,rope,1.7000000000000002,1.4,dod20,51.3,20,20
1557,dod20_pants-53b1,gpt-4,dod2090,pants,3.8,3.9,dod20,49.5,20,20
1558,setal08_1.0-6e2d,gpt-4,setal08141,brick,2.0,3.0,setal08,57.7,20,20
1559,bs12_brick-430c,gpt-4,bs1269,brick,2.2,2.0,bs12,59.7,20,20
1560,hmsl_brick-94a2,gpt-4,hmslP07U97OU,brick,1.3,1.0,hmsl,58.2,20,20
1561,bs12_brick-dddb,gpt-4,bs1270,brick,1.7000000000000002,2.0,bs12,60.6,20,20
1562,bs12_brick-0e40,gpt-4,bs1286,brick,1.0,1.8,bs12,58.3,20,20
1563,hmsl_brick-013c,gpt-4,hmsl865alos8,brick,1.4,1.5,hmsl,55.5,20,20
1564,setal08_4.0-4087,gpt-4,setal08179,knife,1.7000000000000002,2.0,setal08,53.5,20,20
1565,dod20_shoe-6f8e,gpt-4,dod2052,shoe,3.5,3.6,dod20,52.7,20,20
1566,betal18_box-6005,gpt-4,betal182058,box,1.0,1.2,betal18,55.4,20,20
1567,snbmo09_2_knife-e965,gpt-4,snbmo09173,knife,1.6,1.7,snbmo09,52.7,20,20
1568,setal08_1.0-727e,gpt-4,setal08216,brick,2.0,2.0,setal08,60.0,20,20
1569,bs12_brick-107b,gpt-4,bs1239,brick,1.4,4.0,bs12,59.9,20,20
1570,motesp_g1_lightbulb-d79d,gpt-4,motesp33RM,lightbulb,3.0,3.4,motesp,78.4,20,20
1571,hmsl_paperclip-013f,gpt-4,hmslvr0PJxJh,paperclip,2.0,2.0,hmsl,56.7,20,20
1572,hmsl_paperclip-e048,gpt-4,hmsllGi8mYM4,paperclip,1.7000000000000002,1.9,hmsl,54.8,20,20
1573,motesf_lightbulb-78df,gpt-4,motesf735b,lightbulb,3.3,4.0,motesf,73.4,20,20
1574,motesf_hat-8c1a,gpt-4,motesf45c4,hat,3.0,2.0,motesf,66.3,20,20
1575,dod20_shovel-e228,gpt-4,dod2072,shovel,1.0,1.0,dod20,48.9,20,20
1576,dod20_book-7e02,gpt-4,dod2013,book,1.5,1.2,dod20,47.0,20,20
1577,hmsl_paperclip-270d,gpt-4,hmslnStEJbi0,paperclip,2.7,3.3,hmsl,55.5,20,20
1578,betal18_box-e8f2,gpt-4,betal182024,box,2.7,2.5,betal18,58.6,20,20
1579,motesf_spoon-c66c,gpt-4,motesf45fb,spoon,3.3,2.9,motesf,63.6,20,20
1580,setal08_1.0-f01b,gpt-4,setal0828,brick,1.7000000000000002,1.3,setal08,57.5,20,20
1581,snbmo09_3_box-f240,gpt-4,snbmo09193,box,2.3,2.8,snbmo09,54.3,20,20
1582,snbmo09_2_knife-2716,gpt-4,snbmo0971,knife,2.0,2.0,snbmo09,53.5,20,20
1583,motesf_toothbrush-796c,gpt-4,motesfc9e1,toothbrush,2.7,2.7,motesf,60.6,20,20
1584,setal08_4.0-42b8,gpt-4,setal08155,knife,2.7,3.0,setal08,52.0,20,20
1585,hmsl_brick-8610,gpt-4,hmslQb709hFR,brick,2.2,2.8,hmsl,57.7,20,20
1586,motesp_g1_pencil-d0ad,gpt-4,motesp34HA,pencil,3.0,3.8,motesp,65.9,20,20
1587,setal08_1.0-b308,gpt-4,setal08214,brick,1.0,1.0,setal08,58.4,20,20
1588,hmsl_paperclip-6294,gpt-4,hmsl88ft50be,paperclip,3.0,3.0,hmsl,55.0,20,20
1589,motesf_lightbulb-1b8a,gpt-4,motesf819f,lightbulb,2.7,3.1,motesf,76.4,20,20
1590,snb17_box-9fe6,gpt-4,snb17114,box,1.3,1.3,snb17,58.4,20,20
1591,betal18_box-1364,gpt-4,betal182054,box,1.9,2.0,betal18,55.8,20,20
1592,hmsl_brick-2201,gpt-4,hmsl1XnEb10C,brick,2.7,2.2,hmsl,64.6,20,20
1593,hmsl_paperclip-cb81,gpt-4,hmslA26c3z9n,paperclip,2.8,2.2,hmsl,52.0,20,20
1594,setal08_4.0-8669,gpt-4,setal08218,knife,2.3,1.8,setal08,51.8,20,20
1595,setal08_4.0-718b,gpt-4,setal08134,knife,2.3,1.2,setal08,55.2,20,20
1596,motesf_lightbulb-6f32,gpt-4,motesfaab3,lightbulb,3.6,3.2,motesf,78.4,20,20
1597,dod20_table-bd4f,gpt-4,dod2025,table,1.5,2.5,dod20,52.5,20,20
1598,dod20_book-cb7e,gpt-4,dod2087,book,3.8,4.8,dod20,46.5,20,20
1599,setal08_4.0-ffad,gpt-4,setal08142,knife,1.3,1.0,setal08,52.7,20,20
1600,snbmo09_2_knife-92a3,gpt-4,snbmo09107,knife,1.3,1.5,snbmo09,51.9,20,20
1601,dod20_bottle-8235,gpt-4,dod2064,bottle,3.8,3.2,dod20,59.0,20,20
1602,setal08_1.0-2840,gpt-4,setal08113,brick,1.3,1.8,setal08,61.5,20,20
1603,hmsl_paperclip-5d93,gpt-4,hmsllGi8mYM4,paperclip,2.5,3.2,hmsl,53.0,20,20
1604,dod20_book-2f63,gpt-4,dod2036,book,4.5,3.8,dod20,46.2,20,20
1605,snbmo09_3_box-e7ad,gpt-4,snbmo095,box,1.5,1.2,snbmo09,56.5,20,20
1606,motesf_spoon-2328,gpt-4,motesffe73,spoon,3.3,2.8,motesf,65.6,20,20
1607,motesf_bottle-e41d,gpt-4,motesf8dd4,bottle,3.0,3.5,motesf,62.5,20,20
1608,snb17_rope-692a,gpt-4,snb1737,rope,1.2,1.5,snb17,51.4,20,20
1609,hmsl_brick-8dae,gpt-4,hmslC8q1Ph4i,brick,1.0,1.2,hmsl,60.5,20,20
1610,motesf_pencil-fd96,gpt-4,motesff717,pencil,3.3,3.1,motesf,63.8,20,20
1611,hmsl_paperclip-651c,gpt-4,hmsl57ZLnnlc,paperclip,3.5,3.4,hmsl,54.4,20,20
1612,snbmo09_3_box-5343,gpt-4,snbmo09155,box,2.0,2.0,snbmo09,51.7,20,20
1613,hmsl_paperclip-d7b4,gpt-4,hmslUBn73eP3,paperclip,2.5,2.6,hmsl,52.9,20,20
1614,hmsl_brick-086d,gpt-4,hmsle1t22a36,brick,1.7000000000000002,1.5,hmsl,59.6,20,20
1615,hmsl_paperclip-4e9a,gpt-4,hmsl5vOtwDx3,paperclip,2.3,4.2,hmsl,51.8,20,20
1616,motesf_sock-8205,gpt-4,motesf53c3,sock,3.0,4.0,motesf,72.5,20,20
1617,snbmo09_3_box-be24,gpt-4,snbmo0948,box,1.0,1.4,snbmo09,54.4,20,20
1618,setal08_4.0-c3ad,gpt-4,setal08104,knife,2.3,2.5,setal08,50.8,20,20
1619,bs12_brick-75c4,gpt-4,bs1268,brick,2.2,1.5,bs12,60.4,20,20
1620,dod20_book-d882,gpt-4,dod2081,book,3.0,3.1,dod20,47.0,20,20
1621,setal08_4.0-06e0,gpt-4,setal08240,knife,2.0,2.3,setal08,51.9,20,20
1622,motesf_spoon-43cf,gpt-4,motesf02e7,spoon,2.4,2.8,motesf,67.2,20,20
1623,dod20_bottle-bec5,gpt-4,dod2014,bottle,3.8,2.9,dod20,64.0,20,20
1624,bs12_brick-54c7,gpt-4,bs1223,brick,1.0,1.0,bs12,59.9,20,20
1625,motesf_pencil-cfb4,gpt-4,motesfa1d0,pencil,2.7,3.7,motesf,69.9,20,20
1626,snbmo09_2_knife-c7a5,gpt-4,snbmo09116,knife,3.0,2.5,snbmo09,49.6,20,20
1627,setal08_1.0-be19,gpt-4,setal08234,brick,3.0,4.5,setal08,58.9,20,20
1628,snbmo09_1_brick-15cc,gpt-4,snbmo0984,brick,1.5,3.4,snbmo09,61.4,20,20
1629,dod20_tire-46a8,gpt-4,dod2087,tire,3.2,4.0,dod20,49.4,20,20
1630,snbmo09_1_brick-ff95,gpt-4,snbmo09193,brick,2.0,2.0,snbmo09,59.5,20,20
1631,snb17_rope-2f10,gpt-4,snb1723,rope,2.0,2.8,snb17,51.3,20,20
1632,snb17_rope-c21f,gpt-4,snb1722,rope,2.7,2.6,snb17,53.9,20,20
1633,snb17_rope-4d7b,gpt-4,snb1760,rope,1.0,1.8,snb17,51.4,20,20
1634,motesf_sock-d7e6,gpt-4,motesfbeed,sock,3.0,3.8,motesf,70.1,20,20
1635,bs12_brick-a23f,gpt-4,bs1293,brick,1.4,2.8,bs12,61.9,20,20
1636,snbmo09_2_knife-ddf0,gpt-4,snbmo09165,knife,2.5,2.0,snbmo09,52.7,20,20
1637,snbmo09_1_brick-385f,gpt-4,snbmo0918,brick,1.8,1.0,snbmo09,61.4,20,20
1638,snbmo09_3_box-c3ad,gpt-4,snbmo09108,box,1.5,1.5,snbmo09,59.8,20,20
1639,snb17_rope-46c7,gpt-4,snb17115,rope,1.7000000000000002,1.1,snb17,54.3,20,20
1640,dod20_pants-aab3,gpt-4,dod2040,pants,3.5,3.6,dod20,53.2,20,20
1641,dod20_bottle-0de3,gpt-4,dod2056,bottle,1.7000000000000002,2.2,dod20,59.5,20,20
1642,hmsl_brick-673f,gpt-4,hmsl978s3cff,brick,2.5,3.0,hmsl,59.0,20,20
1643,setal08_1.0-7be8,gpt-4,setal0835,brick,2.0,3.0,setal08,59.8,20,20
1644,motesp_g1_sock-c3d3,gpt-4,motesp20HL,sock,2.8,2.7,motesp,70.3,20,20
1645,bs12_brick-5233,gpt-4,bs1281,brick,1.4,1.8,bs12,57.7,20,20
1646,bs12_brick-5ebd,gpt-4,bs1279,brick,1.0,1.6,bs12,59.6,20,20
1647,motesp_g1_sock-ecc0,gpt-4,motesp9RH,sock,3.4,3.1,motesp,68.1,20,20
1648,hmsl_brick-6382,gpt-4,hmsl7iC45VYt,brick,1.7000000000000002,1.8,hmsl,62.7,20,20
1649,hmsl_paperclip-ba2f,gpt-4,hmslyi89Nvu5,paperclip,2.2,2.5,hmsl,52.7,20,20
1650,snbmo09_1_brick-41bf,gpt-4,snbmo091,brick,1.3,1.2,snbmo09,61.9,20,20
1651,motesf_lightbulb-6975,gpt-4,motesfbac9,lightbulb,3.9,2.5,motesf,73.4,20,20
1652,dod20_brick-24f4,gpt-4,dod2023,brick,1.4,1.5,dod20,60.6,20,20
1653,dod20_fork-ab64,gpt-4,dod2066,fork,2.7,4.0,dod20,50.9,20,20
1654,setal08_4.0-e756,gpt-4,setal08164,knife,1.3,1.2,setal08,51.2,20,20
1655,dod20_bottle-2c83,gpt-4,dod2052,bottle,1.3,1.0,dod20,62.2,20,20
1656,snbmo09_3_box-7f43,gpt-4,snbmo0997,box,2.0,2.4,snbmo09,53.9,20,20
1657,snbmo09_3_box-9069,gpt-4,snbmo09180,box,2.5,2.2,snbmo09,58.6,20,20
1658,bs12_brick-4e50,gpt-4,bs1215,brick,1.0,2.5,bs12,58.8,20,20
1659,hmsl_paperclip-a503,gpt-4,hmslJwPQBC80,paperclip,2.8,2.5,hmsl,52.9,20,20
1660,setal08_4.0-a741,gpt-4,setal0840,knife,2.3,2.5,setal08,53.8,20,20
1661,dod20_pants-f0b6,gpt-4,dod2078,pants,3.2,3.3,dod20,51.0,20,20
1662,snb17_box-ff1c,gpt-4,snb1735,box,3.0,2.7,snb17,59.9,20,20
1663,motesf_toothbrush-ca97,gpt-4,motesf07e1,toothbrush,3.0,2.7,motesf,66.4,20,20
1664,bs12_brick-8b38,gpt-4,bs1265,brick,1.4,4.0,bs12,60.4,20,20
1665,motesf_toothbrush-6a53,gpt-4,motesfeccb,toothbrush,2.7,2.7,motesf,64.6,20,20
1666,betal18_box-028a,gpt-4,betal182023,box,1.6,3.0,betal18,54.5,20,20
1667,motesf_toothbrush-e5b9,gpt-4,motesf6883,toothbrush,2.7,2.4,motesf,60.6,20,20
1668,snbmo09_3_box-379b,gpt-4,snbmo09200,box,1.5,1.0,snbmo09,55.2,20,20
1669,dod20_rope-4880,gpt-4,dod2082,rope,2.0,1.4,dod20,52.4,20,20
1670,snb17_box-05e3,gpt-4,snb1742,box,2.3,2.5,snb17,54.2,20,20
1671,hmsl_brick-a08d,gpt-4,hmsl5T96gwt6,brick,1.8,2.0,hmsl,61.2,20,20
1672,hmsl_paperclip-56bf,gpt-4,hmslGBLQ0YK2,paperclip,2.7,2.7,hmsl,54.3,20,20
1673,dod20_table-154b,gpt-4,dod2040,table,3.8,3.8,dod20,51.2,20,20
1674,setal08_1.0-9083,gpt-4,setal08111,brick,2.7,2.2,setal08,62.9,20,20
1675,hmsl_paperclip-d026,gpt-4,hmslV8mxLJpC,paperclip,3.0,3.5,hmsl,56.7,20,20
1676,motesf_lightbulb-0a82,gpt-4,motesff2fc,lightbulb,2.4,2.5,motesf,76.4,20,20
1677,bs12_brick-ca69,gpt-4,bs12114,brick,3.4,4.5,bs12,58.8,20,20
1678,motesf_hat-ebfc,gpt-4,motesff457,hat,3.4,3.1,motesf,60.1,20,20
1679,snbmo09_1_brick-74e9,gpt-4,snbmo09178,brick,1.8,1.8,snbmo09,63.0,20,20
1680,snb17_box-1e55,gpt-4,snb17130,box,1.7000000000000002,1.3,snb17,54.3,20,20
1681,hmsl_paperclip-d08a,gpt-4,hmslU4KevCk0,paperclip,2.2,2.5,hmsl,54.8,20,20
1682,snbmo09_2_knife-f716,gpt-4,snbmo0933,knife,1.0,1.0,snbmo09,52.0,20,20
1683,snbmo09_1_brick-909f,gpt-4,snbmo0956,brick,1.5,2.5,snbmo09,62.8,20,20
1684,hmsl_paperclip-293e,gpt-4,hmsl3KwNtbkQ,paperclip,2.3,2.5,hmsl,55.5,20,20
1685,setal08_1.0-acff,gpt-4,setal08149,brick,2.7,4.0,setal08,61.6,20,20
1686,dod20_pants-8726,gpt-4,dod2070,pants,4.2,4.0,dod20,46.9,20,20
1687,setal08_4.0-8e50,gpt-4,setal084,knife,2.0,1.5,setal08,52.7,20,20
1688,bs12_brick-7d29,gpt-4,bs1225,brick,1.0,2.2,bs12,59.7,20,20
1689,betal18_rope-1f3c,gpt-4,betal182107,rope,1.9,3.4,betal18,52.6,20,20
1690,hmsl_brick-d408,gpt-4,hmsll6N0vKle,brick,1.7000000000000002,1.0,hmsl,60.5,20,20
1691,dod20_fork-9d0c,gpt-4,dod2084,fork,2.7,2.5,dod20,48.8,20,20
1692,betal18_box-5646,gpt-4,betal182040,box,2.0,2.8,betal18,53.3,20,20
1693,hmsl_brick-92a8,gpt-4,hmsl55kB7oGZ,brick,1.7000000000000002,2.0,hmsl,57.7,20,20
1694,hmsl_paperclip-c051,gpt-4,hmslIJcWIf8K,paperclip,3.0,2.0,hmsl,55.0,20,20
1695,dod20_pants-f90e,gpt-4,dod2081,pants,2.3,1.5,dod20,49.5,20,20
1696,snbmo09_2_knife-e2d1,gpt-4,snbmo0916,knife,1.0,1.2,snbmo09,52.6,20,20
1697,betal18_box-7ad0,gpt-4,betal182075,box,2.1,2.5,betal18,56.5,20,20
1698,setal08_4.0-3602,gpt-4,setal0892,knife,3.0,2.5,setal08,51.8,20,20
1699,dod20_tire-343e,gpt-4,dod2018,tire,2.5,2.7,dod20,48.9,20,20
1700,bs12_brick-92de,gpt-4,bs1275,brick,1.8,4.0,bs12,59.7,20,20
1701,snb17_box-44bd,gpt-4,snb17119,box,1.7000000000000002,1.8,snb17,52.0,20,20
1702,dod20_book-efb4,gpt-4,dod208,book,3.0,3.7,dod20,46.3,20,20
1703,hmsl_paperclip-2a62,gpt-4,hmslKxZ68Dlf,paperclip,2.5,2.1,hmsl,52.0,20,20
1704,hmsl_paperclip-228e,gpt-4,hmslj0DY4Qzg,paperclip,2.0,2.7,hmsl,53.0,20,20
1705,dod20_tire-e551,gpt-4,dod2092,tire,4.0,4.5,dod20,47.2,20,20
1706,motesf_toothbrush-c904,gpt-4,motesf13f9,toothbrush,1.9,3.8,motesf,66.4,20,20
1707,snbmo09_2_knife-f391,gpt-4,snbmo0959,knife,2.5,3.5,snbmo09,53.5,20,20
1708,betal18_box-af2b,gpt-4,betal182030,box,1.3,1.8,betal18,52.7,20,20
1709,dod20_rope-823a,gpt-4,dod2015,rope,2.8,1.4,dod20,52.3,20,20
1710,hmsl_brick-e34c,gpt-4,hmslzvXd0H7K,brick,1.7000000000000002,1.8,hmsl,58.2,20,20
1711,bs12_brick-0c39,gpt-4,bs12108,brick,1.4,3.3,bs12,60.6,20,20
1712,hmsl_paperclip-9757,gpt-4,hmslhY8DrnuO,paperclip,2.8,2.8,hmsl,54.4,20,20
1713,snbmo09_3_box-891d,gpt-4,snbmo0958,box,2.0,2.0,snbmo09,53.3,20,20
1714,dod20_shovel-59f1,gpt-4,dod201,shovel,2.3,3.0,dod20,49.3,20,20
1715,hmsl_brick-afcd,gpt-4,hmsl4WeqZ7T8,brick,1.4,1.0,hmsl,58.3,20,20
1716,motesf_bottle-9cd3,gpt-4,motesf158f,bottle,1.6,1.5,motesf,59.8,20,20
1717,snbmo09_3_box-422d,gpt-4,snbmo09146,box,3.0,4.0,snbmo09,53.5,20,20
1718,betal18_box-d3fa,gpt-4,betal182121,box,2.4,2.2,betal18,55.4,20,20
1719,dod20_pants-7b1b,gpt-4,dod2027,pants,2.8,3.9,dod20,53.2,20,20
1720,snbmo09_2_knife-4518,gpt-4,snbmo09155,knife,2.0,2.0,snbmo09,52.7,20,20
1721,setal08_4.0-600b,gpt-4,setal0826,knife,4.7,4.0,setal08,53.5,20,20
1722,dod20_tire-9ce4,gpt-4,dod2076,tire,4.3,3.2,dod20,47.3,20,20
1723,bs12_brick-0996,gpt-4,bs1295,brick,2.2,2.5,bs12,55.5,20,20
1724,motesp_g1_backpack-094e,gpt-4,motesp4SG,backpack,4.3,,motesp,,20,20
1725,dod20_table-75b0,gpt-4,dod2034,table,3.0,3.4,dod20,53.1,20,20
1726,setal08_4.0-e043,gpt-4,setal0837,knife,1.7000000000000002,2.0,setal08,52.0,20,20
1727,motesf_spoon-d989,gpt-4,motesf82aa,spoon,3.9,3.5,motesf,65.2,20,20
1728,bs12_brick-77c1,gpt-4,bs1275,brick,2.6,3.2,bs12,60.0,20,20
1729,setal08_4.0-b0b8,gpt-4,setal0845,knife,2.0,1.5,setal08,51.8,20,20
1730,dod20_shoe-39e9,gpt-4,dod2077,shoe,1.2,1.6,dod20,51.1,20,20
1731,snbmo09_3_box-0799,gpt-4,snbmo09158,box,3.2,3.0,snbmo09,58.6,20,20
1732,setal08_4.0-941e,gpt-4,setal08146,knife,2.0,1.6,setal08,55.2,20,20
1733,bs12_brick-9c86,gpt-4,bs1270,brick,1.0,1.2,bs12,59.9,20,20
1734,dod20_book-fbae,gpt-4,dod2044,book,3.0,3.3,dod20,47.0,20,20
1735,snb17_box-45d5,gpt-4,snb1717,box,2.7,1.8,snb17,54.3,20,20
1736,hmsl_brick-6a6b,gpt-4,hmsl5SRJR5D5,brick,3.5,3.4,hmsl,57.5,20,20
1737,dod20_brick-ac16,gpt-4,dod2027,brick,2.5,1.2,dod20,57.7,20,20
1738,motesf_pencil-08ce,gpt-4,motesf819f,pencil,3.0,3.3,motesf,65.9,20,20
1739,dod20_bottle-7a58,gpt-4,dod2075,bottle,2.0,2.0,dod20,59.0,20,20
1740,motesf_spoon-b9a6,gpt-4,motesff61d,spoon,4.1,3.8,motesf,63.6,20,20
1741,bs12_brick-473f,gpt-4,bs12110,brick,2.6,4.0,bs12,58.4,20,20
1742,dod20_table-c95d,gpt-4,dod2010,table,1.2,1.5,dod20,52.5,20,20
1743,motesf_spoon-2cee,gpt-4,motesfd1fe,spoon,2.4,2.2,motesf,65.6,20,20
1744,dod20_shovel-7964,gpt-4,dod2055,shovel,2.8,3.0,dod20,47.9,20,20
1745,motesp_g1_bottle-491f,gpt-4,motesp40PE,bottle,3.4,4.0,motesp,62.5,20,20
1746,setal08_4.0-8926,gpt-4,setal08155,knife,2.3,2.0,setal08,52.7,20,20
1747,hmsl_brick-b0c7,gpt-4,hmsl8tmPV3b2,brick,1.3,1.0,hmsl,64.6,20,20
1748,snbmo09_3_box-24ee,gpt-4,snbmo09152,box,1.0,1.0,snbmo09,58.4,20,20
1749,motesf_spoon-7393,gpt-4,motesf7a61,spoon,4.1,2.5,motesf,67.2,20,20
1750,dod20_pants-1635,gpt-4,dod2069,pants,2.7,2.9,dod20,51.0,20,20
1751,hmsl_paperclip-d896,gpt-4,hmslFdOMf9nm,paperclip,4.0,,hmsl,,20,20
