,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
1593,bs12_brick-04b3,gpt3-davinci,bs12104,brick,1.0,1.0,bs12,16.0,5,5
1594,bs12_brick-ef50,gpt3-davinci,bs1224,brick,1.6,1.2,bs12,15.5,5,5
1595,snbmo09_2_knife-d0d4,gpt3-davinci,snbmo09163,knife,1.5,1.0,snbmo09,16.5,5,5
1596,bs12_brick-d357,gpt3-davinci,bs12133,brick,2.6,1.2,bs12,16.9,5,5
1597,betal18_box-16a3,gpt3-davinci,betal182019,box,1.0,1.1,betal18,16.3,5,5
1598,betal18_rope-f184,gpt3-davinci,betal182128,rope,1.0,1.0,betal18,16.0,5,5
1599,bs12_brick-ec52,gpt3-davinci,bs1222,brick,1.0,1.6,bs12,16.5,5,5
1600,setal08_1.0-7be8,gpt3-davinci,setal0835,brick,2.0,1.2,setal08,16.8,5,5
1601,hmsl_paperclip-d0f6,gpt3-davinci,hmslO9vSup0D,paperclip,1.0,3.5,hmsl,17.6,5,5
1602,setal08_1.0-1c48,gpt3-davinci,setal08136,brick,2.0,1.8,setal08,15.6,5,5
1603,hmsl_paperclip-5dac,gpt3-davinci,hmsln0jCAZ1s,paperclip,2.3,3.0,hmsl,16.4,5,5
1604,betal18_box-953f,gpt3-davinci,betal182086,box,1.4,2.7,betal18,15.7,5,5
1605,snbmo09_3_box-8076,gpt3-davinci,snbmo09192,box,2.5,1.0,snbmo09,15.9,5,5
1606,motesf_hat-e319,gpt3-davinci,motesf7eab,hat,3.0,1.0,motesf,21.4,5,5
1607,betal18_box-ce81,gpt3-davinci,betal182084,box,1.6,1.5,betal18,17.0,5,5
1608,dod20_table-9ba9,gpt3-davinci,dod2084,table,1.7000000000000002,1.3,dod20,15.9,5,5
1609,betal18_box-2530,gpt3-davinci,betal182002,box,2.1,4.0,betal18,16.8,5,5
1610,bs12_brick-1937,gpt3-davinci,bs1286,brick,1.4,2.1,bs12,17.9,5,5
1611,snb17_box-0f9e,gpt3-davinci,snb1740,box,3.0,4.0,snb17,17.1,5,5
1612,motesf_sock-12fa,gpt3-davinci,motesf3dd4,sock,2.8,1.0,motesf,20.0,5,5
1613,dod20_table-7aa9,gpt3-davinci,dod2059,table,2.5,1.0,dod20,15.5,5,5
1614,betal18_rope-bd96,gpt3-davinci,betal182154,rope,1.3,1.1,betal18,16.1,5,5
1615,dod20_pants-4038,gpt3-davinci,dod2082,pants,1.0,1.0,dod20,17.0,5,5
1616,motesf_bottle-dc5e,gpt3-davinci,motesfad97,bottle,3.0,4.2,motesf,20.4,5,5
1617,motesf_lightbulb-3db6,gpt3-davinci,motesf642e,lightbulb,2.7,3.2,motesf,25.0,5,5
1618,motesf_bottle-6610,gpt3-davinci,motesffc49,bottle,2.1,2.0,motesf,21.6,5,5
1619,snbmo09_3_box-36e3,gpt3-davinci,snbmo099,box,1.5,1.5,snbmo09,16.2,5,5
1620,dod20_shoe-bae3,gpt3-davinci,dod2090,shoe,2.8,1.1,dod20,16.0,5,5
1621,dod20_tire-be3a,gpt3-davinci,dod2016,tire,3.0,2.0,dod20,16.9,5,5
1622,setal08_4.0-499d,gpt3-davinci,setal08228,knife,1.3,1.0,setal08,16.8,5,5
1623,setal08_1.0-d7ae,gpt3-davinci,setal08147,brick,2.3,2.4,setal08,16.7,5,5
1624,dod20_bottle-baf0,gpt3-davinci,dod2062,bottle,1.7000000000000002,2.7,dod20,17.9,5,5
1625,dod20_shoe-4d51,gpt3-davinci,dod208,shoe,1.0,1.0,dod20,16.7,5,5
1626,hmsl_paperclip-9a83,gpt3-davinci,hmslSp2k68mD,paperclip,2.5,5.0,hmsl,17.7,5,5
1627,dod20_pants-f90e,gpt3-davinci,dod2081,pants,2.3,1.0,dod20,15.9,5,5
1628,hmsl_brick-52b3,gpt3-davinci,hmslsSyeENYV,brick,1.3,1.2,hmsl,16.8,5,5
1629,dod20_book-db1c,gpt3-davinci,dod2017,book,3.0,3.2,dod20,15.7,5,5
1630,dod20_rope-d5d2,gpt3-davinci,dod2071,rope,2.7,1.7,dod20,17.5,5,5
1631,hmsl_paperclip-2468,gpt3-davinci,hmsl6EcRhhAL,paperclip,2.5,3.0,hmsl,18.8,5,5
1632,dod20_shoe-9965,gpt3-davinci,dod2080,shoe,2.7,0.5,dod20,15.6,5,5
1633,snb17_rope-4dbd,gpt3-davinci,snb17101,rope,2.7,1.8,snb17,14.9,5,5
1634,betal18_box-7cda,gpt3-davinci,betal182126,box,1.6,5.0,betal18,15.5,5,5
1635,dod20_tire-50a7,gpt3-davinci,dod2025,tire,1.7000000000000002,3.0,dod20,16.3,5,5
1636,hmsl_paperclip-5d93,gpt3-davinci,hmsllGi8mYM4,paperclip,2.5,3.5,hmsl,17.8,5,5
1637,snbmo09_2_knife-cdf7,gpt3-davinci,snbmo0913,knife,3.5,1.0,snbmo09,16.7,5,5
1638,dod20_bottle-a5e6,gpt3-davinci,dod2023,bottle,2.5,5.0,dod20,18.2,5,5
1639,motesp_g1_pencil-2bf2,gpt3-davinci,motesp14ML,pencil,2.8,4.0,motesp,22.2,5,5
1640,dod20_book-3962,gpt3-davinci,dod2036,book,3.5,1.0,dod20,15.8,5,5
1641,snb17_rope-a487,gpt3-davinci,snb1780,rope,1.3,1.7,snb17,16.5,5,5
1642,snbmo09_3_box-42e7,gpt3-davinci,snbmo09102,box,1.2,1.0,snbmo09,17.7,5,5
1643,betal18_box-3c04,gpt3-davinci,betal182141,box,1.0,1.8,betal18,15.9,5,5
1644,snbmo09_1_brick-74e9,gpt3-davinci,snbmo09178,brick,1.8,1.3,snbmo09,17.4,5,5
1645,dod20_pants-5d14,gpt3-davinci,dod2024,pants,2.5,1.9,dod20,16.2,5,5
1646,snbmo09_3_box-bed9,gpt3-davinci,snbmo0948,box,2.0,1.5,snbmo09,16.0,5,5
1647,setal08_1.0-dfd2,gpt3-davinci,setal08240,brick,1.0,1.6,setal08,18.0,5,5
1648,setal08_4.0-c7a5,gpt3-davinci,setal08117,knife,2.0,3.0,setal08,16.6,5,5
1649,setal08_4.0-328c,gpt3-davinci,setal0887,knife,1.2,3.3,setal08,16.9,5,5
1650,hmsl_paperclip-3fbd,gpt3-davinci,hmslUUCR5rl5,paperclip,2.2,3.0,hmsl,16.8,5,5
1651,dod20_pants-298b,gpt3-davinci,dod203,pants,2.3,1.1,dod20,15.0,5,5
1652,snbmo09_2_knife-b6f5,gpt3-davinci,snbmo09117,knife,1.5,1.0,snbmo09,16.0,5,5
1653,hmsl_brick-e64f,gpt3-davinci,hmslD13S9Cg0,brick,2.0,1.1,hmsl,17.0,5,5
1654,hmsl_brick-ad50,gpt3-davinci,hmsla3C6fX0r,brick,3.3,1.2,hmsl,16.2,5,5
1655,betal18_rope-1f3c,gpt3-davinci,betal182107,rope,1.9,1.7,betal18,20.8,5,5
1656,betal18_box-0436,gpt3-davinci,betal182003,box,1.3,1.0,betal18,17.2,5,5
1657,motesp_g1_lightbulb-2d72,gpt3-davinci,motesp1RG,lightbulb,3.2,4.5,motesp,26.5,5,5
1658,hmsl_paperclip-56bf,gpt3-davinci,hmslGBLQ0YK2,paperclip,2.7,3.0,hmsl,18.2,5,5
1659,motesf_bottle-75b6,gpt3-davinci,motesf812b,bottle,2.4,3.5,motesf,18.5,5,5
1660,setal08_1.0-d0e2,gpt3-davinci,setal08193,brick,1.0,2.4,setal08,18.8,5,5
1661,setal08_4.0-91bd,gpt3-davinci,setal08177,knife,1.7000000000000002,3.3,setal08,17.1,5,5
1662,setal08_1.0-8abd,gpt3-davinci,setal0863,brick,2.0,1.8,setal08,16.4,5,5
1663,dod20_pants-9470,gpt3-davinci,dod2063,pants,3.2,4.5,dod20,14.9,5,5
1664,dod20_bottle-933d,gpt3-davinci,dod2078,bottle,3.2,2.0,dod20,21.9,5,5
1665,setal08_1.0-c301,gpt3-davinci,setal08147,brick,1.7000000000000002,1.8,setal08,17.3,5,5
1666,hmsl_brick-fd67,gpt3-davinci,hmslDD94108z,brick,1.2,1.3,hmsl,17.1,5,5
1667,motesf_sock-24c3,gpt3-davinci,motesfc51c,sock,3.3,3.5,motesf,22.4,5,5
1668,dod20_pants-85cd,gpt3-davinci,dod2041,pants,4.7,4.0,dod20,15.1,5,5
1669,dod20_fork-e7bd,gpt3-davinci,dod2061,fork,4.0,4.0,dod20,17.4,5,5
1670,dod20_shovel-4911,gpt3-davinci,dod2062,shovel,3.8,2.7,dod20,14.2,5,5
1671,snbmo09_3_box-1e3f,gpt3-davinci,snbmo09132,box,2.3,3.5,snbmo09,17.4,5,5
1672,snbmo09_3_box-630b,gpt3-davinci,snbmo0980,box,1.5,1.0,snbmo09,16.2,5,5
1673,betal18_rope-3cdf,gpt3-davinci,betal182099,rope,2.7,1.8,betal18,16.4,5,5
1674,snbmo09_2_knife-1f83,gpt3-davinci,snbmo0932,knife,2.8,3.3,snbmo09,17.0,5,5
1675,bs12_brick-1349,gpt3-davinci,bs125,brick,1.8,2.5,bs12,16.4,5,5
1676,betal18_box-ef78,gpt3-davinci,betal182020,box,1.0,4.0,betal18,15.5,5,5
1677,snbmo09_3_box-55a2,gpt3-davinci,snbmo0949,box,2.5,4.0,snbmo09,16.7,5,5
1678,setal08_1.0-3159,gpt3-davinci,setal0848,brick,2.0,1.2,setal08,16.2,5,5
1679,motesf_lightbulb-1b8a,gpt3-davinci,motesf819f,lightbulb,2.7,1.2,motesf,23.3,5,5
1680,snbmo09_1_brick-ebdc,gpt3-davinci,snbmo0997,brick,1.8,1.0,snbmo09,19.9,5,5
1681,hmsl_brick-6ed8,gpt3-davinci,hmslunRY054i,brick,1.8,1.5,hmsl,16.5,5,5
1682,setal08_4.0-54e5,gpt3-davinci,setal0841,knife,2.7,1.0,setal08,16.8,5,5
1683,motesf_pencil-fd96,gpt3-davinci,motesff717,pencil,3.3,3.5,motesf,19.9,5,5
1684,hmsl_brick-b948,gpt3-davinci,hmslPfZkRQMq,brick,3.7,1.9,hmsl,18.2,5,5
1685,dod20_pants-d4e5,gpt3-davinci,dod2062,pants,1.2,1.5,dod20,15.2,5,5
1686,snbmo09_3_box-915d,gpt3-davinci,snbmo0999,box,2.3,3.5,snbmo09,19.6,5,5
1687,motesf_hat-1b78,gpt3-davinci,motesf46ba,hat,3.6,4.7,motesf,21.6,5,5
1688,dod20_table-b0d9,gpt3-davinci,dod2015,table,2.5,1.0,dod20,17.2,5,5
1689,setal08_1.0-6e2d,gpt3-davinci,setal08141,brick,2.0,1.3,setal08,16.5,5,5
1690,bs12_brick-6400,gpt3-davinci,bs1212,brick,2.2,1.6,bs12,16.3,5,5
1691,dod20_rope-af40,gpt3-davinci,dod2084,rope,2.0,1.1,dod20,16.8,5,5
1692,motesf_bottle-737e,gpt3-davinci,motesff221,bottle,3.6,5.0,motesf,20.1,5,5
1693,bs12_brick-c5b1,gpt3-davinci,bs1232,brick,2.2,2.9,bs12,17.1,5,5
1694,betal18_box-2113,gpt3-davinci,betal182059,box,1.6,1.0,betal18,16.3,5,5
1695,snbmo09_2_knife-6f46,gpt3-davinci,snbmo09178,knife,1.5,1.0,snbmo09,15.9,5,5
1696,betal18_box-6aea,gpt3-davinci,betal182104,box,1.0,4.5,betal18,16.2,5,5
1697,motesf_spoon-6d8c,gpt3-davinci,motesfec89,spoon,2.7,3.0,motesf,21.2,5,5
1698,snbmo09_1_brick-80a9,gpt3-davinci,snbmo09148,brick,1.0,1.1,snbmo09,16.8,5,5
1699,hmsl_paperclip-30b5,gpt3-davinci,hmslLUdy216o,paperclip,3.7,4.0,hmsl,17.2,5,5
1700,motesf_ball-9d17,gpt3-davinci,motesffe9f,ball,1.9,5.0,motesf,21.9,5,5
1701,snbmo09_3_box-4735,gpt3-davinci,snbmo09184,box,2.0,1.5,snbmo09,17.2,5,5
1702,motesf_ball-2002,gpt3-davinci,motesf7f6f,ball,1.9,1.4,motesf,21.3,5,5
1703,dod20_shoe-4a11,gpt3-davinci,dod2013,shoe,1.3,1.0,dod20,16.8,5,5
1704,motesf_pencil-7c1a,gpt3-davinci,motesf0aa1,pencil,3.3,3.5,motesf,22.0,5,5
1705,motesf_pencil-b6a3,gpt3-davinci,motesf6392,pencil,2.7,1.0,motesf,20.0,5,5
1706,bs12_brick-b34d,gpt3-davinci,bs1274,brick,3.0,1.9,bs12,17.3,5,5
1707,hmsl_paperclip-6e5e,gpt3-davinci,hmslxIQ673M9,paperclip,2.5,3.5,hmsl,17.9,5,5
1708,motesf_lightbulb-eb14,gpt3-davinci,motesf2838,lightbulb,2.7,4.5,motesf,24.9,5,5
1709,snb17_box-1802,gpt3-davinci,snb17111,box,2.0,1.0,snb17,15.8,5,5
1710,setal08_4.0-5ed8,gpt3-davinci,setal08142,knife,1.0,3.0,setal08,17.3,5,5
1711,dod20_table-899f,gpt3-davinci,dod2049,table,3.0,3.5,dod20,14.7,5,5
1712,snbmo09_1_brick-5f31,gpt3-davinci,snbmo09161,brick,1.2,1.8,snbmo09,19.0,5,5
1713,hmsl_paperclip-0505,gpt3-davinci,hmslLr6WcnQu,paperclip,1.0,1.3,hmsl,18.3,5,5
1714,hmsl_paperclip-67f7,gpt3-davinci,hmslV8mxLJpC,paperclip,3.8,4.0,hmsl,19.4,5,5
1715,snb17_box-a794,gpt3-davinci,snb1751,box,1.3,1.2,snb17,18.6,5,5
1716,snbmo09_3_box-6ed3,gpt3-davinci,snbmo09153,box,1.3,3.2,snbmo09,17.1,5,5
1717,hmsl_brick-7729,gpt3-davinci,hmslb180td4X,brick,1.7000000000000002,1.6,hmsl,17.7,5,5
1718,motesf_pencil-cf8e,gpt3-davinci,motesf077e,pencil,1.9,1.0,motesf,20.0,5,5
1719,snbmo09_1_brick-bd5f,gpt3-davinci,snbmo09199,brick,2.3,1.8,snbmo09,18.5,5,5
1720,setal08_1.0-e83b,gpt3-davinci,setal08224,brick,1.7000000000000002,3.3,setal08,17.3,5,5
1721,snb17_rope-1d39,gpt3-davinci,snb1798,rope,2.4,1.3,snb17,15.2,5,5
1722,betal18_rope-9e7f,gpt3-davinci,betal182002,rope,1.6,1.0,betal18,16.0,5,5
1723,dod20_tire-2b2c,gpt3-davinci,dod2022,tire,2.0,1.0,dod20,16.8,5,5
1724,bs12_brick-d34e,gpt3-davinci,bs1266,brick,2.2,1.9,bs12,17.5,5,5
1725,setal08_4.0-46de,gpt3-davinci,setal08190,knife,1.7000000000000002,3.0,setal08,16.7,5,5
1726,betal18_box-f97a,gpt3-davinci,betal182039,box,2.4,1.2,betal18,18.0,5,5
1727,motesf_lightbulb-ca6b,gpt3-davinci,motesfefe9,lightbulb,3.9,4.5,motesf,25.0,5,5
1728,hmsl_paperclip-7354,gpt3-davinci,hmslKxZ68Dlf,paperclip,2.3,4.0,hmsl,17.3,5,5
1729,betal18_box-c10d,gpt3-davinci,betal182087,box,1.4,1.4,betal18,17.3,5,5
1730,betal18_box-0b6d,gpt3-davinci,betal182019,box,1.3,1.0,betal18,16.6,5,5
1731,snbmo09_3_box-457f,gpt3-davinci,snbmo0916,box,1.7000000000000002,4.0,snbmo09,17.3,5,5
1732,dod20_shovel-7dc6,gpt3-davinci,dod2075,shovel,2.5,4.0,dod20,15.4,5,5
1733,setal08_4.0-6760,gpt3-davinci,setal08148,knife,1.0,4.0,setal08,16.9,5,5
1734,dod20_fork-459e,gpt3-davinci,dod2070,fork,3.3,1.0,dod20,16.3,5,5
1735,setal08_1.0-57be,gpt3-davinci,setal08203,brick,3.0,1.5,setal08,16.9,5,5
1736,snbmo09_3_box-a6c9,gpt3-davinci,snbmo0988,box,2.0,1.0,snbmo09,16.6,5,5
1737,snb17_box-0fd3,gpt3-davinci,snb1714,box,1.6,1.0,snb17,16.2,5,5
1738,betal18_box-5737,gpt3-davinci,betal182125,box,2.4,5.0,betal18,18.2,5,5
1739,setal08_4.0-3c0b,gpt3-davinci,setal0871,knife,1.7000000000000002,3.0,setal08,16.0,5,5
1740,dod20_book-61b2,gpt3-davinci,dod2087,book,2.7,2.0,dod20,17.6,5,5
1741,dod20_table-75b0,gpt3-davinci,dod2034,table,3.0,5.0,dod20,15.3,5,5
1742,snb17_box-7937,gpt3-davinci,snb176,box,1.7000000000000002,1.5,snb17,17.2,5,5
1743,snbmo09_3_box-6ddc,gpt3-davinci,snbmo0990,box,1.8,2.2,snbmo09,16.9,5,5
1744,snb17_rope-c32b,gpt3-davinci,snb1749,rope,1.7000000000000002,2.0,snb17,15.0,5,5
1745,betal18_rope-ea84,gpt3-davinci,betal182131,rope,1.9,1.8,betal18,15.4,5,5
1746,hmsl_brick-d591,gpt3-davinci,hmslW5edll8z,brick,1.3,1.2,hmsl,17.2,5,5
1747,setal08_1.0-6e37,gpt3-davinci,setal0868,brick,1.6,2.0,setal08,17.7,5,5
1748,betal18_box-1829,gpt3-davinci,betal182053,box,1.6,0.8,betal18,17.5,5,5
1749,betal18_box-3bc3,gpt3-davinci,betal182123,box,1.3,1.1,betal18,17.4,5,5
1750,snbmo09_2_knife-4518,gpt3-davinci,snbmo09155,knife,2.0,4.3,snbmo09,17.0,5,5
1751,hmsl_paperclip-90c0,gpt3-davinci,hmsl1aF77W6m,paperclip,2.0,2.0,hmsl,18.7,5,5
1752,setal08_4.0-6125,gpt3-davinci,setal0844,knife,1.3,1.0,setal08,17.0,5,5
1753,motesf_lightbulb-f0a5,gpt3-davinci,motesf140f,lightbulb,2.4,2.8,motesf,26.2,5,5
1754,hmsl_brick-43e6,gpt3-davinci,hmslFVKi04e2,brick,3.5,1.2,hmsl,19.6,5,5
1755,snb17_box-2a9f,gpt3-davinci,snb17157,box,1.3,4.5,snb17,16.4,5,5
1756,motesf_spoon-e629,gpt3-davinci,motesf9b04,spoon,4.1,4.0,motesf,19.9,5,5
1757,snbmo09_3_box-3ff7,gpt3-davinci,snbmo09194,box,1.8,4.2,snbmo09,17.2,5,5
1758,snbmo09_2_knife-ef1d,gpt3-davinci,snbmo0991,knife,1.7000000000000002,3.0,snbmo09,16.3,5,5
1759,dod20_tire-61ab,gpt3-davinci,dod2062,tire,1.5,2.0,dod20,15.9,5,5
1760,motesp_g1_ball-328c,gpt3-davinci,motesp28JB,ball,2.8,1.7,motesp,23.6,5,5
1761,dod20_shovel-9e2c,gpt3-davinci,dod2016,shovel,3.0,0.7,dod20,14.7,5,5
1762,betal18_box-b225,gpt3-davinci,betal182100,box,1.9,4.0,betal18,16.2,5,5
1763,betal18_rope-2179,gpt3-davinci,betal182126,rope,2.1,1.6,betal18,15.3,5,5
1764,betal18_rope-074d,gpt3-davinci,betal182065,rope,3.3,1.0,betal18,15.5,5,5
1765,snbmo09_2_knife-edf0,gpt3-davinci,snbmo09104,knife,2.0,1.0,snbmo09,16.5,5,5
1766,dod20_table-b17d,gpt3-davinci,dod2089,table,3.5,4.0,dod20,14.9,5,5
1767,dod20_tire-00e8,gpt3-davinci,dod2024,tire,1.0,0.5,dod20,15.2,5,5
1768,bs12_brick-0c39,gpt3-davinci,bs12108,brick,1.4,1.0,bs12,18.0,5,5
1769,dod20_table-21e5,gpt3-davinci,dod2052,table,4.0,2.5,dod20,16.8,5,5
1770,dod20_bottle-a7cc,gpt3-davinci,dod2088,bottle,1.0,1.0,dod20,17.3,5,5
1771,snb17_box-38f5,gpt3-davinci,snb17141,box,1.3,1.0,snb17,16.8,5,5
1772,betal18_rope-959a,gpt3-davinci,betal182192,rope,2.1,2.2,betal18,17.8,5,5
1773,dod20_tire-343e,gpt3-davinci,dod2018,tire,2.5,1.0,dod20,15.1,5,5
1774,bs12_brick-00cc,gpt3-davinci,bs1241,brick,1.4,1.2,bs12,16.7,5,5
1775,setal08_1.0-d202,gpt3-davinci,setal0873,brick,2.3,1.0,setal08,16.8,5,5
1776,motesf_pencil-fdd7,gpt3-davinci,motesfeccb,pencil,3.3,3.2,motesf,22.6,5,5
1777,hmsl_brick-eaae,gpt3-davinci,hmslX0Z1I47H,brick,1.7000000000000002,1.3,hmsl,16.8,5,5
1778,dod20_tire-085b,gpt3-davinci,dod2070,tire,2.3,2.0,dod20,15.3,5,5
1779,setal08_1.0-55b0,gpt3-davinci,setal08103,brick,2.7,1.5,setal08,17.0,5,5
1780,motesf_ball-afa6,gpt3-davinci,motesf41f1,ball,1.3,1.3,motesf,20.9,5,5
1781,setal08_1.0-3be9,gpt3-davinci,setal08240,brick,1.0,1.3,setal08,17.4,5,5
1782,bs12_brick-faea,gpt3-davinci,bs1263,brick,1.0,1.9,bs12,16.9,5,5
1783,snbmo09_2_knife-d573,gpt3-davinci,snbmo0916,knife,3.0,4.0,snbmo09,16.7,5,5
1784,bs12_brick-a198,gpt3-davinci,bs1215,brick,1.4,1.8,bs12,17.1,5,5
1785,motesp_g1_sock-c730,gpt3-davinci,motesp15CP,sock,2.8,4.5,motesp,23.0,5,5
1786,betal18_box-cb5b,gpt3-davinci,betal182051,box,1.3,0.2,betal18,15.6,5,5
1787,hmsl_brick-6382,gpt3-davinci,hmsl7iC45VYt,brick,1.7000000000000002,1.2,hmsl,17.0,5,5
1788,betal18_rope-6336,gpt3-davinci,betal182180,rope,1.0,1.0,betal18,14.9,5,5
1789,snbmo09_2_knife-de8d,gpt3-davinci,snbmo0971,knife,1.2,1.0,snbmo09,16.8,5,5
1790,motesf_spoon-2cee,gpt3-davinci,motesfd1fe,spoon,2.4,3.0,motesf,18.8,5,5
1791,dod20_table-a4eb,gpt3-davinci,dod2058,table,3.5,1.0,dod20,15.4,5,5
1792,betal18_box-3c24,gpt3-davinci,betal182055,box,1.0,4.0,betal18,14.9,5,5
1793,setal08_1.0-a7b2,gpt3-davinci,setal08137,brick,1.3,1.6,setal08,17.8,5,5
1794,betal18_rope-1cc5,gpt3-davinci,betal182171,rope,1.0,1.0,betal18,15.0,5,5
1795,dod20_fork-e3e4,gpt3-davinci,dod2073,fork,2.5,5.0,dod20,17.1,5,5
1796,hmsl_paperclip-304e,gpt3-davinci,hmsly41k3650,paperclip,1.8,2.7,hmsl,18.6,5,5
1797,hmsl_brick-1372,gpt3-davinci,hmslaKRPi4oZ,brick,2.5,1.9,hmsl,17.6,5,5
1798,motesf_toothbrush-2077,gpt3-davinci,motesfd964,toothbrush,3.9,1.0,motesf,23.1,5,5
1799,dod20_shoe-a4eb,gpt3-davinci,dod2049,shoe,4.0,4.9,dod20,16.8,5,5
1800,snbmo09_1_brick-91bb,gpt3-davinci,snbmo09156,brick,2.5,1.2,snbmo09,16.2,5,5
1801,setal08_4.0-8e50,gpt3-davinci,setal084,knife,2.0,3.0,setal08,16.0,5,5
1802,hmsl_brick-890b,gpt3-davinci,hmsl0n661va4,brick,1.3,1.2,hmsl,16.6,5,5
1803,setal08_4.0-e684,gpt3-davinci,setal08185,knife,2.0,1.5,setal08,17.0,5,5
1804,snb17_rope-dd6c,gpt3-davinci,snb1744,rope,1.4,1.0,snb17,16.5,5,5
1805,snbmo09_3_box-6ffc,gpt3-davinci,snbmo0949,box,2.8,5.0,snbmo09,15.9,5,5
1806,snbmo09_1_brick-d908,gpt3-davinci,snbmo0945,brick,2.0,1.2,snbmo09,18.3,5,5
1807,dod20_book-973e,gpt3-davinci,dod2066,book,3.3,4.6,dod20,15.9,5,5
1808,dod20_bottle-9594,gpt3-davinci,dod204,bottle,2.5,3.5,dod20,20.8,5,5
1809,bs12_brick-92de,gpt3-davinci,bs1275,brick,1.8,3.3,bs12,17.8,5,5
1810,dod20_bottle-fdb6,gpt3-davinci,dod2056,bottle,2.7,2.0,dod20,18.6,5,5
1811,setal08_4.0-f41d,gpt3-davinci,setal0851,knife,2.3,4.3,setal08,16.6,5,5
1812,motesf_spoon-2e9c,gpt3-davinci,motesf63dc,spoon,4.1,1.0,motesf,19.0,5,5
1813,setal08_1.0-bb71,gpt3-davinci,setal0856,brick,2.3,2.1,setal08,18.2,5,5
1814,bs12_brick-a80c,gpt3-davinci,bs1231,brick,1.4,1.2,bs12,18.8,5,5
1815,dod20_book-ca6d,gpt3-davinci,dod2085,book,3.5,3.2,dod20,15.5,5,5
1816,dod20_book-63a2,gpt3-davinci,dod2048,book,2.8,1.0,dod20,15.9,5,5
1817,hmsl_paperclip-7ff8,gpt3-davinci,hmslG63FgMsT,paperclip,2.5,4.5,hmsl,17.3,5,5
1818,bs12_brick-e26e,gpt3-davinci,bs1223,brick,2.6,4.7,bs12,18.3,5,5
1819,snb17_box-a43d,gpt3-davinci,snb17107,box,1.7000000000000002,4.0,snb17,15.1,5,5
1820,bs12_brick-ec01,gpt3-davinci,bs1277,brick,1.0,1.2,bs12,16.8,5,5
1821,dod20_bottle-3371,gpt3-davinci,dod2016,bottle,3.5,3.5,dod20,19.1,5,5
1822,setal08_4.0-508e,gpt3-davinci,setal08239,knife,1.3,3.3,setal08,16.4,5,5
1823,motesp_g1_lightbulb-92c0,gpt3-davinci,motesp24ES,lightbulb,1.7000000000000002,,motesp,,5,5
1824,dod20_rope-182b,gpt3-davinci,dod2022,rope,2.5,1.3,dod20,15.5,5,5
1825,setal08_4.0-8afd,gpt3-davinci,setal08193,knife,1.0,1.0,setal08,15.4,5,5
1826,motesf_lightbulb-9be0,gpt3-davinci,motesf74db,lightbulb,1.3,1.2,motesf,24.1,5,5
1827,motesf_spoon-41f7,gpt3-davinci,motesf1afa,spoon,2.7,3.0,motesf,18.3,5,5
1828,snbmo09_2_knife-fe99,gpt3-davinci,snbmo09131,knife,3.5,4.3,snbmo09,19.3,5,5
1829,motesf_pencil-97c6,gpt3-davinci,motesf7ef6,pencil,2.4,1.8,motesf,21.0,5,5
1830,setal08_4.0-9877,gpt3-davinci,setal08215,knife,1.0,2.0,setal08,17.3,5,5
1831,bs12_brick-5055,gpt3-davinci,bs1229,brick,3.4,2.1,bs12,19.1,5,5
1832,snbmo09_1_brick-8f5e,gpt3-davinci,snbmo0971,brick,1.5,1.1,snbmo09,17.6,5,5
1833,motesp_g1_toothbrush-e057,gpt3-davinci,motesp40PE,toothbrush,3.4,2.8,motesp,23.6,5,5
1834,hmsl_paperclip-a8c4,gpt3-davinci,hmslPeidosaO,paperclip,2.7,2.7,hmsl,18.4,5,5
1835,dod20_bottle-bf4f,gpt3-davinci,dod2073,bottle,4.3,3.5,dod20,22.1,5,5
1836,dod20_fork-55a1,gpt3-davinci,dod2035,fork,2.0,1.5,dod20,16.8,5,5
1837,motesf_lightbulb-3e4a,gpt3-davinci,motesf8f12,lightbulb,2.4,5.0,motesf,22.1,5,5
1838,setal08_4.0-c986,gpt3-davinci,setal0830,knife,1.2,1.6,setal08,17.5,5,5
1839,dod20_table-a211,gpt3-davinci,dod2028,table,3.0,5.0,dod20,16.5,5,5
1840,setal08_4.0-b0b8,gpt3-davinci,setal0845,knife,2.0,1.0,setal08,16.4,5,5
1841,dod20_bottle-d6ee,gpt3-davinci,dod2015,bottle,3.8,4.2,dod20,18.7,5,5
1842,motesf_ball-6c41,gpt3-davinci,motesf0bb4,ball,3.9,5.0,motesf,22.0,5,5
1843,setal08_4.0-5e59,gpt3-davinci,setal08114,knife,1.7000000000000002,5.0,setal08,19.2,5,5
1844,setal08_1.0-ace1,gpt3-davinci,setal08188,brick,2.7,2.6,setal08,17.6,5,5
1845,bs12_brick-fcb7,gpt3-davinci,bs1217,brick,1.0,1.1,bs12,18.2,5,5
1846,betal18_box-7cc7,gpt3-davinci,betal182184,box,2.1,4.0,betal18,16.5,5,5
1847,dod20_pants-911c,gpt3-davinci,dod2044,pants,3.0,4.5,dod20,14.2,5,5
1848,snbmo09_2_knife-0bfd,gpt3-davinci,snbmo09171,knife,3.0,5.0,snbmo09,17.8,5,5
1849,snb17_rope-1e94,gpt3-davinci,snb1795,rope,2.3,1.0,snb17,15.2,5,5
1850,snbmo09_3_box-0020,gpt3-davinci,snbmo09101,box,1.7000000000000002,4.5,snbmo09,18.1,5,5
