,id,model,participant,prompt,target,predicted,src,split
1576,setal08_knife-1c85,t5-base,setal08150,knife,2.0,2.7,setal08,gt_main2
1577,snb17_rope-1d39,t5-base,snb1798,rope,2.4,1.0,snb17,gt_main2
1578,snbmo09_knife-2228,t5-base,snbmo0953,knife,1.0,1.0,snbmo09,gt_main2
1579,dod20_brick-d686,t5-base,dod2075,brick,3.8,3.5,dod20,gt_main2
1580,dod20_shovel-931e,t5-base,dod2059,shovel,4.0,4.0,dod20,gt_main2
1581,dod20_pants-45e9,t5-base,dod2040,pants,1.2,2.0,dod20,gt_main2
1582,setal08_knife-2f44,t5-base,setal0856,knife,2.0,2.0,setal08,gt_main2
1583,dod20_rope-6e51,t5-base,dod2010,rope,1.2,1.3,dod20,gt_main2
1584,dod20_book-fc45,t5-base,dod2034,book,3.0,2.8,dod20,gt_main2
1585,hmsl_paperclip-cb25,t5-base,hmsl9ZsvZCS0,paperclip,2.5,2.0,hmsl,gt_main2
1586,snb17_box-3254,t5-base,snb1760,box,2.7,2.7,snb17,gt_main2
1587,hmsl_paperclip-7a1e,t5-base,hmsl9ZsvZCS0,paperclip,2.5,2.5,hmsl,gt_main2
1588,motesf_sock-6ec0,t5-base,motesf0336,sock,2.7,2.7,motesf,gt_main2
1589,setal08_brick-9f1b,t5-base,setal08186,brick,2.0,2.3,setal08,gt_main2
1590,betal18_rope-86e6,t5-base,betal182128,rope,2.7,2.1,betal18,gt_main2
1591,bs12_brick-6a59,t5-base,bs1267,brick,1.0,1.2,bs12,gt_main2
1592,motesf_bottle-dc5e,t5-base,motesfad97,bottle,3.0,4.1,motesf,gt_main2
1593,snbmo09_box-8c8d,t5-base,snbmo09149,box,2.2,2.0,snbmo09,gt_main2
1594,dod20_brick-b6f9,t5-base,dod202,brick,2.5,1.7,dod20,gt_main2
1595,snb17_rope-48bd,t5-base,snb17149,rope,2.3,2.7,snb17,gt_main2
1596,snbmo09_brick-ed92,t5-base,snbmo0947,brick,1.2,1.0,snbmo09,gt_main2
1597,motesf_spoon-e629,t5-base,motesf9b04,spoon,4.1,3.6,motesf,gt_main2
1598,motesf_ball-f11d,t5-base,motesf03c6,ball,2.7,2.1,motesf,gt_main2
1599,bs12_brick-646b,t5-base,bs1259,brick,1.4,1.8,bs12,gt_main2
1600,snbmo09_box-4511,t5-base,snbmo0958,box,3.8,1.9,snbmo09,gt_main2
1601,snbmo09_box-b789,t5-base,snbmo0930,box,1.2,1.0,snbmo09,gt_main2
1602,dod20_tire-2b2c,t5-base,dod2022,tire,2.0,1.7,dod20,gt_main2
1603,setal08_brick-f3fc,t5-base,setal08189,brick,1.0,1.2,setal08,gt_main2
1604,hmsl_brick-a6bb,t5-base,hmslT5Yw2Ip3,brick,1.0,1.0,hmsl,gt_main2
1605,bs12_brick-880f,t5-base,bs124,brick,3.4,2.2,bs12,gt_main2
1606,hmsl_paperclip-cea5,t5-base,hmsl8dsuK18a,paperclip,2.3,2.2,hmsl,gt_main2
1607,snb17_rope-2a18,t5-base,snb1743,rope,1.3,1.0,snb17,gt_main2
1608,dod20_table-3ccd,t5-base,dod2037,table,2.0,1.5,dod20,gt_main2
1609,snbmo09_box-2a12,t5-base,snbmo0920,box,2.5,2.7,snbmo09,gt_main2
1610,motesf_lightbulb-0a82,t5-base,motesff2fc,lightbulb,2.4,2.4,motesf,gt_main2
1611,motesf_lightbulb-41f5,t5-base,motesf8f14,lightbulb,2.7,3.6,motesf,gt_main2
1612,snb17_rope-5b4d,t5-base,snb17116,rope,1.4,1.3,snb17,gt_main2
1613,dod20_tire-2ab2,t5-base,dod2026,tire,2.2,2.3,dod20,gt_main2
1614,motesp-g1_hat-27CA,t5-base,27CA,hat,3.7,3.9,motesp,gt_main2
1615,bs12_brick-118e,t5-base,bs1236,brick,1.4,1.0,bs12,gt_main2
1616,snbmo09_knife-daf0,t5-base,snbmo09106,knife,1.0,1.0,snbmo09,gt_main2
1617,hmsl_brick-3111,t5-base,hmsl74I0f64D,brick,3.0,1.8,hmsl,gt_main2
1618,motesf_bottle-f8cd,t5-base,motesf8c19,bottle,2.7,3.8,motesf,gt_main2
1619,snb17_rope-6750,t5-base,snb1754,rope,1.3,1.3,snb17,gt_main2
1620,betal18_rope-f10f,t5-base,betal182033,rope,1.9,2.7,betal18,gt_main2
1621,setal08_brick-3a27,t5-base,setal08186,brick,1.7000000000000002,2.0,setal08,gt_main2
1622,motesf_spoon-36a9,t5-base,motesf74db,spoon,2.7,2.7,motesf,gt_main2
1623,setal08_knife-a604,t5-base,setal0858,knife,2.3,1.7,setal08,gt_main2
1624,dod20_book-cb7e,t5-base,dod2087,book,3.7,3.7,dod20,gt_main2
1625,betal18_box-3bbd,t5-base,betal182039,box,1.9,1.6,betal18,gt_main2
1626,snbmo09_knife-6f46,t5-base,snbmo09178,knife,1.5,2.3,snbmo09,gt_main2
1627,betal18_box-b937,t5-base,betal182158,box,1.6,2.7,betal18,gt_main2
1628,hmsl_paperclip-86f8,t5-base,hmsl7tAp1G0i,paperclip,3.7,2.7,hmsl,gt_main2
1629,snbmo09_knife-18b3,t5-base,snbmo0986,knife,2.2,1.7,snbmo09,gt_main2
1630,dod20_shovel-1e8e,t5-base,dod2037,shovel,1.8,1.2,dod20,gt_main2
1631,hmsl_paperclip-c939,t5-base,hmsl1hb56yYu,paperclip,3.0,2.8,hmsl,gt_main2
1632,betal18_box-f3f1,t5-base,betal182073,box,1.9,1.7,betal18,gt_main2
1633,setal08_knife-a741,t5-base,setal0840,knife,2.3,1.8,setal08,gt_main2
1634,snbmo09_brick-0307,t5-base,snbmo091,brick,2.5,2.3,snbmo09,gt_main2
1635,setal08_brick-6d97,t5-base,setal08229,brick,1.7000000000000002,1.5,setal08,gt_main2
1636,snb17_rope-f4f4,t5-base,snb1767,rope,2.3,2.4,snb17,gt_main2
1637,dod20_bottle-ca11,t5-base,dod2065,bottle,3.2,3.5,dod20,gt_main2
1638,motesf_sock-662c,t5-base,motesf8f53,sock,2.7,2.7,motesf,gt_main2
1639,snbmo09_brick-48f2,t5-base,snbmo0929,brick,3.0,2.6,snbmo09,gt_main2
1640,bs12_brick-9273,t5-base,bs1262,brick,4.2,2.7,bs12,gt_main2
1641,hmsl_paperclip-df9a,t5-base,hmslc62vD57c,paperclip,1.7000000000000002,1.7,hmsl,gt_main2
1642,betal18_box-e9af,t5-base,betal182092,box,1.0,1.3,betal18,gt_main2
1643,hmsl_paperclip-d491,t5-base,hmslSGoXL6xi,paperclip,2.5,3.2,hmsl,gt_main2
1644,motesf_bottle-77b4,t5-base,motesf432a,bottle,2.7,3.3,motesf,gt_main2
1645,snb17_box-45d5,t5-base,snb1717,box,2.7,1.8,snb17,gt_main2
1646,hmsl_paperclip-862c,t5-base,hmsl5GS33saU,paperclip,2.5,2.5,hmsl,gt_main2
1647,dod20_bottle-eba0,t5-base,dod2084,bottle,3.3,3.5,dod20,gt_main2
1648,dod20_bottle-5541,t5-base,dod2011,bottle,1.5,1.7,dod20,gt_main2
1649,setal08_knife-8042,t5-base,setal0826,knife,1.7000000000000002,2.0,setal08,gt_main2
1650,snbmo09_knife-0989,t5-base,snbmo0917,knife,1.5,2.7,snbmo09,gt_main2
1651,snbmo09_brick-7e97,t5-base,snbmo09143,brick,1.0,1.3,snbmo09,gt_main2
1652,dod20_fork-ab90,t5-base,dod2024,fork,3.8,2.5,dod20,gt_main2
1653,setal08_brick-acff,t5-base,setal08149,brick,2.7,4.0,setal08,gt_main2
1654,dod20_bottle-fdb6,t5-base,dod2056,bottle,2.7,3.5,dod20,gt_main2
1655,snbmo09_box-970c,t5-base,snbmo0972,box,1.5,1.7,snbmo09,gt_main2
1656,dod20_table-bf14,t5-base,dod207,table,2.5,1.8,dod20,gt_main2
1657,betal18_rope-66fb,t5-base,betal182146,rope,3.0,2.7,betal18,gt_main2
1658,dod20_shovel-d0e8,t5-base,dod2011,shovel,2.0,1.8,dod20,gt_main2
1659,dod20_book-d882,t5-base,dod2081,book,3.0,2.8,dod20,gt_main2
1660,betal18_box-2c67,t5-base,betal182083,box,1.0,1.0,betal18,gt_main2
1661,hmsl_brick-7d2d,t5-base,hmslKjWbuB23,brick,2.5,2.2,hmsl,gt_main2
1662,snbmo09_knife-7a67,t5-base,snbmo09146,knife,1.0,1.0,snbmo09,gt_main2
1663,snb17_box-059a,t5-base,snb1750,box,2.7,2.0,snb17,gt_main2
1664,dod20_fork-f403,t5-base,dod2052,fork,2.3,2.0,dod20,gt_main2
1665,snbmo09_knife-3772,t5-base,snbmo09173,knife,1.5,1.3,snbmo09,gt_main2
1666,dod20_shovel-5216,t5-base,dod2022,shovel,2.8,2.8,dod20,gt_main2
1667,snbmo09_box-f37f,t5-base,snbmo0974,box,1.0,1.0,snbmo09,gt_main2
1668,motesf_sock-232f,t5-base,motesf3946,sock,2.7,2.7,motesf,gt_main2
1669,betal18_rope-e925,t5-base,betal182085,rope,1.6,2.7,betal18,gt_main2
1670,setal08_knife-d4d2,t5-base,setal08175,knife,1.7000000000000002,1.7,setal08,gt_main2
1671,snbmo09_box-457f,t5-base,snbmo0916,box,1.8,2.3,snbmo09,gt_main2
1672,setal08_brick-69ff,t5-base,setal08167,brick,1.7000000000000002,1.7,setal08,gt_main2
1673,bs12_brick-b28f,t5-base,bs1266,brick,1.4,1.8,bs12,gt_main2
1674,motesf_sock-845c,t5-base,motesf34ed,sock,4.1,3.3,motesf,gt_main2
1675,setal08_knife-4096,t5-base,setal08183,knife,1.7000000000000002,1.7,setal08,gt_main2
1676,motesf_lightbulb-9c82,t5-base,motesfa02f,lightbulb,3.6,3.9,motesf,gt_main2
1677,setal08_brick-4447,t5-base,setal0836,brick,3.3,1.8,setal08,gt_main2
1678,bs12_brick-4e50,t5-base,bs1215,brick,1.0,1.7,bs12,gt_main2
1679,setal08_brick-fba2,t5-base,setal0824,brick,1.3,1.0,setal08,gt_main2
1680,hmsl_paperclip-6da1,t5-base,hmsll66h8TSK,paperclip,1.8,1.7,hmsl,gt_main2
1681,setal08_knife-e91d,t5-base,setal0818,knife,1.7000000000000002,1.7,setal08,gt_main2
1682,dod20_shoe-39e9,t5-base,dod2077,shoe,1.3,2.8,dod20,gt_main2
1683,dod20_rope-7523,t5-base,dod2078,rope,1.8,1.7,dod20,gt_main2
1684,dod20_rope-8139,t5-base,dod2033,rope,2.3,1.6,dod20,gt_main2
1685,setal08_brick-0edf,t5-base,setal08223,brick,2.3,2.0,setal08,gt_main2
1686,bs12_brick-04d6,t5-base,bs1245,brick,3.0,2.0,bs12,gt_main2
1687,snbmo09_box-5a2f,t5-base,snbmo09178,box,1.5,1.3,snbmo09,gt_main2
1688,dod20_book-8372,t5-base,dod208,book,2.7,2.5,dod20,gt_main2
1689,bs12_brick-71f7,t5-base,bs1286,brick,1.8,1.8,bs12,gt_main2
1690,betal18_box-f881,t5-base,betal182149,box,1.0,1.0,betal18,gt_main2
1691,dod20_brick-695c,t5-base,dod205,brick,3.0,1.7,dod20,gt_main2
1692,snbmo09_box-0799,t5-base,snbmo09158,box,3.3,2.7,snbmo09,gt_main2
1693,motesf_bottle-eef9,t5-base,motesf38b3,bottle,2.1,2.1,motesf,gt_main2
1694,dod20_book-9b90,t5-base,dod2046,book,3.2,2.7,dod20,gt_main2
1695,snb17_rope-f6a3,t5-base,snb17115,rope,1.0,1.0,snb17,gt_main2
1696,hmsl_brick-3c56,t5-base,hmsl07G60fD3,brick,2.5,2.2,hmsl,gt_main2
1697,dod20_book-efb4,t5-base,dod208,book,3.0,4.2,dod20,gt_main2
1698,snbmo09_box-891d,t5-base,snbmo0958,box,2.0,1.7,snbmo09,gt_main2
1699,bs12_brick-fa33,t5-base,bs1253,brick,3.4,2.2,bs12,gt_main2
1700,dod20_shovel-67a0,t5-base,dod2024,shovel,1.0,1.0,dod20,gt_main2
1701,snbmo09_brick-ea06,t5-base,snbmo0933,brick,1.5,1.8,snbmo09,gt_main2
1702,motesf_ball-62be,t5-base,motesfbcbe,ball,3.9,2.4,motesf,gt_main2
1703,setal08_knife-9cf8,t5-base,setal0827,knife,2.0,2.3,setal08,gt_main2
1704,dod20_tire-ec14,t5-base,dod2018,tire,3.5,3.5,dod20,gt_main2
1705,motesf_lightbulb-b719,t5-base,motesf0116,lightbulb,2.4,3.6,motesf,gt_main2
1706,hmsl_paperclip-4a70,t5-base,hmslLr6WcnQu,paperclip,2.0,1.7,hmsl,gt_main2
1707,hmsl_paperclip-bacc,t5-base,hmsl4adIFJkZ,paperclip,3.0,2.0,hmsl,gt_main2
1708,motesf_toothbrush-6a9c,t5-base,motesf44f6,toothbrush,2.4,2.4,motesf,gt_main2
1709,snbmo09_brick-7cd4,t5-base,snbmo09179,brick,1.5,1.7,snbmo09,gt_main2
1710,bs12_brick-baaa,t5-base,bs12120,brick,1.4,4.0,bs12,gt_main2
1711,motesf_hat-93b5,t5-base,motesf48ae,hat,2.4,1.9,motesf,gt_main2
1712,setal08_knife-5551,t5-base,setal08110,knife,1.7000000000000002,1.0,setal08,gt_main2
1713,motesf_hat-3082,t5-base,motesf63dc,hat,2.4,2.7,motesf,gt_main2
1714,setal08_knife-9ed4,t5-base,setal0819,knife,1.3,1.0,setal08,gt_main2
1715,dod20_fork-c80c,t5-base,dod2028,fork,4.5,4.0,dod20,gt_main2
1716,snb17_rope-ce68,t5-base,snb1722,rope,2.0,1.9,snb17,gt_main2
1717,dod20_shovel-757d,t5-base,dod2048,shovel,3.0,3.0,dod20,gt_main2
1718,setal08_knife-2de8,t5-base,setal0823,knife,1.3,1.0,setal08,gt_main2
1719,betal18_box-7cda,t5-base,betal182126,box,1.6,1.0,betal18,gt_main2
1720,setal08_knife-692a,t5-base,setal08194,knife,1.0,1.0,setal08,gt_main2
1721,hmsl_brick-4ddd,t5-base,hmslBETA8TpC,brick,3.0,3.5,hmsl,gt_main2
1722,snbmo09_knife-edf0,t5-base,snbmo09104,knife,2.0,2.0,snbmo09,gt_main2
1723,motesf_spoon-d2fe,t5-base,motesf16a5,spoon,2.7,2.7,motesf,gt_main2
1724,snbmo09_box-be24,t5-base,snbmo0948,box,1.0,1.0,snbmo09,gt_main2
1725,setal08_brick-fbd5,t5-base,setal08155,brick,2.3,2.3,setal08,gt_main2
1726,bs12_brick-a257,t5-base,bs1293,brick,1.4,1.4,bs12,gt_main2
1727,setal08_knife-5491,t5-base,setal0811,knife,1.7000000000000002,1.3,setal08,gt_main2
1728,snb17_box-7e6c,t5-base,snb17151,box,1.3,2.1,snb17,gt_main2
1729,snbmo09_brick-dade,t5-base,snbmo09171,brick,1.3,1.7,snbmo09,gt_main2
1730,hmsl_paperclip-55bb,t5-base,hmslUUuMg7dW,paperclip,1.0,1.0,hmsl,gt_main2
1731,dod20_fork-753e,t5-base,dod2019,fork,3.3,2.8,dod20,gt_main2
1732,dod20_table-f74e,t5-base,dod2023,table,1.8,2.0,dod20,gt_main2
1733,dod20_tire-e6be,t5-base,dod2084,tire,1.0,1.0,dod20,gt_main2
1734,snbmo09_brick-de09,t5-base,snbmo09178,brick,3.0,2.8,snbmo09,gt_main2
1735,dod20_rope-21dc,t5-base,dod2087,rope,3.8,1.7,dod20,gt_main2
1736,hmsl_brick-4c51,t5-base,hmslS91lo83T,brick,1.5,2.2,hmsl,gt_main2
1737,motesf_spoon-3724,t5-base,motesf013d,spoon,2.7,3.6,motesf,gt_main2
1738,dod20_pants-d540,t5-base,dod2047,pants,3.2,3.2,dod20,gt_main2
1739,hmsl_paperclip-d7b4,t5-base,hmslUBn73eP3,paperclip,2.5,2.2,hmsl,gt_main2
1740,dod20_shoe-0e8f,t5-base,dod2018,shoe,3.7,3.2,dod20,gt_main2
1741,hmsl_brick-6bb2,t5-base,hmsl6FgikCA8,brick,1.0,1.0,hmsl,gt_main2
1742,setal08_brick-c8f3,t5-base,setal08208,brick,1.7000000000000002,1.5,setal08,gt_main2
1743,dod20_brick-a151,t5-base,dod2013,brick,2.2,2.0,dod20,gt_main2
1744,motesf_spoon-2cee,t5-base,motesfd1fe,spoon,2.4,2.4,motesf,gt_main2
1745,setal08_knife-b0b8,t5-base,setal0845,knife,2.0,2.0,setal08,gt_main2
1746,motesf_toothbrush-0396,t5-base,motesf819f,toothbrush,3.9,3.9,motesf,gt_main2
1747,betal18_box-8e19,t5-base,betal182165,box,1.5,1.3,betal18,gt_main2
1748,setal08_knife-cbe9,t5-base,setal08154,knife,2.0,1.7,setal08,gt_main2
1749,setal08_brick-2ff0,t5-base,setal0834,brick,2.0,1.3,setal08,gt_main2
1750,hmsl_brick-8825,t5-base,hmsl900RaAbM,brick,2.0,1.8,hmsl,gt_main2
1751,hmsl_paperclip-c956,t5-base,hmslIJcWIf8K,paperclip,3.2,2.5,hmsl,gt_main2
1752,dod20_pants-9470,t5-base,dod2063,pants,3.2,3.3,dod20,gt_main2
1753,dod20_tire-be3a,t5-base,dod2016,tire,3.0,3.2,dod20,gt_main2
1754,snbmo09_brick-99e4,t5-base,snbmo09155,brick,1.5,1.0,snbmo09,gt_main2
1755,setal08_brick-1c48,t5-base,setal08136,brick,2.0,1.7,setal08,gt_main2
1756,bs12_brick-dea6,t5-base,bs1219,brick,1.4,1.7,bs12,gt_main2
1757,setal08_knife-0cbe,t5-base,setal0884,knife,1.3,1.3,setal08,gt_main2
1758,hmsl_paperclip-1b82,t5-base,hmslww8QYGoO,paperclip,2.3,1.8,hmsl,gt_main2
1759,motesf_bottle-3dd8,t5-base,motesf7cbb,bottle,3.3,3.3,motesf,gt_main2
1760,motesf_lightbulb-95c0,t5-base,motesff221,lightbulb,2.4,2.4,motesf,gt_main2
1761,betal18_rope-8963,t5-base,betal182048,rope,1.6,2.1,betal18,gt_main2
1762,snb17_rope-f1e8,t5-base,snb17114,rope,1.7000000000000002,1.7,snb17,gt_main2
1763,dod20_shovel-9cbe,t5-base,dod2037,shovel,1.5,1.0,dod20,gt_main2
1764,snb17_rope-692a,t5-base,snb1737,rope,1.3,1.7,snb17,gt_main2
1765,hmsl_brick-2e0d,t5-base,hmsl16scmgQe,brick,1.2,1.0,hmsl,gt_main2
1766,motesf_lightbulb-6f2b,t5-base,motesfd964,lightbulb,3.9,3.3,motesf,gt_main2
1767,motesf_sock-369d,t5-base,motesf6974,sock,3.3,3.3,motesf,gt_main2
1768,motesf_lightbulb-1b8a,t5-base,motesf819f,lightbulb,2.7,2.7,motesf,gt_main2
1769,motesf_bottle-65f4,t5-base,motesf34ed,bottle,3.6,3.3,motesf,gt_main2
1770,snb17_rope-5887,t5-base,snb1798,rope,1.0,1.0,snb17,gt_main2
1771,setal08_brick-b575,t5-base,setal0834,brick,2.3,2.3,setal08,gt_main2
1772,bs12_brick-00cc,t5-base,bs1241,brick,1.4,1.4,bs12,gt_main2
1773,snb17_box-c955,t5-base,snb1748,box,2.0,1.0,snb17,gt_main2
1774,motesf_toothbrush-efcf,t5-base,motesf903c,toothbrush,3.9,3.6,motesf,gt_main2
1775,bs12_brick-2ad1,t5-base,bs1297,brick,2.2,2.3,bs12,gt_main2
1776,hmsl_brick-fd67,t5-base,hmslDD94108z,brick,1.1,1.0,hmsl,gt_main2
1777,snbmo09_knife-3b2e,t5-base,snbmo0986,knife,1.7000000000000002,1.7,snbmo09,gt_main2
1778,betal18_rope-8b0e,t5-base,betal182092,rope,3.0,3.3,betal18,gt_main2
1779,snbmo09_knife-1e90,t5-base,snbmo09153,knife,2.0,3.0,snbmo09,gt_main2
1780,snbmo09_knife-a518,t5-base,snbmo09143,knife,2.2,2.0,snbmo09,gt_main2
1781,motesf_spoon-f0e0,t5-base,motesf1700,spoon,2.4,2.4,motesf,gt_main2
1782,betal18_rope-a0ff,t5-base,betal182128,rope,1.0,1.0,betal18,gt_main2
1783,motesf_toothbrush-db25,t5-base,motesf202c,toothbrush,3.3,4.1,motesf,gt_main2
1784,dod20_tire-8927,t5-base,dod2085,tire,2.5,3.0,dod20,gt_main2
1785,bs12_brick-3d10,t5-base,bs12102,brick,1.4,1.4,bs12,gt_main2
1786,dod20_table-a211,t5-base,dod2028,table,3.0,2.5,dod20,gt_main2
1787,dod20_table-bd4f,t5-base,dod2025,table,1.5,1.7,dod20,gt_main2
1788,hmsl_brick-d15d,t5-base,hmslP07U97OU,brick,2.5,3.4,hmsl,gt_main2
1789,dod20_tire-1add,t5-base,dod2055,tire,2.7,3.5,dod20,gt_main2
1790,setal08_knife-e7fb,t5-base,setal0883,knife,2.3,1.7,setal08,gt_main2
1791,setal08_knife-1686,t5-base,setal0867,knife,1.7000000000000002,1.7,setal08,gt_main2
1792,setal08_knife-ced4,t5-base,setal0863,knife,1.4,1.7,setal08,gt_main2
1793,snb17_rope-1e94,t5-base,snb1795,rope,2.3,2.7,snb17,gt_main2
1794,betal18_rope-f6cd,t5-base,betal182128,rope,1.3,1.3,betal18,gt_main2
1795,hmsl_paperclip-dcc4,t5-base,hmslF3E7d323,paperclip,2.0,2.0,hmsl,gt_main2
1796,dod20_fork-e3e4,t5-base,dod2073,fork,2.5,2.5,dod20,gt_main2
1797,motesf_lightbulb-386a,t5-base,motesff61d,lightbulb,3.6,3.3,motesf,gt_main2
1798,snb17_box-1af4,t5-base,snb17139,box,1.3,2.0,snb17,gt_main2
1799,dod20_fork-f500,t5-base,dod2049,fork,2.0,2.7,dod20,gt_main2
1800,motesf_spoon-7393,t5-base,motesf7a61,spoon,4.1,3.3,motesf,gt_main2
1801,hmsl_brick-889a,t5-base,hmslbfOfv2B9,brick,1.8,1.2,hmsl,gt_main2
1802,hmsl_paperclip-aff2,t5-base,hmsl7OHW073E,paperclip,2.3,2.2,hmsl,gt_main2
1803,dod20_shoe-03c5,t5-base,dod2045,shoe,1.7000000000000002,1.0,dod20,gt_main2
1804,motesf_lightbulb-83d4,t5-base,motesfa97d,lightbulb,3.6,4.1,motesf,gt_main2
1805,hmsl_paperclip-683e,t5-base,hmslUBQmBIzL,paperclip,1.0,1.0,hmsl,gt_main2
1806,motesp-g1_sock-30MR,t5-base,30MR,sock,3.4,4.1,motesp,gt_main2
1807,snbmo09_brick-732f,t5-base,snbmo09184,brick,1.0,1.0,snbmo09,gt_main2
1808,setal08_brick-4c60,t5-base,setal08157,brick,2.0,2.7,setal08,gt_main2
1809,dod20_rope-4af6,t5-base,dod2052,rope,2.7,2.7,dod20,gt_main2
1810,hmsl_paperclip-bf4f,t5-base,hmsl5spKk965,paperclip,2.1,2.2,hmsl,gt_main2
1811,setal08_knife-13fe,t5-base,setal08119,knife,2.0,1.7,setal08,gt_main2
1812,setal08_knife-c7a5,t5-base,setal08117,knife,2.0,2.5,setal08,gt_main2
1813,snbmo09_brick-15cc,t5-base,snbmo0984,brick,1.5,1.8,snbmo09,gt_main2
1814,dod20_tire-0cb9,t5-base,dod2023,tire,2.0,1.7,dod20,gt_main2
1815,motesf_toothbrush-5c52,t5-base,motesff7e6,toothbrush,3.9,3.3,motesf,gt_main2
1816,dod20_shovel-b3e3,t5-base,dod2078,shovel,2.7,2.8,dod20,gt_main2
1817,snbmo09_knife-5174,t5-base,snbmo0928,knife,1.3,1.7,snbmo09,gt_main2
1818,motesf_spoon-1d94,t5-base,motesfb1a5,spoon,3.3,3.6,motesf,gt_main2
1819,dod20_shoe-2341,t5-base,dod2081,shoe,2.0,3.3,dod20,gt_main2
1820,dod20_pants-53b1,t5-base,dod2090,pants,3.8,2.7,dod20,gt_main2
1821,motesf_hat-403f,t5-base,motesfd1fe,hat,2.4,2.4,motesf,gt_main2
1822,snbmo09_knife-94c2,t5-base,snbmo0912,knife,1.3,1.0,snbmo09,gt_main2
1823,snb17_rope-e8e0,t5-base,snb17151,rope,2.0,2.4,snb17,gt_main2
1824,betal18_rope-f827,t5-base,betal182158,rope,1.0,1.7,betal18,gt_main2
1825,setal08_brick-2740,t5-base,setal08138,brick,1.3,1.7,setal08,gt_main2
1826,hmsl_paperclip-2daf,t5-base,hmslK883nL64,paperclip,2.5,2.5,hmsl,gt_main2
1827,setal08_knife-6760,t5-base,setal08148,knife,1.0,1.0,setal08,gt_main2
1828,snbmo09_knife-2716,t5-base,snbmo0971,knife,2.0,1.7,snbmo09,gt_main2
1829,hmsl_paperclip-278b,t5-base,hmslMXicONTd,paperclip,2.7,2.5,hmsl,gt_main2
1830,setal08_knife-0b82,t5-base,setal08102,knife,1.3,1.0,setal08,gt_main2
1831,bs12_brick-22dc,t5-base,bs1264,brick,2.2,3.4,bs12,gt_main2
1832,motesf_sock-59bb,t5-base,motesf839a,sock,3.3,3.3,motesf,gt_main2
1833,bs12_brick-a6d0,t5-base,bs1256,brick,1.8,1.7,bs12,gt_main2
1834,betal18_box-9e60,t5-base,betal182166,box,1.3,1.3,betal18,gt_main2
1835,hmsl_brick-52b3,t5-base,hmslsSyeENYV,brick,1.3,1.1,hmsl,gt_main2
1836,motesp-g1_spoon-31MB,t5-base,31MB,spoon,3.2,2.4,motesp,gt_main2
1837,setal08_knife-c19a,t5-base,setal08231,knife,1.3,1.3,setal08,gt_main2
1838,setal08_brick-fd83,t5-base,setal08174,brick,1.7000000000000002,2.2,setal08,gt_main2
1839,hmsl_paperclip-dec6,t5-base,hmsloa0XCM38,paperclip,1.8,2.0,hmsl,gt_main2
1840,setal08_knife-d319,t5-base,setal08120,knife,2.0,1.7,setal08,gt_main2
1841,hmsl_brick-bb2b,t5-base,hmsltWLQC3bA,brick,1.5,1.7,hmsl,gt_main2
1842,setal08_brick-55b0,t5-base,setal08103,brick,2.7,1.7,setal08,gt_main2
1843,dod20_tire-c2cc,t5-base,dod2073,tire,2.8,3.5,dod20,gt_main2
1844,setal08_knife-021f,t5-base,setal0895,knife,1.0,1.0,setal08,gt_main2
1845,motesf_ball-8118,t5-base,motesfd296,ball,3.0,2.4,motesf,gt_main2
1846,betal18_box-4929,t5-base,betal182015,box,1.3,1.0,betal18,gt_main2
1847,setal08_knife-f41d,t5-base,setal0851,knife,2.3,2.7,setal08,gt_main2
1848,bs12_brick-dddb,t5-base,bs1270,brick,1.7000000000000002,1.8,bs12,gt_main2
1849,setal08_knife-89ea,t5-base,setal0885,knife,1.3,2.3,setal08,gt_main2
1850,motesf_bottle-8366,t5-base,motesf577e,bottle,2.7,2.8,motesf,gt_main2
1851,hmsl_paperclip-4940,t5-base,hmslT7PsWT76,paperclip,2.5,2.5,hmsl,gt_main2
1852,dod20_pants-9941,t5-base,dod2013,pants,1.5,2.5,dod20,gt_main2
1853,motesf_hat-e319,t5-base,motesf7eab,hat,3.0,2.1,motesf,gt_main2
1854,setal08_brick-10f0,t5-base,setal08141,brick,2.7,2.3,setal08,gt_main2
1855,dod20_book-97c0,t5-base,dod208,book,3.0,3.5,dod20,gt_main2
1856,hmsl_paperclip-7fe7,t5-base,hmsl67q3o3y7,paperclip,4.0,2.7,hmsl,gt_main2
1857,betal18_box-2ac0,t5-base,betal182088,box,3.0,3.3,betal18,gt_main2
1858,hmsl_paperclip-857b,t5-base,hmslRF5YP927,paperclip,4.3,3.3,hmsl,gt_main2
1859,dod20_rope-475b,t5-base,dod2027,rope,2.0,1.7,dod20,gt_main2
1860,snbmo09_brick-d179,t5-base,snbmo0957,brick,3.3,1.4,snbmo09,gt_main2
1861,betal18_box-0b6d,t5-base,betal182019,box,1.3,2.1,betal18,gt_main2
1862,dod20_shovel-7dc6,t5-base,dod2075,shovel,2.5,3.2,dod20,gt_main2
1863,dod20_rope-6d13,t5-base,dod2057,rope,3.5,2.7,dod20,gt_main2
1864,snbmo09_box-467d,t5-base,snbmo0941,box,3.2,2.0,snbmo09,gt_main2
1865,motesf_toothbrush-7be6,t5-base,motesf6364,toothbrush,2.7,2.7,motesf,gt_main2
1866,dod20_rope-74e4,t5-base,dod2060,rope,1.7000000000000002,2.1,dod20,gt_main2
